Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3723473979.860000,3.588131,-0.657487,0.035392,3.584288,-0.655746,0.035356,3.575176,-0.660630,0.035255,3.618898,-0.847791,0.035334,3.629192,-0.686036,0.035762,3.631826,-0.671140,0.035815,3.623845,-0.678467,0.035721,3.665533,-0.869794,0.035766,0.026274,-11.845342,3723473979.860000,68.418098,-9.698136,-42.565296,-54.366436,-26.067442,64.693474,68.483345,-9.697845,4.839117,-0.594493,-2.986640,-3.962593,-1.945438,4.585176,4.893138,-0.601336,47.646877,12.252794,3723473979.860000,68.482349,-12.193191,-44.753940,-53.176543,-23.929059,66.008150,68.680273,-12.214623,4.848026,-0.772434,-3.147740,-3.879142,-1.792607,4.683505,4.911223,-0.782732,47.620603,24.098136
3723473979.880000,6.202851,-0.312422,0.062057,6.198564,-0.335454,0.062009,6.197614,-0.323549,0.062002,6.198322,-0.165533,0.062022,6.226926,-0.338683,0.062293,6.234572,-0.347487,0.062367,6.222753,-0.339955,0.062251,6.226337,-0.182409,0.062304,-0.093998,-20.237741,3723473979.880000,64.785019,-24.722969,-53.740337,-43.706764,-11.105054,69.097755,65.069588,-24.819918,4.602966,-1.658317,-3.803098,-3.212343,-0.883536,4.919086,4.670238,-1.682726,48.431904,43.195740,3723473979.880000,63.324913,-28.783072,-56.535170,-40.428141,-6.824346,69.879171,63.511202,-28.853141,4.506065,-1.948245,-4.009853,-2.979415,-0.577771,4.981457,4.564732,-1.973845,48.525902,63.433481
3723473979.900000,6.506613,0.062122,0.065054,6.505254,0.052726,0.065045,6.503217,0.068161,0.065018,6.500253,-0.100716,0.065039,6.511247,0.039845,0.065110,6.519542,0.035963,0.065194,6.508438,0.054102,0.065076,6.508775,-0.116215,0.065127,-0.145398,-20.497298,3723473979.900000,62.437557,-30.758320,-57.796432,-38.669392,-4.648783,70.105507,62.519440,-30.784689,4.446308,-2.085670,-4.100146,-2.857031,-0.425540,4.999509,4.497188,-2.109700,49.848866,58.041813,3723473979.900000,60.268489,-34.730658,-60.155961,-34.812561,-0.084001,70.211564,60.447344,-34.818001,4.299472,-2.369601,-4.276028,-2.582916,-0.099467,5.013887,4.355414,-2.400698,49.994263,78.539111
3723473979.920000,4.687461,0.025162,0.046872,4.685387,0.031742,0.046850,4.681673,0.024607,0.046815,4.686323,0.071374,0.046845,4.675815,0.003088,0.046762,4.684400,0.020765,0.046843,4.670700,0.018534,0.046707,4.678324,0.057861,0.046770,-0.115021,-13.330538,3723473979.920000,64.585258,-25.878433,-54.654613,-42.971966,-9.995406,69.513901,64.803925,-25.953274,4.591929,-1.736812,-3.867674,-3.163440,-0.808532,4.950216,4.654253,-1.760600,51.349777,50.314785,3723473979.920000,63.285862,-28.868900,-56.589167,-40.352393,-6.729722,69.888304,63.472184,-28.938800,4.505584,-1.949501,-4.010729,-2.978244,-0.576420,4.981644,4.564208,-1.975133,51.464798,63.645323
3723473979.940000,1.614981,-0.402410,0.015672,1.613520,-0.404710,0.015651,1.607981,-0.414922,0.015568,1.566455,-0.117099,0.015630,1.600894,-0.433899,0.015443,1.604606,-0.415874,0.015530,1.591864,-0.424526,0.015375,1.549109,-0.126163,0.015450,-0.054945,-1.738139,3723473979.940000,68.364334,-11.223303,-43.854942,-53.557301,-24.705828,65.409966,68.757614,-11.277202,4.838097,-0.696609,-3.076091,-3.909769,-1.854494,4.636500,4.916255,-0.708086,52.320911,22.703720,3723473979.940000,68.455524,-12.342966,-44.869367,-53.079200,-23.783271,66.060738,68.653352,-12.364943,4.847797,-0.774601,-3.149535,-3.877653,-1.790594,4.684350,4.910924,-0.784943,52.375856,24.441859
3723473979.960000,2.077211,-0.621203,-0.019884,2.085856,-0.631765,-0.019942,2.092645,-0.627242,-0.020028,2.186853,-0.915573,-0.019952,2.110172,-0.650648,-0.020140,2.099086,-0.645721,-0.020038,2.114419,-0.641715,-0.020212,2.207708,-0.927108,-0.020130,-0.010683,10.553517,3723473979.960000,68.703911,7.638978,-27.700125,-63.265465,-41.362671,56.188465,68.694901,7.647562,4.835929,0.634361,-1.901541,-4.584601,-3.030964,3.954870,4.885332,0.640628,52.368740,-13.544944,3723473979.960000,68.966873,9.059744,-26.601103,-64.210913,-42.747749,55.698223,69.161886,9.099832,4.853754,0.736410,-1.821058,-4.651819,-3.130364,3.917946,4.917033,0.745747,52.379423,-24.098461
3723473979.980000,5.037340,-0.880856,-0.049822,5.046342,-0.897226,-0.049889,5.047813,-0.885892,-0.049921,5.102256,-1.208695,-0.049878,5.055079,-0.907310,-0.049962,5.043910,-0.910439,-0.049843,5.061531,-0.900959,-0.050038,5.114223,-1.232925,-0.049948,0.026803,19.442911,3723473979.980000,65.199120,22.421427,-13.159277,-67.610611,-52.514088,45.661404,65.165863,22.419979,4.568686,1.671302,-0.851597,-4.876276,-3.811868,3.188752,4.613053,1.687330,51.500923,-43.990814,3723473979.980000,64.570363,25.868496,-9.859752,-68.800011,-55.216360,43.368222,64.749653,25.954788,4.520533,1.914756,-0.613174,-4.957786,-4.002652,3.021323,4.579519,1.939454,51.474121,-63.433726
3723473980.000000,6.137290,-1.240515,-0.060492,6.144182,-1.248753,-0.060548,6.143141,-1.238686,-0.060555,6.127980,-1.160955,-0.060532,6.136257,-1.271370,-0.060426,6.124999,-1.264196,-0.060323,6.137986,-1.258695,-0.060466,6.119864,-1.187214,-0.060405,0.087022,21.304860,3723473980.000000,62.817631,27.805744,-7.311634,-68.244453,-56.023617,40.861210,63.043278,27.917463,4.393768,2.046338,-0.432226,-4.913450,-4.054689,2.842550,4.454866,2.074605,50.092785,-57.235195,3723473980.000000,61.788236,31.948841,-3.208773,-69.428826,-59.126159,37.864904,61.958266,32.052226,4.317059,2.337658,-0.136958,-4.993700,-4.272835,2.625378,4.373424,2.367864,50.005763,-78.540056
3723473980.020000,4.457705,-0.890035,-0.043879,4.459722,-0.901788,-0.043878,4.458955,-0.899218,-0.043875,4.459582,-0.901371,-0.043877,4.434000,-0.920391,-0.043579,4.425807,-0.920548,-0.043494,4.434627,-0.919237,-0.043587,4.432253,-0.924287,-0.043553,0.142533,14.622776,3723473980.020000,65.027679,22.894865,-12.660665,-67.702591,-52.843578,45.265450,65.201469,22.969940,4.556849,1.701489,-0.819160,-4.881358,-3.832487,3.162543,4.616101,1.723432,48.677723,-49.023766,3723473980.020000,64.535201,25.956262,-9.766871,-68.813323,-55.275138,43.293442,64.714504,26.042506,4.520000,1.916027,-0.611773,-4.958000,-4.003452,3.020308,4.579010,1.940718,48.535190,-63.646542
3723473980.040000,0.844446,-0.606583,-0.005893,0.846896,-0.611678,-0.005875,0.856958,-0.616732,-0.005968,1.152854,-0.991445,-0.005912,0.840220,-0.636594,-0.005501,0.833594,-0.634937,-0.005418,0.841512,-0.637392,-0.005512,1.153669,-1.016868,-0.005477,0.127948,1.696335,3723473980.040000,68.581360,8.752014,-26.674921,-63.719597,-42.274654,55.514965,68.509323,8.754445,4.826551,0.707384,-1.832481,-4.613264,-3.090641,3.908765,4.870742,0.713667,47.752071,-22.745689,3723473980.040000,68.946815,9.211875,-26.461950,-64.268335,-42.869625,55.604597,69.141869,9.251069,4.853483,0.738628,-1.819007,-4.652667,-3.132102,3.916635,4.916757,0.747939,47.624124,-24.442024
