Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,F1_Real,F1_Imag,F2_Real,F2_Imag,F3_Real,F3_Imag,F4_Real,F4_Imag,F5_Real,F5_Imag,F6_Real,F6_Imag,F7_Real,F7_Imag,F8_Real,F8_Imag,F9_Real,F9_Imag,F10_Real,F10_Imag,F11_Real,F11_Imag,F12_Real,F12_Imag
3727973727.980000,4.943733,0.031912,-0.049433,4.946973,0.031503,-0.049466,4.926030,0.032689,-0.049256,4.938883,0.032581,-0.049385,4.998645,0.016751,-0.049987,4.999223,0.018709,-0.049992,5.011177,0.020782,-0.050111,5.003055,0.018904,-0.050031,0.000000,0.000259,3727973727.980000,-18.846275,-66.982246,-48.525814,49.741894,68.059525,17.345804,-18.889757,-67.164352,-1.236287,-4.752190,-3.558471,3.507715,4.835789,1.332642,-1.252873,-4.814010,52.000000,0.000256,3727973727.980000,-15.508489,-67.810039,-50.909947,47.266761,67.101003,20.669005,-15.546117,-67.992801,-0.997126,-4.807221,-3.728613,3.324888,4.761976,1.572869,-1.010367,-4.869722,52.000000,-0.000003,0.603550,-1.251744,2.171871,-2.714723,0.539731,-0.430864,3.733697,-1.793290,0.334951,-0.078388,3.430938,-0.006024,0.334489,0.073266,0.925144,0.438546,0.268588,0.210023,1.489279,1.849736,0.150464,0.302734,0.468944,1.955984
3727973728.000000,3.889767,0.115682,-0.038860,3.922900,0.120027,-0.039190,3.858400,0.042471,-0.038576,3.890093,0.093006,-0.038874,3.962292,0.100365,-0.039593,3.975565,0.106103,-0.039723,3.943837,0.031113,-0.039434,3.960381,0.079033,-0.039583,0.047106,0.047040,3727973728.000000,-1.597556,-69.565331,-59.371986,36.111614,61.606956,33.727177,-1.593348,-69.752174,-0.015736,-4.910347,-4.318994,2.512620,4.352468,2.493348,-0.016388,-4.974348,51.999973,-0.000093,3727973728.000000,1.105031,-69.494484,-60.668420,33.717247,60.234809,36.062722,1.117692,-69.696579,0.178462,-4.902202,-4.410690,2.336641,4.249466,2.662170,0.180330,-4.967174,51.952867,-0.047133,-0.072688,-1.456723,-0.192087,-3.485180,-0.064581,-0.692274,-0.356179,-4.076507,-0.042104,-0.325450,-0.410690,-3.313854,-0.040857,-0.311128,-0.147440,-0.955104,-0.039348,-0.303247,-0.431724,-2.188874,-0.041491,-0.298730,-0.437800,-1.803063
3727973728.020000,2.912578,0.181179,-0.029044,2.891201,0.136230,-0.028861,2.748795,0.036662,-0.027481,2.849896,0.118053,-0.028459,2.973858,0.166600,-0.029668,2.947139,0.117029,-0.029432,2.832948,0.027552,-0.028325,2.916955,0.103100,-0.029137,0.083267,0.083337,3727973728.020000,15.752651,-67.777496,-66.488533,20.210684,51.283226,47.988354,15.803872,-67.956993,1.205857,-4.760030,-4.808182,1.359637,3.595678,3.497462,1.221171,-4.822171,52.000031,0.000100,3727973728.020000,17.682230,-67.169756,-66.952858,18.258717,49.926940,49.361291,17.710269,-67.400211,1.344288,-4.714311,-4.840446,1.216131,3.494220,3.596903,1.359737,-4.779620,51.916763,-0.083237,-0.719284,-1.329403,-2.421185,-2.530629,-0.583005,-0.388722,-3.884812,-1.159763,-0.315336,-0.047653,-3.182309,0.735864,-0.276580,0.096094,-0.696276,0.597073,-0.186862,0.201677,-0.632159,2.006257,-0.061546,0.254289,0.382972,1.664140
3727973728.040000,1.833241,0.239331,-0.018154,1.830226,0.141638,-0.018235,1.680882,0.078961,-0.016784,1.780045,0.153466,-0.017721,1.896376,0.225296,-0.018809,1.885218,0.124717,-0.018799,1.764281,0.073543,-0.017621,1.847229,0.140498,-0.018406,0.109136,0.109011,3727973728.040000,32.113819,-61.730381,-69.424782,3.039321,37.738762,59.233521,32.207607,-61.891304,2.351813,-4.310674,-4.995256,0.121085,2.612913,4.281849,2.382102,-4.366999,52.000008,-0.000118,3727973728.040000,33.149785,-60.991274,-69.370404,1.770438,36.710341,59.811322,33.248232,-61.216925,2.427002,-4.256091,-4.990426,0.027127,2.535195,4.324044,2.458619,-4.316352,51.890871,-0.109129,-1.298267,-0.874369,-3.517829,-0.301726,-0.680362,0.259420,-2.482439,3.202843,-0.108764,0.320715,1.067381,3.056342,0.171867,0.247425,0.861334,0.261587,0.269909,0.002255,1.461735,-1.396046,0.132372,-0.204568,-0.331748,-1.571874
3727973728.060000,0.801166,0.251941,-0.007596,0.762225,0.154530,-0.007458,0.633534,0.114802,-0.006227,0.730721,0.174150,-0.007090,0.857295,0.240055,-0.008220,0.814938,0.141496,-0.008020,0.716089,0.107733,-0.007076,0.794275,0.162657,-0.007768,0.123731,0.123100,3727973728.060000,46.457413,-51.803921,-67.997681,-14.321150,21.823715,66.757881,46.587238,-51.936935,3.350046,-3.590320,-4.868438,-1.125010,1.465981,4.797093,3.393326,-3.637380,51.999996,-0.000634,3727973728.060000,46.731818,-51.320258,-67.784233,-14.805010,21.383052,66.815775,46.872694,-51.515592,3.371353,-3.554129,-4.852393,-1.162374,1.430462,4.802172,3.415922,-3.605047,51.876266,-0.123734,-1.557622,-0.192357,-2.830172,2.085630,-0.170483,0.693163,2.097763,3.438755,0.307162,0.135372,2.894500,-1.412374,0.172976,-0.261595,-0.264440,-0.868132,-0.205240,-0.199723,-1.924862,0.501337,-0.195863,0.154263,0.270045,1.529337
3727973728.080000,0.404939,0.249709,0.003184,0.372107,0.161738,0.003348,0.388693,0.141707,0.003617,0.385831,0.184798,0.003384,0.345647,0.234254,0.002539,0.316791,0.147961,0.002799,0.308583,0.131417,0.002790,0.320531,0.170728,0.002710,0.127244,0.127283,3727973728.080000,57.880970,-38.622410,-62.299458,-30.780409,4.536278,70.088348,58.039478,-38.719490,4.137718,-2.644352,-4.435780,-2.300335,0.226928,5.010949,4.191298,-2.679226,51.999966,0.000004,3727973728.080000,57.613843,-38.709835,-62.301411,-30.522262,4.782969,69.972327,57.801310,-38.843881,4.121337,-2.648643,-4.435638,-2.284530,0.240592,5.003720,4.176890,-2.685991,51.872721,-0.127279,-1.465148,0.552092,-0.734904,3.435556,0.479235,0.535108,3.964679,-0.726647,0.180253,-0.289357,-1.722144,-2.710564,-0.302113,-0.071656,-0.566868,0.706955,0.027559,0.294671,1.934682,0.489325,0.251783,-0.103254,-0.205951,-1.535610
3727973728.100000,1.407387,0.218941,0.013887,1.405166,0.176474,0.013928,1.488843,0.130864,0.014821,1.433502,0.175805,0.014214,1.342225,0.206217,0.013249,1.348582,0.166720,0.013371,1.409073,0.121269,0.014030,1.366302,0.164382,0.013553,0.119541,0.119906,3727973728.100000,65.666916,-23.015030,-52.687988,-45.305397,-13.037527,69.014915,65.845001,-23.069487,4.665282,-1.532353,-3.724310,-3.331206,-1.026290,4.910043,4.725902,-1.552774,51.999985,0.000350,3727973728.100000,65.198228,-23.872460,-53.219962,-44.488665,-11.997545,69.110121,65.395472,-23.960949,4.635013,-1.590748,-3.762246,-3.275649,-0.956144,4.917994,4.696704,-1.614026,51.880444,-0.119556,-1.011168,1.166925,1.748625,3.053729,0.733703,-0.103743,0.757436,-3.985788,-0.256142,-0.234734,-2.499217,2.008424,0.043992,0.295417,0.916558,0.056357,0.180996,-0.266379,-1.486730,-1.397542,-0.295217,0.024053,0.151251,1.562927
3727973728.120000,2.484960,0.224007,0.024721,2.436208,0.182159,0.024272,2.557150,0.089389,0.025545,2.492382,0.165465,0.024849,2.419805,0.209993,0.024082,2.384699,0.168172,0.023768,2.468553,0.078305,0.024664,2.423804,0.151669,0.024173,0.100795,0.101059,3727973728.120000,69.327141,-5.961757,-39.767014,-56.984547,-29.792664,63.603626,69.513512,-5.969811,4.899767,-0.324006,-2.778860,-4.152788,-2.215132,4.500555,4.963591,-0.328697,52.000011,0.000275,3727973728.120000,69.004015,-7.656473,-41.063514,-55.900787,-28.133208,64.286385,69.229174,-7.682415,4.880296,-0.440971,-2.871940,-4.078713,-2.101822,4.550251,4.946693,-0.447894,51.899216,-0.100784,-0.339557,1.508061,3.339914,1.134778,0.331797,-0.661902,-3.468978,-2.137509,-0.268977,0.235160,2.303836,2.280295,0.269963,-0.143502,-0.476256,-0.802157,-0.323129,0.088457,0.664056,1.997690,0.318634,0.050333,-0.119747,-1.636598
3727973728.140000,3.544322,0.219179,0.035339,3.464501,0.146052,0.034591,3.642745,0.045446,0.036418,3.550162,0.136809,0.035453,3.478790,0.205466,0.034693,3.408104,0.131056,0.034035,3.557698,0.035698,0.035571,3.480966,0.123227,0.034768,0.071071,0.070445,3727973728.140000,68.632095,11.466220,-24.346041,-65.085388,-44.674419,54.195499,68.814362,11.505379,4.826473,0.904717,-1.658841,-4.713406,-3.264846,3.808157,4.889390,0.916059,52.000023,-0.000603,3727973728.140000,68.843470,9.014451,-26.543609,-64.110841,-42.652138,55.760832,69.084419,9.046617,4.844995,0.735249,-1.815891,-4.648136,-3.126235,3.920457,4.912226,0.744627,51.928951,-0.071049,0.428894,1.485210,3.272511,-1.371155,-0.352636,-0.656348,-3.253688,2.492248,0.209472,0.297151,2.029411,-2.596010,-0.236688,-0.212563,-0.404058,0.867722,0.316646,0.149043,0.363749,-2.164801,-0.325585,-0.127500,0.115865,1.742146
3727973728.160000,4.575235,0.191422,0.045673,4.575727,0.051343,0.045747,4.714092,-0.003131,0.047146,4.621314,0.079861,0.046192,4.508793,0.177271,0.045017,4.530015,0.033858,0.045295,4.630386,-0.010856,0.046310,4.556097,0.065709,0.045545,0.029712,0.029151,3727973728.160000,63.624851,28.173880,-7.393020,-69.095634,-56.747566,41.383263,63.791069,28.257530,4.449889,2.076580,-0.434527,-4.977880,-4.109353,2.876571,4.507982,2.103236,51.999981,-0.000580,3727973728.160000,64.720939,25.191378,-10.539664,-68.650012,-54.735891,44.013087,64.975941,25.261632,4.530799,1.870907,-0.659254,-4.951422,-3.972211,3.064057,4.596047,1.894564,51.970269,-0.029731,1.115344,1.086270,1.569794,-3.225073,-0.729820,-0.098103,1.194444,3.951101,0.336512,-0.192420,-2.867491,-1.754662,-0.111908,0.296029,0.982626,-0.180663,-0.148111,-0.348252,-1.383905,1.832275,0.318590,0.192634,-0.144793,-1.885177
