Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,F1_Real,F1_Imag,F2_Real,F2_Imag,F3_Real,F3_Imag,F4_Real,F4_Imag,F5_Real,F5_Imag,F6_Real,F6_Imag,F7_Real,F7_Imag,F8_Real,F8_Imag,F9_Real,F9_Imag,F10_Real,F10_Imag,F11_Real,F11_Imag,F12_Real,F12_Imag
3728476633.980000,0.158363,0.034073,0.001546,0.160565,0.032349,0.001572,0.172832,0.029664,0.001702,0.164013,0.032493,0.001607,0.099929,0.016572,0.000985,0.106948,0.022558,0.001045,0.099304,0.024643,0.000962,0.102013,0.021300,0.000998,-0.000069,-0.000413,3728476633.980000,-1.554315,-69.569412,-59.440056,36.095726,61.593510,33.772209,-1.547763,-69.774170,-0.015048,-4.910818,-4.319676,2.511841,4.352187,2.494416,-0.015465,-4.974667,49.999939,-0.000413,3728476633.980000,-1.661321,-69.543230,-59.364020,36.177446,61.632632,33.657318,-1.659374,-69.748929,-0.019884,-4.909987,-4.316074,2.515788,4.353511,2.489615,-0.020423,-4.973590,50.000008,-0.000000,0.066279,-1.387998,0.250402,-3.467526,0.064194,-0.687526,0.488834,-4.113890,0.045839,-0.341229,0.554689,-3.388599,0.060652,-0.337274,0.207901,-1.003340,0.076123,-0.332898,0.596193,-2.301261,0.089839,-0.326544,0.584015,-1.928246
3728476634.000000,0.159093,0.033614,0.001555,0.158582,0.030956,0.001555,0.172370,0.032017,0.001693,0.163435,0.032528,0.001601,0.100671,0.017690,0.000991,0.106474,0.022655,0.001040,0.100052,0.023390,0.000973,0.102378,0.021281,0.001001,-0.000017,0.000090,3728476634.000000,-1.553687,-69.569069,-59.438602,36.096245,61.595261,33.772488,-1.548154,-69.774178,-0.015016,-4.910870,-4.319681,2.511869,4.352121,2.494429,-0.015447,-4.974674,49.999989,0.000087,3728476634.000000,-1.661289,-69.543193,-59.364021,36.177433,61.632631,33.657355,-1.659348,-69.748921,-0.019879,-4.909984,-4.316088,2.515792,4.353527,2.489613,-0.020423,-4.973598,50.000006,-0.000003,0.066225,-1.387978,0.250373,-3.467558,0.064163,-0.687469,0.488840,-4.113885,0.045816,-0.341151,0.554520,-3.388400,0.060709,-0.337295,0.207911,-1.003351,0.076134,-0.332894,0.596185,-2.301294,0.089835,-0.326601,0.584046,-1.928262
3728476634.020000,0.158966,0.033328,0.001554,0.156640,0.031406,0.001534,0.175061,0.032553,0.001720,0.163661,0.032808,0.001603,0.099421,0.016530,0.000980,0.105962,0.022834,0.001035,0.099863,0.023955,0.000969,0.101721,0.021187,0.000995,0.000011,0.000887,3728476634.020000,-1.553725,-69.568893,-59.438107,36.097584,61.594719,33.774296,-1.548025,-69.774376,-0.015081,-4.910830,-4.319676,2.511886,4.352167,2.494439,-0.015479,-4.974679,50.000011,0.000880,3728476634.020000,-1.661284,-69.543218,-59.364006,36.177378,61.632649,33.657359,-1.659336,-69.748921,-0.019892,-4.910002,-4.316089,2.515779,4.353540,2.489623,-0.020423,-4.973607,50.000000,-0.000007,0.066204,-1.387955,0.250330,-3.467527,0.064153,-0.687485,0.488862,-4.113886,0.045816,-0.341117,0.554595,-3.388093,0.060686,-0.337306,0.207914,-1.003374,0.076164,-0.332921,0.596189,-2.301281,0.089834,-0.326599,0.584048,-1.928310
3728476634.040000,0.156858,0.033699,0.001532,0.157021,0.033692,0.001533,0.177433,0.031614,0.001746,0.163829,0.033193,0.001604,0.097780,0.015713,0.000965,0.106334,0.023160,0.001038,0.099106,0.023669,0.000962,0.101060,0.021000,0.000988,0.000014,-0.000051,3728476634.040000,-1.555294,-69.569168,-59.439461,36.098545,61.593239,33.775551,-1.547988,-69.774673,-0.015137,-4.910805,-4.319676,2.511890,4.352167,2.494410,-0.015507,-4.974670,50.000011,-0.000057,3728476634.040000,-1.661291,-69.543269,-59.364037,36.177457,61.632621,33.657338,-1.659357,-69.748949,-0.019873,-4.910017,-4.316067,2.515789,4.353535,2.489632,-0.020420,-4.973608,49.999998,-0.000006,0.066184,-1.387963,0.250320,-3.467529,0.064142,-0.687483,0.488845,-4.113907,0.045816,-0.341040,0.554806,-3.387922,0.060675,-0.337297,0.207897,-1.003421,0.076112,-0.332910,0.596151,-2.301301,0.089845,-0.326612,0.584058,-1.928361
3728476634.060000,0.157125,0.034433,0.001533,0.159591,0.034380,0.001558,0.175731,0.030883,0.001730,0.164182,0.033369,0.001607,0.098963,0.017293,0.000974,0.107071,0.023475,0.001045,0.099986,0.024069,0.000970,0.101960,0.021541,0.000996,0.000018,-0.000716,3728476634.060000,-1.555234,-69.569664,-59.440784,36.097355,61.593277,33.774384,-1.547746,-69.774803,-0.015072,-4.910903,-4.319708,2.511876,4.352155,2.494450,-0.015462,-4.974701,50.000019,-0.000721,3728476634.060000,-1.661296,-69.543253,-59.364057,36.177492,61.632570,33.657401,-1.659339,-69.748951,-0.019853,-4.910036,-4.316069,2.515796,4.353525,2.489627,-0.020415,-4.973612,50.000001,-0.000005,0.066183,-1.387967,0.250323,-3.467509,0.064151,-0.687464,0.488846,-4.113886,0.045876,-0.341000,0.555047,-3.387827,0.060636,-0.337298,0.207893,-1.003477,0.076084,-0.332896,0.596158,-2.301320,0.089824,-0.326636,0.584013,-1.928348
3728476634.080000,0.158923,0.034443,0.001551,0.160332,0.032582,0.001570,0.173202,0.031334,0.001703,0.164238,0.033157,0.001608,0.099946,0.016692,0.000985,0.107311,0.023916,0.001046,0.099835,0.024149,0.000969,0.102328,0.021638,0.001000,-0.000033,-0.000069,3728476634.080000,-1.553913,-69.569717,-59.440063,36.096035,61.594490,33.772911,-1.547676,-69.774658,-0.015011,-4.910877,-4.319744,2.511875,4.352157,2.494433,-0.015441,-4.974707,49.999973,-0.000071,3728476634.080000,-1.661254,-69.543271,-59.363992,36.177501,61.632610,33.657410,-1.659342,-69.748952,-0.019846,-4.910040,-4.316082,2.515790,4.353520,2.489615,-0.020411,-4.973613,50.000006,-0.000002,0.066180,-1.388014,0.250311,-3.467457,0.064145,-0.687481,0.488876,-4.113925,0.045936,-0.341059,0.555183,-3.387998,0.060634,-0.337199,0.207902,-1.003423,0.076141,-0.332868,0.596213,-2.301263,0.089879,-0.326600,0.584100,-1.928314
3728476634.100000,0.159164,0.033757,0.001555,0.157867,0.030920,0.001548,0.173473,0.032660,0.001703,0.163610,0.032863,0.001602,0.099018,0.016102,0.000977,0.106802,0.023534,0.001042,0.100016,0.024135,0.000970,0.101915,0.021345,0.000996,-0.000042,0.000143,3728476634.100000,-1.553672,-69.569244,-59.438324,36.096687,61.595337,33.773342,-1.548091,-69.774452,-0.015045,-4.910852,-4.319718,2.511877,4.352153,2.494443,-0.015454,-4.974694,49.999962,0.000140,3728476634.100000,-1.661301,-69.543268,-59.364025,36.177460,61.632649,33.657377,-1.659356,-69.748960,-0.019840,-4.910045,-4.316084,2.515783,4.353521,2.489617,-0.020406,-4.973614,50.000004,-0.000003,0.066158,-1.388001,0.250309,-3.467461,0.064125,-0.687494,0.488828,-4.113942,0.045949,-0.341060,0.555068,-3.388142,0.060607,-0.337214,0.207883,-1.003446,0.076109,-0.332847,0.596198,-2.301260,0.089861,-0.326637,0.584068,-1.928412
3728476634.120000,0.158748,0.033060,0.001552,0.155322,0.031564,0.001521,0.175735,0.033476,0.001725,0.163340,0.032874,0.001600,0.100053,0.016467,0.000987,0.106415,0.023275,0.001038,0.100406,0.024401,0.000974,0.102229,0.021335,0.001000,0.000008,0.001105,3728476634.120000,-1.553930,-69.568741,-59.437809,36.098534,61.595089,33.774940,-1.548289,-69.774467,-0.014993,-4.910870,-4.319694,2.511894,4.352148,2.494477,-0.015435,-4.974693,50.000008,0.001098,3728476634.120000,-1.661379,-69.543254,-59.364112,36.177452,61.632623,33.657378,-1.659361,-69.748972,-0.019836,-4.910044,-4.316079,2.515793,4.353513,2.489630,-0.020403,-4.973614,50.000000,-0.000007,0.066135,-1.387963,0.250294,-3.467459,0.064069,-0.687471,0.488837,-4.113934,0.045916,-0.341067,0.554843,-3.388187,0.060630,-0.337146,0.207908,-1.003419,0.076103,-0.332817,0.596207,-2.301250,0.089867,-0.326602,0.584029,-1.928350
3728476634.140000,0.157923,0.033459,0.001543,0.156221,0.034482,0.001523,0.177109,0.032674,0.001740,0.163753,0.033434,0.001603,0.099036,0.018303,0.000973,0.106691,0.023651,0.001040,0.100106,0.024435,0.000971,0.101905,0.022050,0.000995,0.000052,-0.000278,3728476634.140000,-1.554555,-69.569016,-59.439651,36.099369,61.594055,33.775585,-1.548069,-69.774849,-0.015044,-4.910943,-4.319716,2.511892,4.352157,2.494462,-0.015453,-4.974722,50.000050,-0.000284,3728476634.140000,-1.661351,-69.543265,-59.364119,36.177404,61.632607,33.657338,-1.659345,-69.748958,-0.019820,-4.910027,-4.316080,2.515789,4.353513,2.489628,-0.020397,-4.973608,49.999998,-0.000007,0.066189,-1.387970,0.250302,-3.467410,0.064123,-0.687453,0.488814,-4.113965,0.045967,-0.341072,0.554667,-3.388147,0.060647,-0.337217,0.207933,-1.003454,0.076075,-0.332841,0.596178,-2.301285,0.089834,-0.326591,0.584055,-1.928384
3728476634.160000,0.157780,0.034375,0.001540,0.159687,0.034571,0.001559,0.175782,0.031488,0.001729,0.164434,0.033518,0.001610,0.096365,0.016899,0.000949,0.107160,0.024067,0.001044,0.099978,0.024849,0.000968,0.101165,0.022058,0.000987,0.000032,-0.000917,3728476634.160000,-1.554793,-69.569656,-59.440945,36.097286,61.593685,33.774445,-1.547602,-69.774895,-0.015163,-4.910880,-4.319730,2.511890,4.352179,2.494455,-0.015496,-4.974720,50.000034,-0.000921,3728476634.160000,-1.661332,-69.543275,-59.364084,36.177388,61.632586,33.657294,-1.659349,-69.748935,-0.019818,-4.910033,-4.316067,2.515793,4.353511,2.489621,-0.020402,-4.973605,50.000002,-0.000004,0.066202,-1.388067,0.250293,-3.467424,0.064109,-0.687467,0.488840,-4.113986,0.045976,-0.341105,0.554603,-3.388072,0.060630,-0.337209,0.207953,-1.003508,0.076105,-0.332874,0.596159,-2.301286,0.089880,-0.326574,0.584119,-1.928418
