Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,F1_Real,F1_Imag,F2_Real,F2_Imag,F3_Real,F3_Imag,F4_Real,F4_Imag,F5_Real,F5_Imag,F6_Real,F6_Imag,F7_Real,F7_Imag,F8_Real,F8_Imag,F9_Real,F9_Imag,F10_Real,F10_Imag,F11_Real,F11_Imag,F12_Real,F12_Imag
3727973666.000000,4.942201,0.033328,-0.049418,4.943520,0.031044,-0.049432,4.928211,0.031904,-0.049278,4.937947,0.032211,-0.049375,5.006518,0.012110,-0.050067,5.000094,0.023283,-0.050000,5.006424,0.022737,-0.050063,5.004329,0.019267,-0.050043,0.000013,-0.000229,3727973666.000000,-1.592932,-69.568352,-59.373524,36.114311,61.605431,33.724781,-1.592761,-69.752998,-0.015904,-4.910156,-4.319269,2.512631,4.352479,2.493606,-0.016328,-4.974402,52.000015,-0.000231,3727973666.000000,1.844906,-69.538933,-61.066503,33.126182,59.850327,36.706707,1.851273,-69.724142,0.229823,-4.904205,-4.438417,2.293084,4.221280,2.707675,0.232479,-4.968034,52.000002,-0.000001,0.073628,1.388792,0.278430,3.455681,0.073740,0.688698,0.553415,4.118905,0.054992,0.340657,0.645654,3.373781,0.073239,0.335096,0.245260,0.995900,0.090579,0.327905,0.698076,2.268584,0.109250,0.318501,0.704946,1.880804
3727973666.020000,3.791552,0.140416,-0.037865,3.934108,0.076808,-0.039321,3.852313,0.066504,-0.038507,3.859160,0.094830,-0.038564,3.870059,0.117181,-0.038663,3.987720,0.070669,-0.039859,3.932225,0.058591,-0.039309,3.930281,0.081943,-0.039281,0.048220,0.048809,3727973666.020000,15.757358,-67.778603,-66.488579,20.215042,51.282917,47.986977,15.803847,-67.957794,1.205673,-4.759764,-4.808435,1.359548,3.595625,3.497683,1.221253,-4.822171,51.999966,0.000555,3727973666.020000,18.286223,-67.039372,-67.180257,17.572195,49.364695,49.892485,18.394732,-67.234200,1.387126,-4.704092,-4.855362,1.166033,3.453369,3.634156,1.408526,-4.766586,51.951746,-0.048254,0.588932,1.139269,2.382424,2.394978,0.512166,0.357094,3.921560,0.984360,0.275688,0.048504,3.149884,-0.955125,0.246866,-0.105703,0.636825,-0.663830,0.140611,-0.215262,0.402671,-2.141561,-0.006509,-0.247161,-0.654718,-1.674977
3727973666.040000,2.796001,0.187864,-0.027872,2.892962,0.085014,-0.028906,2.743286,0.093798,-0.027405,2.810135,0.122357,-0.028058,2.870599,0.163794,-0.028637,2.944013,0.076829,6.253765,2.823391,0.085872,-0.028210,2.879052,0.108579,-0.028755,0.084257,0.084476,3727973666.040000,32.116978,-61.730946,-69.427437,3.045820,37.736485,59.233715,32.207600,-61.892593,2.351504,-4.310350,-4.995513,0.121035,2.612797,4.281992,2.382122,-4.366955,51.999996,0.000215,3727973666.040000,33.761393,-60.697906,-69.427440,1.037087,36.065400,60.189049,33.889838,-60.890151,2.469912,-4.234317,-4.993076,-0.025944,2.488842,4.350249,2.503975,-4.292000,51.915739,-0.084261,1.045134,0.678450,3.366587,0.182360,0.591358,-0.244934,2.307035,-3.309585,0.090038,-0.291906,-1.291085,-2.989159,-0.179139,-0.218684,-0.883020,-0.173180,-0.246385,0.037547,-1.301217,1.608516,-0.065166,0.208456,0.603504,1.550361
3727973666.060000,1.768752,0.209218,-0.017545,1.818812,0.080174,-0.018163,1.664402,0.134453,-0.016579,1.749575,0.141580,-0.017426,1.843894,0.181834,-0.018333,1.869688,0.070491,-0.018677,1.742506,0.128115,-0.017367,1.817883,0.126565,-0.018124,0.109645,0.109462,3727973666.060000,46.459888,-51.804764,-68.003975,-14.317103,21.818810,66.756569,46.588253,-51.937927,3.349564,-3.590186,-4.868659,-1.125137,1.465777,4.797249,3.393316,-3.637344,52.000072,-0.000110,3727973666.060000,47.262735,-50.875243,-67.678464,-15.537401,20.681320,67.018996,47.419081,-51.045953,3.408617,-3.521776,-4.843382,-1.215012,1.380477,4.815810,3.454305,-3.570732,51.890428,-0.109572,1.232217,0.085915,2.641879,-2.104485,0.141564,-0.638277,-2.245941,-3.329910,-0.272975,-0.137463,-2.781062,1.598310,-0.139710,0.235407,0.348741,0.808731,0.210552,0.135383,1.853194,-0.774918,0.128183,-0.182109,-0.539472,-1.487512
3727973666.080000,0.740171,0.195884,-0.007131,0.741308,0.097367,-0.007345,0.565561,0.151895,-0.005444,0.680531,0.148680,-0.006636,0.808515,0.172984,-0.007891,0.795721,0.092140,-0.007900,0.640661,0.148084,-0.006229,0.746814,0.137555,-0.007335,0.123941,0.123249,3727973666.080000,57.884277,-38.623005,-62.306461,-30.781078,4.532995,70.084503,58.041203,-38.719891,4.137254,-2.644462,-4.435900,-2.300592,0.226664,5.011091,4.191325,-2.679203,52.000004,-0.000688,3727973666.080000,58.044518,-38.134563,-62.018301,-31.207518,4.145115,70.001812,58.210320,-38.276970,4.150812,-2.607222,-4.413521,-2.333414,0.195159,5.004994,4.205080,-2.644748,51.876063,-0.123937,1.144423,-0.515166,0.605218,-3.342163,-0.427889,-0.502614,-3.888407,0.878272,-0.163990,0.231708,1.896910,2.540398,0.274273,0.028671,0.474231,-0.757481,-0.065666,-0.268908,-1.967135,-0.230474,-0.189455,0.118586,0.464571,1.441058
3727973666.100000,0.417922,0.196849,0.003683,0.362434,0.111734,0.003446,0.449716,0.148813,0.004241,0.408907,0.152462,0.003791,0.336854,0.171237,0.002898,0.308837,0.104303,0.002905,0.367909,0.142757,0.003388,0.336954,0.139416,0.003065,0.126975,0.126129,3727973666.100000,65.671486,-23.013838,-52.693592,-45.309456,-13.036907,69.010933,65.847031,-23.069426,4.664938,-1.532507,-3.724430,-3.331495,-1.026520,4.910104,4.725957,-1.552759,51.999950,-0.000895,3727973666.100000,65.457429,-23.209859,-52.790425,-45.077244,-12.725202,68.962972,65.658989,-23.283408,4.652510,-1.543378,-3.730202,-3.317200,-1.008437,4.906549,4.714602,-1.565057,51.872975,-0.127025,0.776584,-0.987619,-1.755649,-2.906950,-0.657907,0.064871,-0.572200,3.944983,0.214855,0.198150,2.311942,-2.166266,-0.061698,-0.270377,-0.889647,0.028130,-0.131588,0.249121,1.612256,1.150757,0.233075,-0.063355,-0.400080,-1.450753
3727973666.120000,1.458622,0.172716,0.014471,1.411692,0.108067,0.014068,1.476786,0.127148,0.014704,1.448893,0.135919,0.014415,1.378834,0.149878,0.013696,1.356272,0.105058,0.013515,1.399408,0.120780,0.013934,1.378105,0.125380,0.013715,0.119146,0.119961,3727973666.120000,69.331238,-5.958237,-39.771294,-56.988770,-29.789717,63.601780,69.515381,-5.969678,4.899514,-0.324149,-2.778915,-4.153060,-2.215334,4.500594,4.963655,-0.328665,51.999962,0.000778,3727973666.120000,69.118380,-6.948885,-40.525256,-56.362736,-28.814704,63.951598,69.327877,-6.961651,4.887290,-0.390637,-2.831813,-4.110807,-2.149815,4.525557,4.952472,-0.396213,51.880816,-0.119184,0.255525,-1.240768,-3.225188,-1.027490,-0.309805,0.570653,3.498443,1.941812,0.238837,-0.204680,-2.417004,-2.076377,-0.234885,0.139068,0.526536,0.717656,0.273922,-0.112658,-0.871763,-1.822751,-0.263415,-0.011558,0.349614,1.486183
3727973666.140000,2.528735,0.169798,0.025210,2.456343,0.088357,0.024537,2.548796,0.091517,0.025461,2.511141,0.116295,0.025071,2.449233,0.149213,0.024429,2.406164,0.081261,0.024039,2.471030,0.083448,0.024687,2.441945,0.104498,0.024385,0.100220,0.100716,3727973666.140000,68.634079,11.471486,-24.351461,-65.089142,-44.672256,54.195160,68.816261,11.505580,4.826237,0.904551,-1.658848,-4.713629,-3.265062,3.808190,4.889442,0.916099,52.000027,0.000523,3727973666.140000,68.784636,9.721283,-25.918183,-64.415173,-43.238517,55.264277,69.002810,9.765527,4.839671,0.785220,-1.770229,-4.668600,-3.167423,3.884383,4.905199,0.795778,51.899807,-0.100193,-0.331505,-1.226288,-3.098955,1.361664,0.296147,0.581607,3.082748,-2.586436,-0.177027,-0.270608,-1.806156,2.663917,0.218878,0.178305,0.307583,-0.856005,-0.290734,-0.104100,-0.106624,2.074741,0.274613,0.079225,-0.326179,-1.565709
3727973666.160000,3.573140,0.171779,0.035661,3.443016,0.051653,0.034419,3.664129,0.085769,0.036618,3.560083,0.102820,0.035570,3.493154,0.149496,0.034875,3.382780,0.043785,0.033819,3.584191,0.078997,0.035821,3.486521,0.090647,0.034839,0.070591,0.071109,3727973666.160000,63.625408,28.178799,-7.399756,-69.102165,-56.747856,41.381607,63.793514,28.258532,4.449663,2.076281,-0.434474,-4.978082,-4.109531,2.876539,4.507999,2.103253,52.000034,0.000551,3727973666.160000,64.478875,25.847993,-9.768292,-68.771072,-55.147560,43.394154,64.691579,25.945350,4.512607,1.917001,-0.602284,-4.958374,-4.000716,3.019485,4.574379,1.943191,51.929443,-0.070557,-0.847413,-0.954238,-1.426663,3.071960,0.649340,0.085544,-1.327696,-3.834330,-0.301770,0.147546,2.896462,1.511166,0.091866,-0.276008,-0.909220,0.237154,0.155031,0.287372,1.112715,-1.850906,-0.273064,-0.145920,0.331685,1.676036
3727973666.180000,4.601629,0.115835,0.045979,4.468377,-0.015483,0.044691,4.742889,0.064382,0.047414,4.604413,0.054732,0.046032,4.523520,0.091910,0.045209,4.424843,-0.025308,0.044257,4.659042,0.057516,0.046578,4.535724,0.041131,0.045350,0.030383,0.030368,3727973666.180000,54.619709,43.115593,10.019081,-68.773033,-65.255692,25.968191,54.761963,43.235847,3.793564,3.117628,0.817242,-4.929776,-4.695783,1.764174,3.843322,3.158283,51.999996,-0.000019,3727973666.180000,56.478282,40.512616,6.937661,-69.162685,-63.910422,29.013183,56.662486,40.647869,3.926975,2.940295,0.598487,-4.962362,-4.605900,1.979762,3.980912,2.979576,51.969613,-0.030387,-1.145695,-0.503731,0.997730,3.228141,0.469660,-0.516790,-4.076383,-0.153666,0.132444,0.301295,1.196738,-3.142544,-0.292667,-0.011998,0.746601,0.612820,0.081259,-0.359675,-1.931475,1.164226,0.260958,0.195484,-0.371108,-1.823938
