Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,F1_Real,F1_Imag,F2_Real,F2_Imag,F3_Real,F3_Imag,F4_Real,F4_Imag,F5_Real,F5_Imag,F6_Real,F6_Imag,F7_Real,F7_Imag,F8_Real,F8_Imag,F9_Real,F9_Imag,F10_Real,F10_Imag,F11_Real,F11_Imag,F12_Real,F12_Imag
3728476696.980000,0.163949,0.035214,0.001601,0.167055,0.032749,0.001638,0.181165,0.030492,0.001786,0.170767,0.033053,0.001675,0.096825,0.012792,0.000960,0.107852,0.020930,0.001058,0.098174,0.019559,0.000962,0.100864,0.017448,0.000993,-0.000052,-0.000926,3728476696.980000,-18.863285,-66.982468,-48.555706,49.784588,68.072701,17.339109,-18.906845,-67.182655,-1.236880,-4.752472,-3.558748,3.507943,4.836011,1.332770,-1.253085,-4.814285,51.999950,-0.000929,3728476696.980000,-18.963818,-66.928614,-48.458231,49.847724,68.082792,17.212288,-19.013072,-67.128702,-1.241282,-4.750675,-3.554291,3.510971,4.836345,1.327858,-1.257647,-4.812198,52.000002,-0.000003,-0.729741,1.184020,-2.551375,2.346556,-0.618598,0.311776,-4.079886,0.789487,-0.343772,-0.029201,-3.216264,-1.204550,-0.276114,-0.203222,-0.628433,-0.809815,-0.127659,-0.315376,-0.263785,-2.356857,0.053219,-0.332083,0.842864,-1.821461
3728476697.000000,0.164712,0.035083,0.001609,0.166560,0.031395,0.001635,0.178342,0.031655,0.001755,0.169922,0.032929,0.001667,0.096842,0.011336,0.000962,0.105262,0.020496,0.001032,0.096879,0.020364,0.000947,0.099526,0.017065,0.000980,-0.000083,-0.000290,3728476697.000000,-1.612406,-69.569122,-59.410519,36.144951,61.623508,33.722027,-1.605742,-69.773872,-0.016124,-4.910698,-4.319262,2.512808,4.352703,2.493528,-0.016514,-4.974651,51.999920,-0.000290,3728476697.000000,-1.723739,-69.542040,-59.332697,36.230693,61.663071,33.603199,-1.721467,-69.748132,-0.020844,-4.910124,-4.315781,2.516750,4.354176,2.488898,-0.021387,-4.973783,52.000003,-0.000001,-0.068996,1.389102,-0.253545,3.457071,-0.068237,0.689331,-0.509861,4.124132,-0.050817,0.341239,-0.580740,3.385269,-0.066306,0.336317,-0.223415,1.000376,-0.082045,0.330188,-0.622298,2.288513,-0.094440,0.322785,-0.607938,1.912698
3728476697.020000,0.165966,0.034084,0.001624,0.163720,0.031156,0.001607,0.179332,0.033703,0.001761,0.169702,0.032987,0.001664,0.097070,0.010781,0.000965,0.106132,0.018732,0.001045,0.098590,0.019891,0.000966,0.100550,0.016562,0.000992,0.000013,0.001082,3728476697.020000,15.740195,-67.783714,-66.532417,20.236265,51.301739,47.988754,15.796634,-67.981201,1.205645,-4.760404,-4.808401,1.359655,3.595768,3.497693,1.221187,-4.822437,52.000015,0.001079,3728476697.020000,15.624768,-67.786083,-66.479099,20.336822,51.368858,47.882196,15.678294,-67.984972,1.200923,-4.761052,-4.806078,1.364421,3.598428,3.493525,1.216202,-4.822847,52.000002,-0.000003,0.608843,1.250515,2.181717,2.693632,0.545414,0.426930,3.764659,1.759337,0.337290,0.072134,3.434393,-0.063950,0.332503,-0.083189,0.913206,-0.465568,0.260426,-0.218858,1.421085,-1.898715,0.134153,-0.308417,0.363482,-1.973882
3728476697.040000,0.165276,0.032633,0.001620,0.160753,0.032077,0.001575,0.182315,0.034076,0.001791,0.169508,0.033029,0.001662,0.097193,0.011109,0.000966,0.107403,0.018585,0.001058,0.099047,0.020612,0.000969,0.101221,0.017177,0.000997,-0.000010,0.001526,3728476697.040000,32.102226,-61.739075,-69.475121,3.056515,37.754230,59.240314,32.206455,-61.917004,2.351641,-4.311028,-4.995456,0.121063,2.612960,4.282073,2.382152,-4.367242,51.999989,0.001521,3728476697.040000,31.991730,-61.770840,-69.447944,3.164916,37.847355,59.152456,32.092885,-61.949994,2.347217,-4.312817,-4.994397,0.126323,2.616568,4.278658,2.377386,-4.368865,51.999999,-0.000006,1.135889,0.802490,3.434297,0.470130,0.652757,-0.231815,2.836640,-3.036775,0.093186,-0.332150,-0.706469,-3.361466,-0.216719,-0.265469,-0.940827,-0.406851,-0.339347,0.024003,-2.020215,1.242270,-0.171715,0.289148,-0.113237,2.003844
3728476697.060000,0.163183,0.032778,0.001598,0.162259,0.034058,0.001586,0.184634,0.033092,0.001816,0.170043,0.033227,0.001667,0.096751,0.011195,0.000961,0.107145,0.019985,0.001053,0.099677,0.020926,0.000974,0.101142,0.017453,0.000996,0.000056,-0.000455,3728476697.060000,46.446537,-51.816856,-68.053474,-14.318319,21.833998,66.768234,46.593060,-51.962173,3.349879,-3.590768,-4.868700,-1.125056,1.465954,4.797367,3.393408,-3.637633,52.000053,-0.000459,3728476697.060000,46.348466,-51.874023,-68.052922,-14.205519,21.947959,66.706396,46.490907,-52.022504,3.346052,-3.593583,-4.868908,-1.119707,1.470320,4.794932,3.389191,-3.640376,51.999997,-0.000004,1.381951,0.156037,2.825359,-2.008247,0.154050,-0.675355,-2.011603,-3.636205,-0.325717,-0.113829,-3.169504,1.323691,-0.147929,0.309141,0.286217,0.984246,0.288581,0.180006,2.335636,-0.411310,0.206593,-0.265345,-0.138813,-2.002285
3728476697.080000,0.163139,0.033794,0.001596,0.165847,0.035052,0.001621,0.185008,0.031326,0.001823,0.171309,0.033201,0.001680,0.097060,0.012306,0.000963,0.107281,0.020221,0.001053,0.099768,0.020442,0.000976,0.101356,0.017806,0.000998,0.000060,-0.000758,3728476697.080000,57.874027,-38.638489,-62.354191,-30.794788,4.542950,70.099670,58.052166,-38.741779,4.137668,-2.644888,-4.435962,-2.300529,0.226839,5.011179,4.191456,-2.679442,52.000057,-0.000763,3728476697.080000,57.792766,-38.717707,-62.382153,-30.682934,4.669277,70.069322,57.967739,-38.826381,4.134611,-2.648544,-4.437486,-2.295390,0.231684,5.009931,4.188035,-2.683145,51.999997,-0.000004,1.286207,-0.529040,0.684850,-3.398001,-0.487732,-0.491928,-4.079851,0.789470,-0.134089,0.317859,1.894036,2.865323,0.342660,0.002207,0.575988,-0.847908,-0.127627,-0.315249,-2.323080,-0.477426,-0.238291,0.237361,0.388700,1.969157
3728476697.100000,0.163636,0.035066,0.001598,0.167156,0.033725,0.001637,0.181947,0.030809,0.001793,0.170898,0.033095,0.001676,0.095868,0.012679,0.000950,0.107168,0.019912,0.001053,0.096640,0.021212,0.000943,0.099888,0.018197,0.000982,-0.000089,-0.000556,3728476697.100000,65.665558,-23.032074,-52.735661,-45.334282,-13.030970,69.027306,65.862907,-23.087929,4.665430,-1.532846,-3.724482,-3.331415,-1.026372,4.910243,4.726125,-1.552968,51.999908,-0.000562,3728476697.100000,65.605662,-23.128872,-52.791994,-45.232643,-12.903213,69.029291,65.802334,-23.190631,4.663380,-1.537083,-3.727246,-3.326829,-1.021526,4.910167,4.723738,-1.557325,51.999998,-0.000006,0.872282,-1.083215,-1.826848,-2.945865,-0.676712,0.148202,-0.509937,4.124152,0.308759,0.153816,2.459647,-2.397233,-0.143816,-0.310971,-1.020479,0.096650,-0.082068,0.330073,1.984209,1.299104,0.266185,-0.205586,-0.632367,-1.904894
3728476697.120000,0.165046,0.035015,0.001613,0.165847,0.032818,0.001625,0.180306,0.031114,0.001776,0.170418,0.033025,0.001672,0.095503,0.012609,0.000947,0.106151,0.019070,0.001044,0.097124,0.021710,0.000947,0.099584,0.018062,0.000979,-0.000020,-0.000371,3728476697.120000,69.330429,-5.977303,-39.805180,-57.024117,-29.787170,63.618492,69.535423,-5.983449,4.900038,-0.324457,-2.779004,-4.152961,-2.215299,4.500737,4.963849,-0.328843,51.999981,-0.000373,3728476697.120000,69.296436,-6.086967,-39.884725,-56.940655,-29.664924,63.651482,69.502371,-6.097662,4.899111,-0.329054,-2.782808,-4.149266,-2.210558,4.501855,4.962628,-0.333644,52.000001,-0.000002,0.242593,-1.369413,-3.348279,-0.896912,-0.237549,0.650734,3.764721,1.759359,0.172819,-0.298571,-2.815705,-1.966991,-0.220178,0.262510,0.724983,0.724662,0.260359,-0.218780,-1.366658,-1.938314,-0.289814,0.170611,0.866183,1.810576
3728476697.140000,0.166404,0.033962,0.001629,0.164378,0.032481,0.001611,0.180402,0.032340,0.001775,0.170417,0.032924,0.001672,0.096958,0.013013,0.000961,0.106234,0.019031,0.001045,0.099069,0.021245,0.000968,0.100770,0.018086,0.000991,0.000033,0.000785,3728476697.140000,68.638039,11.453145,-24.374041,-65.131508,-44.672924,54.212372,68.838783,11.497354,4.826801,0.904400,-1.658891,-4.713590,-3.265054,3.808336,4.889674,0.916004,52.000034,0.000783,3728476697.140000,68.633292,11.337486,-24.470994,-65.071018,-44.562242,54.274007,68.835245,11.378507,4.827039,0.899645,-1.663500,-4.710957,-3.260675,3.810684,4.889695,0.910992,52.000002,-0.000002,-0.447194,-1.316890,-3.054766,1.638212,0.422150,0.549199,2.836642,-3.036795,-0.287185,-0.191227,-1.404652,3.134627,0.331344,0.087513,0.096220,-1.020491,-0.339238,0.024019,0.557095,2.305322,0.308850,-0.132888,-1.086328,-1.687821
3728476697.160000,0.165153,0.033243,0.001617,0.162461,0.032159,0.001592,0.181927,0.034029,0.001787,0.169858,0.033023,0.001666,0.097002,0.012964,0.000961,0.107352,0.019047,0.001056,0.098698,0.021323,0.000964,0.101044,0.018150,0.000994,-0.000038,0.001062,3728476697.160000,63.633362,28.162140,-7.411757,-69.146439,-56.752708,41.399521,63.816990,28.255337,4.450250,2.076363,-0.434493,-4.978076,-4.109567,2.876730,4.508263,2.103255,51.999962,0.001058,3728476697.160000,63.657668,28.049854,-7.519425,-69.112324,-56.659362,41.486746,63.842889,28.139692,4.451667,2.071815,-0.439668,-4.976667,-4.105917,2.880075,4.509532,2.098392,52.000000,-0.000004,-1.026240,-0.938512,-1.105394,3.285321,0.689906,-0.062150,-2.011646,-3.636218,-0.208913,0.274597,3.342532,0.792240,-0.061847,-0.337057,-0.847639,0.576351,0.288550,0.179949,0.330645,-2.348465,-0.323081,0.093139,1.289276,1.538270
