Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,F1_Real,F1_Imag,F2_Real,F2_Imag,F3_Real,F3_Imag,F4_Real,F4_Imag,F5_Real,F5_Imag,F6_Real,F6_Imag,F7_Real,F7_Imag,F8_Real,F8_Imag,F9_Real,F9_Imag,F10_Real,F10_Imag,F11_Real,F11_Imag,F12_Real,F12_Imag
3728476822.980000,0.152982,0.035292,0.001488,0.152246,0.033770,0.001484,0.168422,0.035480,0.001646,0.157828,0.034467,0.001540,0.089082,0.010146,0.000885,0.101144,0.018635,0.000994,0.089662,0.018105,0.000878,0.093244,0.015634,0.000919,-0.000011,0.000537,3728476822.980000,15.862761,-67.760773,-66.574738,20.119772,51.220596,48.085041,15.919428,-67.958717,1.207065,-4.759620,-4.808540,1.357899,3.594287,3.498426,1.222647,-4.821613,47.999989,0.000535,3728476822.980000,15.756335,-67.760392,-66.522336,20.211740,51.281487,47.983635,15.809309,-67.959728,1.202730,-4.760204,-4.806292,1.362424,3.596706,3.494636,1.218024,-4.821981,48.000000,-0.000002,0.613721,1.248130,2.197760,2.682648,0.549167,0.422867,3.784265,1.724706,0.338643,0.068145,3.438960,-0.108778,0.332118,-0.088281,0.907704,-0.482070,0.257194,-0.224566,1.387915,-1.933923,0.128135,-0.312650,0.319704,-1.992073
3728476823.000000,0.152974,0.035351,0.001488,0.152998,0.034987,0.001489,0.170025,0.034522,0.001665,0.158587,0.034491,0.001548,0.085583,0.010948,0.000849,0.099033,0.019023,0.000972,0.090080,0.018043,0.000882,0.091587,0.016244,0.000901,0.000092,0.000210,3728476823.000000,-1.487226,-69.576927,-59.480698,36.044476,61.568249,33.837280,-1.480823,-69.782768,-0.014711,-4.910326,-4.319730,2.511184,4.351395,2.494676,-0.014947,-4.974234,48.000092,0.000209,3728476823.000000,-1.590197,-69.550051,-59.406170,36.120376,61.603220,33.723109,-1.588272,-69.756333,-0.018877,-4.909775,-4.316467,2.514902,4.352810,2.490386,-0.019427,-4.973411,48.000000,-0.000001,-0.063454,1.389416,-0.234357,3.460046,-0.062770,0.690307,-0.470903,4.131986,-0.046797,0.342262,-0.537538,3.398561,-0.061488,0.338169,-0.207225,1.006781,-0.076097,0.332885,-0.578472,2.308984,-0.087924,0.326265,-0.566852,1.936273
3728476823.020000,0.153484,0.035931,0.001492,0.155003,0.034764,0.001510,0.169093,0.033057,0.001658,0.159145,0.034312,0.001554,0.085688,0.011886,0.000849,0.101143,0.018280,0.000995,0.089755,0.017086,0.000881,0.092216,0.015822,0.000908,-0.000008,-0.000635,3728476823.020000,-18.743484,-67.021881,-48.649261,49.702923,68.047913,17.461824,-18.788090,-67.222145,-1.235425,-4.752452,-3.559568,3.506477,4.835040,1.334141,-1.251487,-4.814237,47.999992,-0.000635,3728476823.020000,-18.836687,-66.969780,-48.557261,49.759042,68.054275,17.343242,-18.886033,-67.169825,-1.239310,-4.750838,-3.555428,3.509374,4.835387,1.329654,-1.255661,-4.812337,48.000001,-0.000000,-0.724912,1.186944,-2.539424,2.361879,-0.616526,0.316924,-4.075316,0.829008,-0.344537,-0.025295,-3.237496,-1.164776,-0.279792,-0.199754,-0.643611,-0.801334,-0.134128,-0.314069,-0.312079,-2.359791,0.046383,-0.334739,0.805092,-1.849939
3728476823.040000,0.153952,0.035701,0.001497,0.153812,0.033425,0.001501,0.167151,0.033776,0.001637,0.158313,0.034274,0.001545,0.089069,0.012247,0.000882,0.102752,0.019942,0.001008,0.089642,0.017716,0.000879,0.093774,0.016472,0.000923,-0.000089,-0.000068,3728476823.040000,-34.821754,-60.255093,-34.759129,60.239231,70.253334,-0.011378,-34.915798,-60.437477,-2.378353,-4.295996,-2.575804,4.281554,5.014957,0.089809,-2.409358,-4.351815,47.999912,-0.000069,3728476823.040000,-34.899475,-60.181401,-34.657079,60.271195,70.229501,-0.126323,-34.997157,-60.362760,-2.381851,-4.293370,-2.570975,4.283294,5.014146,0.085387,-2.412977,-4.348873,48.000001,-0.000001,-1.207096,0.690922,-3.467964,-0.016619,-0.597831,-0.350783,-2.047786,-3.619648,0.003521,-0.345460,1.750839,-2.961899,0.299761,-0.167977,1.027612,0.014836,0.293132,0.175291,1.158889,2.079258,-0.004031,0.337915,-1.030506,1.734456
3728476823.060000,0.153721,0.035094,0.001496,0.151450,0.033646,0.001476,0.168839,0.035545,0.001650,0.157971,0.034477,0.001541,0.088474,0.012159,0.000876,0.101456,0.020225,0.000994,0.089021,0.017446,0.000873,0.092938,0.016483,0.000915,0.000016,0.000827,3728476823.060000,-48.712250,-49.701759,-18.684387,66.991608,68.045036,-17.481636,-48.849377,-49.855400,-3.372025,-3.569525,-1.430041,4.787639,4.879717,-1.160196,-3.415941,-3.615880,48.000015,0.000825,3728476823.060000,-48.769452,-49.611402,-18.579209,66.996578,67.991927,-17.587652,-48.909301,-49.762889,-3.374742,-3.566135,-1.424993,4.788089,4.877852,-1.164252,-3.418683,-3.612159,47.999999,-0.000001,-1.390671,0.023894,-2.516647,-2.386104,-0.024175,-0.692670,2.809720,-3.066035,0.345015,-0.018171,2.581302,2.274828,0.024491,0.342893,-0.666503,0.782432,-0.340202,0.030438,-1.842963,-1.506646,-0.038306,-0.335742,1.239719,-1.591559
3728476823.080000,0.152246,0.035386,0.001481,0.152671,0.035026,0.001486,0.171553,0.034876,0.001679,0.158739,0.034594,0.001549,0.087005,0.011726,0.000862,0.101748,0.020591,0.000996,0.089586,0.018144,0.000877,0.092748,0.016759,0.000912,0.000066,0.000774,3728476823.080000,-59.543007,-36.025059,-1.437836,69.534767,61.560421,-33.852222,-59.713055,-36.141293,-4.153818,-2.618727,-0.194469,4.992864,4.437908,-2.337291,-4.207875,-2.652754,48.000065,0.000771,3728476823.080000,-59.575196,-35.924153,-1.334057,69.512479,61.482040,-33.943721,-59.748295,-36.036289,-4.155586,-2.614838,-0.189455,4.992027,4.435051,-2.340759,-4.209588,-2.648471,47.999999,-0.000002,-1.230125,-0.649063,-0.201172,-3.462130,0.571912,-0.391612,3.784301,1.724738,0.039754,0.343148,-2.718379,2.109326,-0.320512,-0.123784,-0.177985,-1.012331,0.257295,-0.224624,2.268115,0.722305,0.080114,0.328327,-1.429414,1.423682
3728476823.100000,0.152490,0.036084,0.001481,0.154517,0.034916,0.001505,0.170194,0.033773,0.001668,0.159016,0.034626,0.001552,0.087522,0.010953,0.000868,0.100753,0.021710,0.000984,0.086857,0.019418,0.000846,0.091669,0.017573,0.000900,0.000015,-0.000604,3728476823.100000,-66.632004,-20.085749,15.898452,67.708206,51.206367,-48.098003,-66.824982,-20.156075,-4.674539,-1.503478,1.053385,4.884411,3.717172,-3.367675,-4.735453,-1.522920,48.000015,-0.000607,3728476823.100000,-66.637639,-19.979814,15.994746,67.660579,51.108817,-48.167072,-66.833036,-20.045415,-4.675331,-1.499254,1.057960,4.882313,3.713599,-3.370166,-4.735989,-1.518393,48.000000,-0.000003,-0.765312,-1.161401,2.223358,-2.661474,0.637084,0.273140,-0.470953,4.132008,-0.340084,0.061144,-1.562771,-3.065331,0.248519,-0.237329,0.893375,0.508141,-0.076220,0.332976,-2.374703,0.163289,-0.120593,-0.315686,1.596656,-1.233311
3728476823.120000,0.154458,0.035693,0.001503,0.154644,0.033591,0.001509,0.168093,0.034260,0.001645,0.159062,0.034408,0.001553,0.089392,0.011334,0.000887,0.101677,0.021225,0.000994,0.087948,0.018714,0.000859,0.092935,0.017059,0.000913,0.000001,-0.001053,3728476823.120000,-69.533440,-2.885682,32.236488,61.626369,37.634781,-59.322800,-69.737968,-2.904172,-4.901600,-0.293819,2.234961,4.468990,2.762925,-4.186227,-4.965390,-0.297477,48.000000,-0.001055,3728476823.120000,-69.512886,-2.780212,32.318606,61.556968,37.524266,-59.364304,-69.718405,-2.794926,-4.901303,-0.289440,2.238928,4.465818,2.758811,-4.187816,-4.964813,-0.292891,47.999999,-0.000002,-0.111119,-1.386506,3.442632,-0.418091,0.110721,0.684340,-4.075265,0.828984,-0.082405,-0.335599,3.303957,-0.960561,0.108936,0.325878,-0.960964,0.364552,-0.134036,-0.314125,2.147893,-1.025944,0.159197,0.297993,-1.738552,1.023481
3728476823.140000,0.154492,0.034496,0.001506,0.153024,0.033270,0.001493,0.169259,0.035349,0.001655,0.158924,0.034233,0.001552,0.088289,0.011365,0.000875,0.102057,0.020215,0.001000,0.089814,0.017885,0.000880,0.093344,0.016421,0.000919,-0.000029,-0.000099,3728476823.140000,-68.065659,14.496847,46.550377,51.672188,21.700428,-66.819267,-68.269127,14.530338,-4.820684,0.934451,3.276063,3.772755,1.635157,-4.741754,-4.883354,0.946671,47.999969,-0.000101,3728476823.140000,-68.020290,14.594280,46.611984,51.585450,21.582185,-66.831465,-68.223144,14.631243,-4.819317,0.938564,3.279172,3.768715,1.630691,-4.742343,-4.881680,0.951001,47.999999,-0.000002,0.570573,-1.268569,2.795823,2.051817,-0.518389,0.460146,-2.047779,-3.619636,0.329666,-0.103355,0.324601,3.425340,-0.341328,-0.040137,0.331696,-0.972875,0.293080,0.175263,-1.619392,1.744646,-0.195303,-0.275711,1.853085,-0.797553
3728476823.160000,0.152538,0.034356,0.001486,0.152264,0.034745,0.001482,0.171519,0.034979,0.001679,0.158749,0.034439,0.001549,0.088025,0.010953,0.000873,0.101995,0.020889,0.000998,0.088057,0.018089,0.000862,0.092630,0.016575,0.000911,-0.000003,-0.000290,3728476823.160000,-62.321274,30.969963,57.939774,38.472137,4.403340,-70.116257,-62.510887,31.051899,-4.436838,2.103959,4.111416,2.839506,0.404479,-4.999449,-4.494502,2.131408,47.999996,-0.000291,3728476823.160000,-62.253798,31.051866,57.976590,38.372884,4.284121,-70.099031,-62.441196,31.137994,-4.434513,2.107602,4.113390,2.834808,0.400098,-4.998892,-4.491813,2.135149,47.999999,-0.000001,1.111098,-0.836775,0.633534,3.409526,-0.666312,-0.191117,2.809699,-3.066063,0.123792,0.322479,-3.425474,-0.323109,0.181718,-0.291810,0.538113,0.875701,-0.340163,0.030490,0.863344,-2.218228,0.228399,0.249075,-1.938374,0.558981
