Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,F1_Real,F1_Imag,F2_Real,F2_Imag,F3_Real,F3_Imag,F4_Real,F4_Imag,F5_Real,F5_Imag,F6_Real,F6_Imag,F7_Real,F7_Imag,F8_Real,F8_Imag,F9_Real,F9_Imag,F10_Real,F10_Imag,F11_Real,F11_Imag,F12_Real,F12_Imag
3727973603.000000,0.157680,0.034738,0.001538,0.159804,0.035484,0.001558,0.177603,0.033366,0.001744,0.164967,0.034131,0.001614,0.102204,0.015854,0.001010,0.106393,0.021724,0.001041,0.094610,0.019390,0.000926,0.101003,0.018888,0.000992,0.000002,0.000031,3727973603.000000,-1.536257,-69.570053,-59.396980,36.054077,61.579552,33.782005,-1.531732,-69.752007,-0.014883,-4.910148,-4.319441,2.511799,4.351836,2.494129,-0.015461,-4.974214,50.000004,0.000027,3727973603.000000,-1.642668,-69.543450,-59.319692,36.133744,61.617818,33.663320,-1.643727,-69.725646,-0.019837,-4.909352,-4.315885,2.515750,4.353300,2.489616,-0.020392,-4.973256,50.000002,-0.000005,0.065144,-1.388110,0.247027,-3.468108,0.063753,-0.688008,0.483700,-4.115630,0.045961,-0.341431,0.549463,-3.389838,0.060493,-0.337433,0.206507,-1.004212,0.075482,-0.332967,0.590760,-2.304606,0.089291,-0.327022,0.579464,-1.931233
3727973603.020000,0.157942,0.036374,0.001537,0.161450,0.036819,0.001572,0.174761,0.030963,0.001720,0.164599,0.034235,0.001610,0.101984,0.016788,0.001006,0.105671,0.021300,0.001035,0.095317,0.020735,0.000930,0.100949,0.019608,0.000990,-0.000022,-0.000871,3727973603.020000,-1.536370,-69.571190,-59.399025,36.054115,61.578850,33.779701,-1.531987,-69.752342,-0.014889,-4.910227,-4.319422,2.511803,4.351868,2.494161,-0.015463,-4.974255,49.999981,-0.000873,3727973603.020000,-1.642680,-69.543451,-59.320445,36.134122,61.617771,33.663331,-1.643704,-69.725915,-0.019824,-4.909386,-4.315901,2.515736,4.353283,2.489596,-0.020384,-4.973262,50.000003,-0.000002,0.065168,-1.388136,0.246991,-3.468152,0.063687,-0.688026,0.483678,-4.115656,0.045936,-0.341486,0.549733,-3.389786,0.060507,-0.337415,0.206541,-1.004233,0.075486,-0.332987,0.590740,-2.304596,0.089292,-0.327032,0.579452,-1.931298
3727973603.040000,0.159694,0.036466,0.001554,0.161415,0.034760,0.001576,0.173317,0.031273,0.001704,0.164727,0.033798,0.001612,0.102861,0.018159,0.001012,0.105035,0.020666,0.001030,0.095964,0.020268,0.000938,0.101223,0.019520,0.000993,0.000026,-0.000577,3727973603.040000,-1.535096,-69.571289,-59.398743,36.053493,61.579575,33.778847,-1.531799,-69.752335,-0.014857,-4.910300,-4.319403,2.511814,4.351827,2.494188,-0.015445,-4.974259,50.000034,-0.000577,3727973603.040000,-1.642641,-69.543459,-59.321228,36.134501,61.617790,33.663310,-1.643679,-69.726209,-0.019824,-4.909391,-4.315922,2.515741,4.353282,2.489600,-0.020381,-4.973271,50.000008,-0.000000,0.065165,-1.388164,0.247016,-3.468094,0.063654,-0.688019,0.483689,-4.115690,0.045920,-0.341572,0.549735,-3.389630,0.060502,-0.337352,0.206532,-1.004204,0.075475,-0.332945,0.590717,-2.304530,0.089202,-0.326948,0.579346,-1.931104
3727973603.060000,0.160248,0.035108,0.001563,0.158338,0.029240,0.001556,0.174753,0.033910,0.001714,0.164427,0.032579,0.001611,0.104349,0.017945,0.001028,0.104337,0.020514,0.001023,0.095619,0.019608,0.000936,0.101363,0.019160,0.000995,-0.000066,0.000616,3727973603.060000,-1.534407,-69.570381,-59.395550,36.053173,61.580914,33.780281,-1.531822,-69.751808,-0.014792,-4.910295,-4.319388,2.511827,4.351811,2.494159,-0.015435,-4.974246,49.999939,0.000612,3727973603.060000,-1.642586,-69.543482,-59.322036,36.134978,61.617829,33.663265,-1.643683,-69.726533,-0.019835,-4.909397,-4.315931,2.515728,4.353289,2.489597,-0.020381,-4.973275,50.000005,-0.000004,0.065211,-1.388130,0.247069,-3.468087,0.063661,-0.688014,0.483759,-4.115649,0.045963,-0.341540,0.549649,-3.389597,0.060456,-0.337394,0.206536,-1.004246,0.075521,-0.332983,0.590748,-2.304534,0.089197,-0.326947,0.579467,-1.931109
3727973603.080000,0.158816,0.034171,0.001551,0.155625,0.030720,0.001525,0.176575,0.035241,0.001730,0.163628,0.032985,0.001602,0.103924,0.016303,0.001026,0.104276,0.020707,0.001022,0.094942,0.020067,0.000928,0.100957,0.018843,0.000992,-0.000030,0.000345,3727973603.080000,-1.535290,-69.569695,-59.395988,36.055840,61.581177,33.781715,-1.532439,-69.752312,-0.014815,-4.910242,-4.319406,2.511837,4.351848,2.494128,-0.015458,-4.974240,49.999969,0.000338,3727973603.080000,-1.642608,-69.543467,-59.322696,36.135299,61.617809,33.663271,-1.643668,-69.726767,-0.019852,-4.909424,-4.315943,2.515729,4.353286,2.489589,-0.020387,-4.973285,50.000000,-0.000007,0.065219,-1.388109,0.247015,-3.468096,0.063656,-0.688012,0.483746,-4.115635,0.045953,-0.341527,0.549643,-3.389556,0.060516,-0.337397,0.206487,-1.004226,0.075518,-0.333019,0.590773,-2.304535,0.089190,-0.326902,0.579432,-1.931169
3727973603.100000,0.157563,0.034547,0.001537,0.158093,0.035896,0.001539,0.177312,0.032942,0.001742,0.164214,0.033861,0.001607,0.102522,0.016786,0.001011,0.105035,0.020987,0.001029,0.095641,0.020395,0.000934,0.101010,0.019307,0.000991,0.000071,0.000827,3727973603.100000,-1.536247,-69.569962,-59.400131,36.057190,61.579338,33.781647,-1.532167,-69.753143,-0.014885,-4.910275,-4.319419,2.511814,4.351854,2.494163,-0.015463,-4.974264,50.000065,0.000820,3727973603.100000,-1.642608,-69.543493,-59.323261,36.135614,61.617793,33.663237,-1.643672,-69.726981,-0.019847,-4.909433,-4.315927,2.515729,4.353294,2.489588,-0.020390,-4.973286,49.999994,-0.000007,0.065245,-1.388099,0.247019,-3.468127,0.063681,-0.688015,0.483735,-4.115671,0.045923,-0.341553,0.549615,-3.389526,0.060502,-0.337401,0.206497,-1.004211,0.075503,-0.332970,0.590792,-2.304520,0.089226,-0.326899,0.579432,-1.931139
3727973603.120000,0.157762,0.035548,0.001537,0.160969,0.035750,0.001569,0.175795,0.030694,0.001731,0.164731,0.033510,0.001613,0.102858,0.017676,0.001013,0.105281,0.020857,0.001032,0.095740,0.021544,0.000933,0.101267,0.020118,0.000992,0.000029,-0.000209,3727973603.120000,-1.536313,-69.570633,-59.401180,36.055374,61.578285,33.780167,-1.531744,-69.752899,-0.014861,-4.910325,-4.319412,2.511818,4.351882,2.494169,-0.015460,-4.974297,50.000027,-0.000217,3727973603.120000,-1.642641,-69.543468,-59.323321,36.135624,61.617743,33.663211,-1.643675,-69.726973,-0.019833,-4.909439,-4.315917,2.515749,4.353268,2.489572,-0.020393,-4.973278,49.999998,-0.000008,0.065217,-1.388116,0.246972,-3.468121,0.063701,-0.687995,0.483791,-4.115639,0.046002,-0.341582,0.549494,-3.389603,0.060449,-0.337419,0.206492,-1.004171,0.075531,-0.332996,0.590760,-2.304466,0.089147,-0.326859,0.579364,-1.931108
3727973603.140000,0.159384,0.035535,0.001553,0.161443,0.034314,0.001577,0.173838,0.031671,0.001709,0.164802,0.033396,0.001614,0.103334,0.017595,0.001018,0.104533,0.021103,0.001024,0.096006,0.022237,0.000934,0.101238,0.020331,0.000992,-0.000009,-0.000657,3727973603.140000,-1.535193,-69.570663,-59.400356,36.054268,61.579582,33.779175,-1.531692,-69.752724,-0.014852,-4.910333,-4.319416,2.511842,4.351892,2.494183,-0.015461,-4.974306,49.999996,-0.000661,3727973603.140000,-1.642682,-69.543482,-59.323059,36.135514,61.617706,33.663224,-1.643691,-69.726875,-0.019848,-4.909452,-4.315931,2.515732,4.353251,2.489564,-0.020390,-4.973277,50.000005,-0.000004,0.065233,-1.388122,0.247003,-3.468097,0.063713,-0.687966,0.483794,-4.115610,0.045989,-0.341527,0.549531,-3.389840,0.060429,-0.337430,0.206487,-1.004232,0.075533,-0.332991,0.590795,-2.304513,0.089188,-0.326922,0.579532,-1.931200
3727973603.160000,0.160340,0.035033,0.001564,0.159539,0.033520,0.001560,0.174461,0.034635,0.001710,0.164704,0.033902,0.001611,0.103365,0.017624,0.001018,0.104536,0.021091,0.001024,0.096254,0.021846,0.000937,0.101307,0.020038,0.000993,-0.000041,0.000182,3727973603.160000,-1.534477,-69.570366,-59.399509,36.055214,61.581371,33.780182,-1.531873,-69.753181,-0.014853,-4.910361,-4.319434,2.511842,4.351874,2.494182,-0.015456,-4.974307,49.999966,0.000180,3727973603.160000,-1.642734,-69.543517,-59.323324,36.135692,61.617690,33.663195,-1.643721,-69.726983,-0.019851,-4.909478,-4.315950,2.515733,4.353259,2.489558,-0.020391,-4.973293,50.000006,-0.000001,0.065188,-1.388124,0.246975,-3.468101,0.063700,-0.687995,0.483800,-4.115605,0.045977,-0.341463,0.549758,-3.389930,0.060409,-0.337439,0.206524,-1.004252,0.075529,-0.332986,0.590782,-2.304480,0.089203,-0.326920,0.579526,-1.931207
3727973603.180000,0.159455,0.035384,0.001555,0.157456,0.034481,0.001536,0.177045,0.035469,0.001734,0.164613,0.034767,0.001609,0.103365,0.017154,0.001019,0.105127,0.020567,0.001031,0.095655,0.022180,0.000930,0.101297,0.019839,0.000993,0.000014,0.000231,3727973603.180000,-1.535246,-69.570587,-59.399761,36.057178,61.580994,33.781990,-1.532072,-69.753952,-0.014854,-4.910366,-4.319436,2.511806,4.351922,2.494176,-0.015455,-4.974317,50.000015,0.000225,3727973603.180000,-1.642812,-69.543509,-59.323849,36.135919,61.617633,33.663203,-1.643713,-69.727155,-0.019855,-4.909506,-4.315957,2.515740,4.353275,2.489574,-0.020392,-4.973313,50.000001,-0.000006,0.065146,-1.388072,0.247047,-3.468105,0.063627,-0.688024,0.483778,-4.115618,0.045916,-0.341490,0.549963,-3.389815,0.060428,-0.337406,0.206501,-1.004227,0.075500,-0.332953,0.590775,-2.304455,0.089207,-0.326927,0.579458,-1.931165
