Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,F1_Real,F1_Imag,F2_Real,F2_Imag,F3_Real,F3_Imag,F4_Real,F4_Imag,F5_Real,F5_Imag,F6_Real,F6_Imag,F7_Real,F7_Imag,F8_Real,F8_Imag,F9_Real,F9_Imag,F10_Real,F10_Imag,F11_Real,F11_Imag,F12_Real,F12_Imag
3727973539.980000,0.157430,0.035035,0.001535,0.160367,0.039472,0.001554,0.177498,0.032466,0.001745,0.165093,0.035719,0.001612,0.094904,0.011494,0.000942,0.105902,0.022367,0.001035,0.098437,0.023036,0.000957,0.099720,0.019344,0.000978,0.000016,-0.000801,3727973539.980000,-1.534107,-69.572563,-59.397724,36.058701,61.576698,33.781517,-1.531900,-69.753250,-0.015182,-4.909924,-4.319555,2.511790,4.352001,2.494291,-0.015519,-4.974267,50.000011,-0.000808,3727973539.980000,-1.640294,-69.545762,-59.318202,36.136699,61.615541,33.663100,-1.643721,-69.725785,-0.019804,-4.909343,-4.315988,2.515696,4.353383,2.489552,-0.020381,-4.973287,49.999996,-0.000007,-0.066158,1.389340,-0.242259,3.459259,-0.065238,0.689399,-0.485612,4.129203,-0.048591,0.341904,-0.554064,3.393511,-0.063700,0.337031,-0.213835,1.004627,-0.078453,0.331360,-0.595573,2.302144,-0.090552,0.324955,-0.583124,1.927543
3727973540.000000,0.158482,0.034899,0.001546,0.160801,0.034602,0.001570,0.174656,0.031486,0.001718,0.164641,0.033604,0.001611,0.095685,0.012292,0.000949,0.107243,0.022807,0.001048,0.098151,0.022456,0.000955,0.100324,0.019425,0.000984,-0.000027,-0.000050,3727973540.000000,-1.533386,-69.572464,-59.395954,36.056293,61.576973,33.779499,-1.531885,-69.751961,-0.015151,-4.909993,-4.319598,2.511759,4.351994,2.494283,-0.015495,-4.974287,49.999973,-0.000056,3727973540.000000,-1.640346,-69.545740,-59.318745,36.137001,61.615504,33.663081,-1.643734,-69.725971,-0.019808,-4.909373,-4.315979,2.515710,4.353397,2.489565,-0.020386,-4.973303,50.000000,-0.000006,-0.066170,1.389368,-0.242257,3.459259,-0.065287,0.689416,-0.485656,4.129214,-0.048618,0.341912,-0.554248,3.393487,-0.063539,0.337044,-0.213800,1.004608,-0.078406,0.331352,-0.595583,2.302118,-0.090561,0.324950,-0.583083,1.927501
3727973540.020000,0.159773,0.035192,0.001558,0.158542,0.029730,0.001557,0.172965,0.032763,0.001698,0.163837,0.032885,0.001605,0.096657,0.012984,0.000958,0.106985,0.022860,0.001045,0.097393,0.022344,0.000948,0.100318,0.019656,0.000984,-0.000046,0.000110,3727973540.020000,-1.532483,-69.572655,-59.392677,36.055336,61.578457,33.778786,-1.532313,-69.751488,-0.015091,-4.910035,-4.319600,2.511786,4.352006,2.494250,-0.015493,-4.974306,49.999958,0.000107,3727973540.020000,-1.640313,-69.545708,-59.318829,36.137027,61.615540,33.663144,-1.643705,-69.726010,-0.019791,-4.909381,-4.315986,2.515724,4.353395,2.489568,-0.020382,-4.973310,50.000004,-0.000003,-0.066182,1.389351,-0.242249,3.459274,-0.065239,0.689386,-0.485578,4.129197,-0.048601,0.341865,-0.554138,3.393415,-0.063716,0.337170,-0.213824,1.004682,-0.078397,0.331384,-0.595633,2.302129,-0.090600,0.324940,-0.583070,1.927504
3727973540.040000,0.159744,0.034906,0.001559,0.156205,0.027788,0.001537,0.174687,0.034720,0.001712,0.163661,0.032975,0.001603,0.097214,0.011205,0.000966,0.106879,0.022757,0.001044,0.097725,0.022218,0.000952,0.100556,0.019085,0.000987,-0.000003,0.000816,3727973540.040000,-1.532470,-69.572449,-59.390907,36.055882,61.579235,33.780285,-1.532460,-69.751595,-0.015049,-4.909995,-4.319582,2.511800,4.351998,2.494303,-0.015470,-4.974300,50.000000,0.000811,3727973540.040000,-1.640328,-69.545700,-59.318938,36.137076,61.615574,33.663141,-1.643712,-69.726056,-0.019788,-4.909428,-4.315974,2.515736,4.353403,2.489608,-0.020377,-4.973334,50.000003,-0.000005,-0.066163,1.389382,-0.242295,3.459302,-0.065291,0.689396,-0.485582,4.129217,-0.048680,0.341915,-0.554170,3.393513,-0.063683,0.336959,-0.213808,1.004640,-0.078383,0.331353,-0.595668,2.302101,-0.090595,0.324866,-0.583117,1.927477
3727973540.060000,0.157420,0.034641,0.001535,0.155572,0.029249,0.001528,0.177865,0.034369,0.001745,0.163726,0.033127,0.001603,0.095935,0.010606,0.000953,0.106412,0.022600,0.001040,0.097167,0.022345,0.000946,0.099783,0.018905,0.000980,0.000013,0.001299,3727973540.060000,-1.534085,-69.572227,-59.391441,36.056919,61.577911,33.782185,-1.532438,-69.751694,-0.015111,-4.909971,-4.319570,2.511814,4.352027,2.494280,-0.015508,-4.974297,50.000011,0.001293,3727973540.060000,-1.640332,-69.545699,-59.318936,36.137043,61.615585,33.663121,-1.643712,-69.726049,-0.019791,-4.909433,-4.315980,2.515735,4.353411,2.489607,-0.020378,-4.973339,49.999999,-0.000006,-0.066147,1.389420,-0.242261,3.459283,-0.065278,0.689364,-0.485577,4.129189,-0.048676,0.341954,-0.554169,3.393491,-0.063622,0.337080,-0.213786,1.004676,-0.078367,0.331390,-0.595662,2.302110,-0.090570,0.324865,-0.583090,1.927489
3727973540.080000,0.156993,0.035734,0.001528,0.158389,0.035651,0.001543,0.178211,0.032568,0.001752,0.164591,0.034892,0.001608,0.095318,0.012056,0.000945,0.106498,0.023300,0.001039,0.096474,0.022451,0.000938,0.099432,0.019782,0.000974,0.000059,-0.000136,3727973540.080000,-1.534601,-69.573021,-59.395428,36.058125,61.576530,33.782017,-1.532111,-69.752800,-0.015159,-4.910054,-4.319606,2.511832,4.352067,2.494255,-0.015537,-4.974352,50.000057,-0.000141,3727973540.080000,-1.640352,-69.545743,-59.318573,36.136844,61.615549,33.663131,-1.643713,-69.725917,-0.019799,-4.909445,-4.315988,2.515732,4.353428,2.489612,-0.020380,-4.973351,49.999998,-0.000005,-0.066150,1.389390,-0.242264,3.459252,-0.065291,0.689344,-0.485614,4.129211,-0.048683,0.342029,-0.554166,3.393541,-0.063572,0.337130,-0.213801,1.004684,-0.078342,0.331373,-0.595661,2.302107,-0.090572,0.324858,-0.583112,1.927485
3727973540.100000,0.158876,0.035864,0.001547,0.161728,0.036638,0.001575,0.176209,0.031876,0.001733,0.165617,0.034879,0.001619,0.096618,0.013079,0.000957,0.106870,0.022876,0.001044,0.097022,0.022484,0.000944,0.100189,0.019977,0.000982,0.000037,-0.001016,3727973540.100000,-1.533216,-69.573174,-59.397270,36.056683,61.576775,33.780586,-1.531378,-69.752869,-0.015105,-4.910111,-4.319609,2.511802,4.352066,2.494287,-0.015501,-4.974371,50.000038,-0.001023,3727973540.100000,-1.640289,-69.545775,-59.318676,36.136945,61.615574,33.663108,-1.643715,-69.725978,-0.019803,-4.909452,-4.315998,2.515734,4.353439,2.489619,-0.020380,-4.973360,50.000001,-0.000007,-0.066159,1.389346,-0.242274,3.459222,-0.065237,0.689343,-0.485583,4.129186,-0.048603,0.341992,-0.554085,3.393484,-0.063678,0.337196,-0.213776,1.004661,-0.078333,0.331416,-0.595672,2.302102,-0.090562,0.324852,-0.583100,1.927511
3727973540.120000,0.159786,0.035155,0.001558,0.160457,0.033459,0.001569,0.175023,0.032851,0.001719,0.165098,0.033781,0.001616,0.097765,0.012450,0.000970,0.106273,0.022525,0.001038,0.096816,0.022681,0.000941,0.100247,0.019567,0.000983,-0.000029,-0.000711,3727973540.120000,-1.532500,-69.572708,-59.395203,36.055885,61.577866,33.780083,-1.531577,-69.752121,-0.015039,-4.910097,-4.319592,2.511806,4.352078,2.494280,-0.015487,-4.974358,49.999977,-0.000712,3727973540.120000,-1.640346,-69.545787,-59.318709,36.136943,61.615596,33.663131,-1.643724,-69.726001,-0.019797,-4.909469,-4.316010,2.515724,4.353437,2.489619,-0.020373,-4.973367,50.000007,-0.000002,-0.066220,1.389377,-0.242272,3.459266,-0.065206,0.689379,-0.485628,4.129249,-0.048621,0.342058,-0.554135,3.393586,-0.063653,0.337029,-0.213769,1.004629,-0.078295,0.331364,-0.595675,2.302074,-0.090537,0.324852,-0.583108,1.927504
3727973540.140000,0.159068,0.034806,0.001552,0.158222,0.033020,0.001547,0.175717,0.034184,0.001723,0.164375,0.034054,0.001608,0.097224,0.011807,0.000965,0.106234,0.022615,0.001038,0.096069,0.022208,0.000935,0.099799,0.019248,0.000979,-0.000055,0.000060,3727973540.140000,-1.532971,-69.572479,-59.394569,36.057289,61.578598,33.780796,-1.532163,-69.752487,-0.015067,-4.910084,-4.319606,2.511828,4.352082,2.494247,-0.015510,-4.974358,49.999950,0.000055,3727973540.140000,-1.640365,-69.545810,-59.319126,36.137204,61.615658,33.663120,-1.643750,-69.726189,-0.019803,-4.909488,-4.316020,2.515741,4.353445,2.489626,-0.020377,-4.973383,50.000006,-0.000005,-0.066148,1.389418,-0.242243,3.459236,-0.065182,0.689312,-0.485583,4.129208,-0.048605,0.341998,-0.554040,3.393439,-0.063710,0.337136,-0.213777,1.004728,-0.078299,0.331343,-0.595697,2.302090,-0.090566,0.324841,-0.583088,1.927446
3727973540.160000,0.158274,0.034520,0.001544,0.156555,0.034363,0.001527,0.178018,0.034260,0.001747,0.164332,0.034457,0.001607,0.095184,0.011740,0.000945,0.105998,0.022570,0.001036,0.095767,0.021695,0.000933,0.098974,0.019105,0.000971,0.000017,0.000078,3727973540.160000,-1.533489,-69.572304,-59.394871,36.059013,61.577827,33.782272,-1.532228,-69.752846,-0.015151,-4.910081,-4.319603,2.511840,4.352077,2.494247,-0.015541,-4.974360,50.000015,0.000070,3727973540.160000,-1.640366,-69.545845,-59.319352,36.137256,61.615629,33.663136,-1.643719,-69.726269,-0.019786,-4.909488,-4.316026,2.515744,4.353457,2.489647,-0.020367,-4.973392,49.999998,-0.000008,-0.066119,1.389514,-0.242268,3.459219,-0.065194,0.689315,-0.485580,4.129261,-0.048631,0.341986,-0.554104,3.393552,-0.063630,0.337112,-0.213776,1.004672,-0.078314,0.331320,-0.595721,2.302065,-0.090589,0.324844,-0.583060,1.927422
