Timestamp,Inst. Freq,Inst ROCOF,Ref Freq,Ref ROCOF
3726170349.100000,49.996105,0.089173,0.000000,0.000000
3726170349.120000,50.001469,0.178952,0.000000,0.000000
3726170349.140000,49.999649,0.021718,0.000000,0.000000
3726170349.160000,49.999928,0.002917,0.000000,0.000000
3726170349.180000,49.999977,0.002868,0.000000,0.000000
3726170349.200000,50.000149,-0.001038,0.000000,0.000000
3726170349.220000,50.000084,-0.001557,0.000000,0.000000
3726170349.240000,49.999809,-0.001224,0.000000,0.000000
3726170349.260000,49.999950,0.000909,0.000000,0.000000
3726170349.280000,50.000072,0.002654,0.000000,0.000000
3726170349.300000,50.000118,-0.001104,0.000000,0.000000
3726170349.320000,50.000000,-0.001792,0.000000,0.000000
3726170349.340000,49.999889,-0.001485,0.000000,0.000000
3726170349.360000,49.999943,0.000592,0.000000,0.000000
3726170349.380000,49.999985,0.002175,0.000000,0.000000
3726170349.400000,50.000053,0.000976,0.000000,0.000000
3726170349.420000,50.000053,0.000144,0.000000,0.000000
3726170349.440000,49.999989,-0.000519,0.000000,0.000000
3726170349.460000,50.000011,-0.000122,0.000000,0.000000
3726170349.480000,50.000050,0.000295,0.000000,0.000000
3726170349.500000,50.000107,-0.001501,0.000000,0.000000
3726170349.520000,50.000000,-0.002195,0.000000,0.000000
3726170349.540000,49.999855,-0.000143,0.000000,0.000000
3726170349.560000,49.999912,0.001686,0.000000,0.000000
3726170349.580000,50.000134,0.001719,0.000000,0.000000
3726170349.600000,50.000065,0.000673,0.000000,0.000000
3726170349.620000,49.999958,-0.001182,0.000000,0.000000
3726170349.640000,49.999989,0.000215,0.000000,0.000000
3726170349.660000,50.000008,0.000465,0.000000,0.000000
3726170349.680000,50.000000,0.000200,0.000000,0.000000
3726170349.700000,50.000011,-0.000015,0.000000,0.000000
3726170349.720000,50.000019,-0.000303,0.000000,0.000000
3726170349.740000,50.000008,-0.000716,0.000000,0.000000
3726170349.760000,49.999969,0.000338,0.000000,0.000000
3726170349.780000,49.999966,0.000337,0.000000,0.000000
3726170349.800000,50.000072,0.000498,0.000000,0.000000
3726170349.820000,50.000023,-0.000101,0.000000,0.000000
3726170349.840000,49.999977,-0.000880,0.000000,0.000000
3726170349.860000,49.999977,-0.000006,0.000000,0.000000
3726170349.880000,49.999973,0.000523,0.000000,0.000000
3726170349.900000,50.000000,0.000594,0.000000,0.000000
3726170349.920000,50.000031,-0.000025,0.000000,0.000000
3726170349.940000,49.999950,-0.000075,0.000000,0.000000
3726170349.960000,49.991615,-0.278146,0.000000,0.000000
3726170349.980000,50.051613,-7.156231,0.000000,0.000000
3726170350.000000,49.925873,-12.453337,0.000000,0.000000
3726170350.020000,49.284958,-11.012428,0.000000,0.000000
3726170350.040000,49.042374,-6.327456,0.000000,0.000000
3726170350.060000,49.322624,-0.452346,0.000000,0.000000
3726170350.080000,49.363914,-1.610106,0.000000,0.000000
3726170350.100000,49.134480,-4.722437,0.000000,0.000000
3726170350.120000,48.983223,-4.098707,0.000000,0.000000
3726170350.140000,48.996147,-1.673508,0.000000,0.000000
3726170350.160000,49.001087,-0.003619,0.000000,0.000000
3726170350.180000,48.999901,-0.004617,0.000000,0.000000
3726170350.200000,48.999920,-0.001502,0.000000,0.000000
3726170350.220000,48.999657,0.003237,0.000000,0.000000
3726170350.240000,48.999905,0.004544,0.000000,0.000000
3726170350.260000,49.000294,0.001979,0.000000,0.000000
3726170350.280000,49.000111,-0.004439,0.000000,0.000000
3726170350.300000,48.999771,-0.004098,0.000000,0.000000
3726170350.320000,48.999683,0.000553,0.000000,0.000000
3726170350.340000,49.000011,0.003760,0.000000,0.000000
3726170350.360000,49.000095,0.002762,0.000000,0.000000
3726170350.380000,49.000019,-0.001470,0.000000,0.000000
3726170350.400000,48.999947,-0.000809,0.000000,0.000000
3726170350.420000,48.999916,0.000958,0.000000,0.000000
3726170350.440000,49.000038,0.000733,0.000000,0.000000
3726170350.460000,49.000080,0.000139,0.000000,0.000000
3726170350.480000,48.999973,-0.000873,0.000000,0.000000
3726170350.500000,48.999943,-0.000246,0.000000,0.000000
3726170350.520000,49.000004,0.001195,0.000000,0.000000
3726170350.540000,49.000038,0.000489,0.000000,0.000000
3726170350.560000,49.000072,-0.001192,0.000000,0.000000
3726170350.580000,48.999954,-0.000886,0.000000,0.000000
3726170350.600000,48.999905,0.000075,0.000000,0.000000
3726170350.620000,49.000015,0.001121,0.000000,0.000000
3726170350.640000,49.000061,0.000321,0.000000,0.000000
3726170350.660000,49.000015,-0.001081,0.000000,0.000000
3726170350.680000,48.999912,0.000159,0.000000,0.000000
3726170350.700000,48.999981,0.000818,0.000000,0.000000
3726170350.720000,49.000080,0.001021,0.000000,0.000000
3726170350.740000,49.000034,-0.000580,0.000000,0.000000
3726170350.760000,48.999989,-0.001366,0.000000,0.000000
3726170350.780000,48.999931,0.000369,0.000000,0.000000
3726170350.800000,49.000004,0.000743,0.000000,0.000000
3726170350.820000,49.000069,0.000414,0.000000,0.000000
3726170350.840000,49.000008,-0.000827,0.000000,0.000000
3726170350.860000,48.999977,-0.001364,0.000000,0.000000
3726170350.880000,48.999924,0.000710,0.000000,0.000000
3726170350.900000,48.999985,0.000742,0.000000,0.000000
3726170350.920000,49.000072,0.000406,0.000000,0.000000
3726170350.940000,48.999996,-0.000385,0.000000,0.000000
3726170350.960000,48.999962,-0.000237,0.000000,0.000000
3726170350.980000,48.999985,0.000513,0.000000,0.000000
3726170351.000000,49.000057,-0.000005,0.000000,0.000000
3726170351.020000,48.999992,0.000011,0.000000,0.000000
3726170351.040000,48.999962,-0.000011,0.000000,0.000000
3726170351.060000,49.000015,0.000972,0.000000,0.000000
3726170351.080000,49.000061,-0.000076,0.000000,0.000000
3726170351.100000,49.000038,-0.001218,0.000000,0.000000
3726170351.120000,48.999943,-0.001147,0.000000,0.000000
