Timestamp,Inst. Freq,Inst ROCOF,Ref Freq,Ref ROCOF
3726225588.100000,49.996731,0.080913,0.000000,0.000000
3726225588.120000,50.001350,0.161071,0.000000,0.000000
3726225588.140000,49.999531,0.016999,0.000000,0.000000
3726225588.160000,49.999748,0.004149,0.000000,0.000000
3726225588.180000,50.000080,0.004461,0.000000,0.000000
3726225588.200000,50.000172,0.001851,0.000000,0.000000
3726225588.220000,50.000046,-0.002506,0.000000,0.000000
3726225588.240000,49.999866,-0.001568,0.000000,0.000000
3726225588.260000,49.999958,0.000539,0.000000,0.000000
3726225588.280000,50.000050,0.001414,0.000000,0.000000
3726225588.300000,50.000053,-0.000295,0.000000,0.000000
3726225588.320000,49.999969,-0.000577,0.000000,0.000000
3726225588.340000,50.000000,-0.002109,0.000000,0.000000
3726225588.360000,49.999935,0.001427,0.000000,0.000000
3726225588.380000,49.999866,0.003023,0.000000,0.000000
3726225588.400000,50.000122,0.001620,0.000000,0.000000
3726225588.420000,50.000191,0.001187,0.000000,0.000000
3726225588.440000,49.999958,-0.001145,0.000000,0.000000
3726225588.460000,50.000034,-0.001469,0.000000,0.000000
3726225588.480000,50.000046,0.000962,0.000000,0.000000
3726225588.500000,50.000011,-0.000617,0.000000,0.000000
3726225588.520000,50.000076,-0.001649,0.000000,0.000000
3726225588.540000,50.000015,-0.002100,0.000000,0.000000
3726225588.560000,49.999882,-0.000359,0.000000,0.000000
3726225588.580000,49.999886,0.001191,0.000000,0.000000
3726225588.600000,50.000107,0.001310,0.000000,0.000000
3726225588.620000,50.000038,0.001125,0.000000,0.000000
3726225588.640000,49.999954,-0.000586,0.000000,0.000000
3726225588.660000,50.000004,0.000456,0.000000,0.000000
3726225588.680000,50.000004,0.000885,0.000000,0.000000
3726225588.700000,50.000023,0.000363,0.000000,0.000000
3726225588.720000,50.000065,-0.001466,0.000000,0.000000
3726225588.740000,50.000000,-0.001499,0.000000,0.000000
3726225588.760000,49.999897,-0.000735,0.000000,0.000000
3726225588.780000,49.999935,0.000889,0.000000,0.000000
3726225588.800000,50.000061,0.001443,0.000000,0.000000
3726225588.820000,50.000053,-0.000313,0.000000,0.000000
3726225588.840000,50.000004,-0.001128,0.000000,0.000000
3726225588.860000,49.999943,-0.000213,0.000000,0.000000
3726225588.880000,49.999977,0.000489,0.000000,0.000000
3726225588.900000,50.000034,0.000754,0.000000,0.000000
3726225588.920000,50.000000,0.000290,0.000000,0.000000
3726225588.940000,50.000721,-0.000543,0.000000,0.000000
3726225588.960000,50.003796,1.801496,0.000000,0.000000
3726225588.980000,49.933037,9.234252,0.000000,0.000000
3726225589.000000,50.236633,12.501232,0.000000,0.000000
3726225589.020000,50.867519,10.066893,0.000000,0.000000
3726225589.040000,50.868427,5.328424,0.000000,0.000000
3726225589.060000,50.661175,0.642450,0.000000,0.000000
3726225589.080000,50.760582,2.717026,0.000000,0.000000
3726225589.100000,50.948605,4.384888,0.000000,0.000000
3726225589.120000,51.015678,2.674837,0.000000,0.000000
3726225589.140000,50.999039,0.700612,0.000000,0.000000
3726225589.160000,50.999908,0.002652,0.000000,0.000000
3726225589.180000,51.000057,0.001894,0.000000,0.000000
3726225589.200000,51.000183,-0.002602,0.000000,0.000000
3726225589.220000,50.999977,0.000423,0.000000,0.000000
3726225589.240000,50.999928,-0.000195,0.000000,0.000000
3726225589.260000,51.000217,-0.001015,0.000000,0.000000
3726225589.280000,51.000008,0.001945,0.000000,0.000000
3726225589.300000,51.000019,-0.002715,0.000000,0.000000
3726225589.320000,51.000076,0.000056,0.000000,0.000000
3726225589.340000,50.999996,-0.000673,0.000000,0.000000
3726225589.360000,50.999985,-0.001187,0.000000,0.000000
3726225589.380000,51.000008,-0.000291,0.000000,0.000000
3726225589.400000,50.999996,-0.000168,0.000000,0.000000
3726225589.420000,50.999954,0.000649,0.000000,0.000000
3726225589.440000,51.000008,0.000644,0.000000,0.000000
3726225589.460000,51.000061,0.000932,0.000000,0.000000
3726225589.480000,51.000042,-0.000718,0.000000,0.000000
3726225589.500000,51.000008,-0.001317,0.000000,0.000000
3726225589.520000,50.999943,-0.000107,0.000000,0.000000
3726225589.540000,50.999977,0.000358,0.000000,0.000000
3726225589.560000,51.000042,0.001064,0.000000,0.000000
3726225589.580000,51.000004,0.000696,0.000000,0.000000
3726225589.600000,51.000053,-0.001214,0.000000,0.000000
3726225589.620000,51.000019,-0.000179,0.000000,0.000000
3726225589.640000,50.999928,-0.000522,0.000000,0.000000
3726225589.660000,51.000011,0.000541,0.000000,0.000000
3726225589.680000,51.000027,0.000791,0.000000,0.000000
3726225589.700000,51.000053,-0.000982,0.000000,0.000000
3726225589.720000,50.999969,-0.000366,0.000000,0.000000
3726225589.740000,50.999947,-0.000379,0.000000,0.000000
3726225589.760000,51.000019,0.000767,0.000000,0.000000
3726225589.780000,51.000015,0.001084,0.000000,0.000000
3726225589.800000,51.000034,-0.000309,0.000000,0.000000
3726225589.820000,51.000019,-0.000230,0.000000,0.000000
3726225589.840000,51.000004,-0.000791,0.000000,0.000000
3726225589.860000,50.999989,-0.000402,0.000000,0.000000
3726225589.880000,50.999977,0.000334,0.000000,0.000000
3726225589.900000,50.999992,0.000701,0.000000,0.000000
3726225589.920000,51.000034,0.000298,0.000000,0.000000
3726225589.940000,51.000053,-0.001299,0.000000,0.000000
3726225589.960000,50.999954,-0.001139,0.000000,0.000000
3726225589.980000,50.999905,0.000170,0.000000,0.000000
3726225590.000000,50.999989,0.001026,0.000000,0.000000
3726225590.020000,51.000061,0.000986,0.000000,0.000000
3726225590.040000,51.000004,-0.000302,0.000000,0.000000
3726225590.060000,50.999981,-0.000874,0.000000,0.000000
