Timestamp,Inst. Freq,Inst ROCOF,Ref Freq,Ref ROCOF
3726242019.100000,50.000072,-0.000079,0.000000,0.000000
3726242019.120000,49.999977,-0.001064,0.000000,0.000000
3726242019.140000,49.999954,-0.000398,0.000000,0.000000
3726242019.160000,49.999992,0.000440,0.000000,0.000000
3726242019.180000,50.000015,0.000732,0.000000,0.000000
3726242019.200000,50.000031,-0.000376,0.000000,0.000000
3726242019.220000,49.999985,-0.000343,0.000000,0.000000
3726242019.240000,49.999969,-0.000004,0.000000,0.000000
3726242019.260000,50.000000,0.000576,0.000000,0.000000
3726242019.280000,50.000031,0.000370,0.000000,0.000000
3726242019.300000,50.000046,-0.000850,0.000000,0.000000
3726242019.320000,49.999973,-0.000816,0.000000,0.000000
3726242019.340000,49.999912,0.000316,0.000000,0.000000
3726242019.360000,50.000004,0.001226,0.000000,0.000000
3726242019.380000,50.000080,0.001109,0.000000,0.000000
3726242019.400000,50.000050,-0.000590,0.000000,0.000000
3726242019.420000,50.000008,-0.001686,0.000000,0.000000
3726242019.440000,49.999939,-0.000241,0.000000,0.000000
3726242019.460000,49.999958,0.000309,0.000000,0.000000
3726242019.480000,50.000034,0.001025,0.000000,0.000000
3726242019.500000,50.000027,0.000535,0.000000,0.000000
3726242019.520000,50.000027,-0.001041,0.000000,0.000000
3726242019.540000,49.999989,-0.000200,0.000000,0.000000
3726242019.560000,49.999954,0.000143,0.000000,0.000000
3726242019.580000,50.000011,0.000293,0.000000,0.000000
3726242019.600000,50.000061,-0.000178,0.000000,0.000000
3726242019.620000,49.999977,-0.000263,0.000000,0.000000
3726242019.640000,49.999939,0.000028,0.000000,0.000000
3726242019.660000,50.000034,0.000780,0.000000,0.000000
3726242019.680000,50.000050,0.000201,0.000000,0.000000
3726242019.700000,50.000015,-0.000630,0.000000,0.000000
3726242019.720000,49.999973,-0.000780,0.000000,0.000000
3726242019.740000,49.999992,-0.000301,0.000000,0.000000
3726242019.760000,49.999977,0.000525,0.000000,0.000000
3726242019.780000,49.999992,0.000471,0.000000,0.000000
3726242019.800000,50.000034,0.000112,0.000000,0.000000
3726242019.820000,50.000027,-0.001124,0.000000,0.000000
3726242019.840000,49.999939,0.000155,0.000000,0.000000
3726242019.860000,49.999943,0.000797,0.000000,0.000000
3726242019.880000,50.000069,0.001137,0.000000,0.000000
3726242019.900000,50.000072,-0.000489,0.000000,0.000000
3726242019.920000,49.999977,-0.001611,0.000000,0.000000
3726242019.940000,49.999931,-0.000213,0.000000,0.000000
3726242019.960000,50.000004,0.000652,0.000000,0.000000
3726242019.980000,50.000069,0.044957,0.000000,0.000000
3726242020.000000,49.998806,0.236274,0.000000,0.000000
3726242020.020000,50.004139,0.517868,0.000000,0.000000
3726242020.040000,50.021770,0.795107,0.000000,0.000000
3726242020.060000,50.042423,0.970573,0.000000,0.000000
3726242020.080000,50.062462,1.002362,0.000000,0.000000
3726242020.100000,50.082504,1.008741,0.000000,0.000000
3726242020.120000,50.102566,1.026741,0.000000,0.000000
3726242020.140000,50.123337,1.027267,0.000000,0.000000
3726242020.160000,50.144653,1.019865,0.000000,0.000000
3726242020.180000,50.164429,1.007279,0.000000,0.000000
3726242020.200000,50.184010,0.994259,0.000000,0.000000
3726242020.220000,50.204132,0.999616,0.000000,0.000000
3726242020.240000,50.224163,1.000411,0.000000,0.000000
3726242020.260000,50.244125,1.001275,0.000000,0.000000
3726242020.280000,50.264187,0.999990,0.000000,0.000000
3726242020.300000,50.284222,0.999006,0.000000,0.000000
3726242020.320000,50.304111,0.999142,0.000000,0.000000
3726242020.340000,50.324070,0.999460,0.000000,0.000000
3726242020.360000,50.344147,1.001139,0.000000,0.000000
