Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3729161826.260000,0.133479,0.034783,0.001288,0.129933,0.034093,0.001254,0.139303,0.036516,0.001344,0.134256,0.035135,0.001296,0.079699,0.011915,0.000788,0.082529,0.022263,0.000795,0.070376,0.019747,0.000675,0.077369,0.018012,0.000752,-0.000058,0.001754,3729161826.260000,69.561440,-1.569285,-36.099983,-59.417336,-33.749180,61.585297,69.759125,-1.563040,4.910090,-0.015046,-2.511968,-4.319425,-2.493922,4.352088,4.974262,-0.015668,49.999989,0.001666,3729161826.260000,69.535174,-1.658334,-36.162112,-59.351800,-33.654085,61.608105,69.732541,-1.652834,4.909492,-0.018912,-2.514839,-4.316467,-2.490490,4.352912,4.973353,-0.019407,50.000047,-0.000089
3729161826.280000,0.132846,0.034802,0.001282,0.130191,0.034496,0.001255,0.139920,0.035835,0.001352,0.134336,0.035045,0.001297,0.077891,0.011757,0.000770,0.083011,0.022966,0.000798,0.071199,0.018023,0.000689,0.077233,0.017614,0.000752,-0.000006,0.000706,3729161826.280000,69.561447,-1.570515,-36.100601,-59.418804,-33.749947,61.583393,69.759232,-1.562845,4.910096,-0.015058,-2.511987,-4.319451,-2.493910,4.352043,4.974259,-0.015670,50.000057,0.000665,3729161826.280000,69.535177,-1.659103,-36.162678,-59.352971,-33.654577,61.606900,69.732708,-1.652716,4.909506,-0.018837,-2.514854,-4.316455,-2.490463,4.352975,4.973370,-0.019407,50.000063,-0.000042
3729161826.300000,0.133239,0.036562,0.001281,0.131793,0.035121,0.001270,0.139870,0.033788,0.001357,0.134968,0.035149,0.001303,0.077702,0.011279,0.000769,0.082420,0.021427,0.000796,0.070508,0.018445,0.000680,0.076745,0.017088,0.000748,0.000032,-0.001120,3729161826.300000,69.563393,-1.570698,-36.098972,-59.420494,-33.748554,61.581020,69.759178,-1.562160,4.910142,-0.015043,-2.511960,-4.319422,-2.493891,4.352049,4.974261,-0.015669,50.000080,-0.001141,3729161826.300000,69.535900,-1.659201,-36.161710,-59.353753,-33.653584,61.605946,69.732573,-1.652466,4.909576,-0.018816,-2.514858,-4.316497,-2.490469,4.352942,4.973398,-0.019387,50.000048,-0.000021
3729161826.320000,0.134795,0.036880,0.001296,0.132087,0.033899,0.001276,0.139021,0.033503,0.001349,0.135300,0.034757,0.001307,0.077533,0.010854,0.000768,0.082272,0.022410,0.000792,0.069170,0.019815,0.000663,0.076138,0.017744,0.000740,-0.000072,-0.001152,3729161826.320000,69.563850,-1.569233,-36.097202,-59.419659,-33.746563,61.581772,69.758682,-1.562001,4.910158,-0.015010,-2.511973,-4.319427,-2.493832,4.352158,4.974291,-0.015695,49.999954,-0.001154,3729161826.320000,69.536113,-1.658795,-36.160759,-59.353415,-33.652183,61.606600,69.732343,-1.652626,4.909612,-0.018777,-2.514827,-4.316470,-2.490454,4.352947,4.973396,-0.019374,50.000026,-0.000001
3729161826.340000,0.134958,0.035862,0.001301,0.130242,0.032789,0.001260,0.138409,0.034988,0.001339,0.134545,0.034543,0.001300,0.078688,0.012086,0.000778,0.080402,0.020727,0.000777,0.067858,0.019323,0.000650,0.075491,0.017388,0.000735,-0.000103,-0.000282,3729161826.340000,69.562630,-1.568284,-36.098007,-59.417202,-33.746670,61.584358,69.758461,-1.562727,4.910174,-0.014998,-2.511997,-4.319370,-2.493809,4.352143,4.974275,-0.015712,49.999916,-0.000353,3729161826.340000,69.535594,-1.658176,-36.161003,-59.352201,-33.652410,61.607931,69.732282,-1.652849,4.909568,-0.018813,-2.514830,-4.316523,-2.490496,4.352923,4.973397,-0.019363,50.000019,-0.000071
3729161826.360000,0.133766,0.035803,0.001289,0.129541,0.033267,0.001252,0.139429,0.035053,0.001349,0.134261,0.034713,0.001297,0.076793,0.012104,0.000758,0.080633,0.022254,0.000775,0.069565,0.019658,0.000667,0.075533,0.018101,0.000733,-0.000059,0.001368,3729161826.360000,69.561882,-1.569271,-36.100010,-59.417053,-33.748768,61.584408,69.758873,-1.563061,4.910182,-0.015068,-2.512010,-4.319404,-2.493924,4.352150,4.974315,-0.015701,49.999992,0.001284,3729161826.360000,69.534907,-1.658315,-36.162327,-59.352074,-33.653846,61.608293,69.732581,-1.652944,4.909575,-0.018790,-2.514796,-4.316495,-2.490530,4.352958,4.973402,-0.019345,50.000052,-0.000084
3729161826.380000,0.132607,0.036229,0.001275,0.130420,0.035009,0.001256,0.139383,0.033583,0.001353,0.134138,0.034934,0.001295,0.078005,0.013028,0.000769,0.082539,0.024539,0.000788,0.068770,0.018265,0.000663,0.076308,0.018712,0.000740,-0.000035,0.000685,3729161826.380000,69.562256,-1.570735,-36.100807,-59.419189,-33.749222,61.582085,69.759148,-1.562906,4.910185,-0.015109,-2.511986,-4.319509,-2.493893,4.352140,4.974335,-0.015698,50.000038,0.000640,3729161826.380000,69.535004,-1.658852,-36.162756,-59.353017,-33.654596,61.606986,69.732705,-1.652655,4.909533,-0.018883,-2.514772,-4.316469,-2.490552,4.352998,4.973391,-0.019374,50.000073,-0.000046
3729161826.400000,0.132930,0.036342,0.001278,0.131781,0.035086,0.001270,0.138961,0.033220,0.001349,0.134556,0.034880,0.001299,0.077787,0.011499,0.000769,0.084215,0.024391,0.000806,0.068437,0.017195,0.000662,0.076644,0.017720,0.000746,-0.000009,-0.000630,3729161826.400000,69.563026,-1.570789,-36.098965,-59.420593,-33.747829,61.581093,69.758987,-1.562394,4.910201,-0.015073,-2.511969,-4.319521,-2.493845,4.352098,4.974316,-0.015685,50.000042,-0.000646,3729161826.400000,69.535691,-1.659116,-36.161714,-59.353874,-33.653541,61.606100,69.732576,-1.652457,4.909623,-0.018848,-2.514836,-4.316442,-2.490534,4.353000,4.973422,-0.019391,50.000051,-0.000017
3729161826.420000,0.133713,0.035198,0.001290,0.131220,0.033779,0.001268,0.138565,0.034091,0.001343,0.134508,0.034351,0.001300,0.078551,0.011497,0.000777,0.083940,0.023149,0.000807,0.068346,0.017901,0.000660,0.076790,0.017556,0.000747,-0.000066,-0.000891,3729161826.420000,69.562546,-1.569440,-36.097630,-59.419086,-33.746536,61.582363,69.758316,-1.562394,4.910214,-0.015085,-2.511986,-4.319500,-2.493870,4.352108,4.974325,-0.015692,49.999954,-0.000892,3729161826.420000,69.535988,-1.658573,-36.160715,-59.353227,-33.652339,61.606621,69.732272,-1.652529,4.909637,-0.018898,-2.514887,-4.316473,-2.490554,4.352972,4.973439,-0.019407,50.000021,-0.000001
3729161826.440000,0.793511,0.111499,0.007852,0.633686,0.050430,0.006315,0.830962,0.009501,0.008309,0.750387,0.034747,0.007495,0.741286,0.088162,0.007357,0.589754,0.038327,0.005884,0.763956,-0.008127,0.007639,0.696128,0.017142,0.006959,0.014552,0.004861,3729161826.440000,69.624084,-1.113357,-35.803520,-59.609329,-34.166515,61.332241,69.767029,-1.130595,4.913995,0.017311,-2.490461,-4.332888,-2.523547,4.333426,4.974325,0.015228,50.014572,0.004783,3729161826.440000,69.535665,-1.658159,-36.161012,-59.352105,-33.652553,61.608147,69.732366,-1.652856,4.909661,-0.018825,-2.514948,-4.316505,-2.490571,4.352931,4.973458,-0.019383,50.000020,-0.000078
