Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,I Freq,I_VA_real,I_VA_imag,I_VB_real,I_VB_imag,I_ VC_real,I_VC_imag,I_IA_real,I_IA_imag,I_IB_real,I_IB_imag,I_IC_real,I_IC_imag
3712075923.100000,0.152180,0.029933,0.001492,0.160794,0.032060,0.001575,0.174727,0.030580,0.001720,0.162595,0.030853,0.001596,45.544550,-12.502557,0.472579,309.267329,109.685915,-3.252807,231.562299,77.613972,4.365573,161.199743,8.253849,-1.769153,-0.000321,0.000617,3712075923.100000,69.582649,-1.511046,-36.069538,-59.475780,-33.813511,61.582653,69.787949,-1.506086,-0.000064,0.000003,0.000031,-0.000028,-0.000037,0.000007,0.000015,0.000029,49.999718,0.000617,3712075923.100000,69.559497,-1.614368,-36.151602,-59.399839,-33.697232,61.621879,69.763932,-1.616978,-0.000064,0.000036,-0.000016,0.000011,0.000003,-0.000021,-0.000029,0.000008,50.000039,-0.000000,67.000000,-2.355154,-6.544633,-4.487291,5.307514,6.909413,1.243358,0.000025,-0.000011,0.000040,-0.000012,0.000069,0.000042
3712075923.120000,0.150826,0.029206,0.001479,0.159432,0.028323,0.001569,0.169109,0.027044,0.001669,0.159805,0.028195,0.001573,128.897609,-67.513118,-2.597517,135.326436,123.561148,-0.371241,259.743767,137.825325,1.589844,110.557103,-26.167463,-4.932797,0.000040,-0.002238,3712075923.120000,69.581947,-1.512147,-36.068874,-59.473366,-33.809460,61.581993,69.786049,-1.507723,0.000023,0.000008,-0.000028,0.000019,0.000057,0.000001,-0.000008,-0.000021,50.000046,-0.002244,3712075923.120000,69.559318,-1.614620,-36.151889,-59.399886,-33.697513,61.621674,69.763922,-1.617022,-0.000074,0.000015,-0.000015,0.000003,-0.000000,-0.000024,-0.000030,0.000004,50.000006,-0.000006,67.000000,6.787859,1.517876,-2.077296,-6.633125,-4.751992,5.167294,-0.000038,0.000041,0.000003,-0.000005,-0.000044,0.000052
3712075923.140000,0.155332,0.027571,0.001528,0.161672,0.027521,0.001593,0.171139,0.029680,0.001685,0.162742,0.028266,0.001602,97.249575,-78.191805,4.947988,123.817535,-73.658309,-2.646962,520.212147,352.764363,-2.232274,61.697229,-55.257829,0.413207,0.000188,0.002326,3712075923.140000,69.581116,-1.508802,-36.066990,-59.473869,-33.811077,61.582718,69.786079,-1.505634,-0.000012,0.000011,-0.000004,-0.000015,-0.000058,-0.000025,-0.000015,-0.000013,50.000172,0.002299,3712075923.140000,69.559550,-1.614706,-36.151731,-59.399995,-33.697248,61.621320,69.763858,-1.617004,-0.000060,-0.000043,0.000039,0.000044,0.000012,-0.000007,-0.000043,-0.000013,49.999983,-0.000028,67.000000,-4.918770,4.917966,6.713575,1.800462,-1.816480,-6.780897,0.000004,-0.000048,-0.000011,0.000009,-0.000011,-0.000046
3712075923.160000,0.155628,0.028091,0.001531,0.158775,0.031138,0.001557,0.172380,0.035477,0.001687,0.162284,0.031580,0.001592,145.516403,-51.555680,3.566282,109.875704,-60.295509,-4.649859,83.172977,67.286681,-0.380286,71.192709,-67.804127,-0.384853,-0.000284,0.000956,3712075923.160000,69.581802,-1.508630,-36.070229,-59.474808,-33.812733,61.586472,69.788475,-1.506503,0.000005,0.000023,-0.000027,-0.000005,0.000023,-0.000040,-0.000015,-0.000005,49.999767,0.000956,3712075923.160000,69.559872,-1.614670,-36.151511,-59.400090,-33.696858,61.621551,69.763957,-1.617064,-0.000029,-0.000040,-0.000009,0.000069,0.000022,-0.000017,-0.000037,-0.000031,50.000051,-0.000000,67.000000,-1.516772,-6.787781,-5.117397,4.703681,6.698498,2.100688,0.000038,0.000040,-0.000031,0.000014,0.000064,0.000042
3712075923.180000,0.151951,0.025810,0.001497,0.156713,0.028949,0.001540,0.172036,0.030877,0.001692,0.160269,0.028550,0.001577,139.493435,-18.568769,4.537900,47.833720,-44.107153,-0.248225,294.618961,94.625330,-3.127706,132.360159,-31.816700,4.500323,0.000097,-0.003065,3712075923.180000,69.580048,-1.510763,-36.070538,-59.472618,-33.811493,61.583828,69.786339,-1.507585,-0.000033,0.000010,-0.000013,0.000027,0.000009,-0.000032,-0.000021,0.000006,50.000099,-0.003082,3712075923.180000,69.559754,-1.614522,-36.151613,-59.399806,-33.696830,61.621927,69.763957,-1.617163,-0.000006,-0.000043,-0.000034,0.000040,-0.000004,0.000016,-0.000002,-0.000032,50.000002,-0.000017,67.000000,6.543521,2.356322,-1.229972,-6.841339,-5.362830,4.530765,-0.000039,-0.000014,-0.000000,-0.000026,-0.000086,-0.000009
3712075923.200000,0.152970,0.027974,0.001504,0.161742,0.029440,0.001590,0.174530,0.028082,0.001722,0.163109,0.028499,0.001606,146.772241,-38.062091,-2.242164,121.240386,-64.872378,-4.196577,193.127920,-6.074890,-2.960095,133.910023,-58.424659,3.870292,0.000152,0.002418,3712075923.200000,69.581184,-1.510141,-36.067947,-59.474621,-33.812927,61.581223,69.786354,-1.505448,-0.000050,-0.000002,-0.000002,-0.000023,0.000008,-0.000050,-0.000024,0.000007,50.000130,0.002390,3712075923.200000,69.559377,-1.614316,-36.151833,-59.399705,-33.697352,61.622063,69.763965,-1.617046,0.000053,-0.000062,-0.000054,0.000037,0.000002,0.000054,0.000031,-0.000052,49.999978,-0.000028,67.000000,-5.496203,4.262191,6.434846,2.627025,-0.952182,-6.956248,-0.000005,-0.000029,-0.000002,0.000003,0.000017,-0.000064
3712075923.220000,0.153399,0.032257,0.001499,0.160989,0.031008,0.001579,0.170937,0.030755,0.001681,0.161791,0.031338,0.001587,161.236102,-21.470148,2.247063,51.672201,-36.061276,5.816129,138.637476,-54.687707,-3.800174,71.498064,-71.178789,-0.125802,-0.000308,0.000728,3712075923.220000,69.584045,-1.510772,-36.069305,-59.475491,-33.811584,61.584129,69.788399,-1.506778,-0.000013,0.000055,-0.000051,0.000024,-0.000029,-0.000018,0.000013,-0.000018,49.999744,0.000728,3712075923.220000,69.559264,-1.614587,-36.151992,-59.400026,-33.697637,61.621935,69.764057,-1.617025,0.000065,-0.000032,-0.000088,-0.000002,0.000026,0.000070,0.000053,-0.000055,50.000052,-0.000000,67.000000,-0.653359,-6.924431,-5.666139,4.025017,6.383290,2.923152,0.000035,0.000010,-0.000001,-0.000015,0.000056,0.000035
3712075923.240000,0.153914,0.028080,0.001513,0.158405,0.026019,0.001562,0.168471,0.030422,0.001657,0.160285,0.028184,0.001578,123.470927,-12.851341,-1.435568,180.163153,-18.710488,-3.365855,136.711598,-59.993868,-3.623612,134.849218,-64.897083,3.001800,0.000161,-0.002519,3712075923.240000,69.581512,-1.510018,-36.068352,-59.471874,-33.809586,61.584385,69.786095,-1.507474,-0.000027,-0.000044,0.000074,-0.000029,0.000005,-0.000030,-0.000016,0.000016,50.000164,-0.002530,3712075923.240000,69.559616,-1.614847,-36.151816,-59.399996,-33.697257,61.621568,69.763967,-1.617115,0.000045,-0.000037,-0.000096,0.000015,-0.000046,0.000061,0.000052,-0.000040,50.000004,-0.000011,67.000000,6.196914,3.158544,-0.362543,-6.940812,-5.887973,3.823784,0.000003,-0.000017,-0.000021,0.000023,-0.000079,0.000053
3712075923.260000,0.156547,0.026493,0.001543,0.160787,0.028208,0.001583,0.173773,0.032369,0.001707,0.163730,0.029032,0.001611,33.487044,-0.082772,0.336595,125.933861,-62.938391,4.062399,18.854611,14.147453,0.116725,95.235468,-35.104672,1.163480,0.000119,0.002495,3712075923.260000,69.580666,-1.507779,-36.067825,-59.473965,-33.813042,61.583973,69.786781,-1.505161,0.000052,-0.000008,0.000026,0.000035,-0.000074,0.000000,0.000027,0.000023,50.000111,0.002469,3712075923.260000,69.559828,-1.614690,-36.151712,-59.400049,-33.696958,61.621657,69.764012,-1.617124,0.000047,-0.000025,-0.000118,-0.000002,-0.000065,0.000008,0.000049,-0.000025,49.999991,-0.000027,67.000000,-5.987683,3.540130,6.054594,3.413075,-0.073531,-7.019637,-0.000004,0.000017,-0.000012,-0.000050,-0.000001,-0.000078
3712075923.280000,0.152925,0.028558,0.001502,0.158547,0.033218,0.001550,0.174669,0.033127,0.001715,0.162079,0.031644,0.001589,182.973819,-11.602014,2.659576,120.556382,-74.401801,3.852780,28.578776,-16.662034,-6.028150,148.618978,-30.695863,2.124156,-0.000299,0.000058,3712075923.280000,69.581970,-1.510356,-36.071548,-59.475647,-33.813797,61.584656,69.788651,-1.506711,-0.000025,0.000035,0.000016,0.000019,-0.000055,-0.000013,-0.000009,0.000032,49.999752,0.000058,3712075923.280000,69.559758,-1.614415,-36.151685,-59.399932,-33.696985,61.622133,69.764092,-1.617116,0.000044,-0.000022,-0.000097,-0.000014,-0.000068,0.000001,0.000046,-0.000014,50.000051,-0.000000,67.000000,0.219069,-6.952074,-6.126315,3.283029,5.965929,3.699851,-0.000015,-0.000007,0.000077,0.000047,0.000023,0.000016
