Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,I Freq,I_VA_real,I_VA_imag,I_VB_real,I_VB_imag,I_ VC_real,I_VC_imag,I_IA_real,I_IA_imag,I_IB_real,I_IB_imag,I_IC_real,I_IC_imag
3712075380.100000,0.156851,0.029831,0.001540,0.162466,0.033388,0.001590,0.176513,0.038561,0.001722,0.165301,0.033939,0.001618,96.729745,-29.568308,1.161645,132.155371,-50.519437,2.102425,85.247417,-61.509862,-0.991469,43.981677,-4.676544,0.451754,-0.000177,-0.002841,3712075380.100000,69.583488,-1.509565,-36.069500,-59.475403,-33.812702,61.585850,69.788902,-1.506410,0.000031,0.000001,-0.000036,0.000000,0.000020,0.000013,0.000010,-0.000019,49.999893,-0.002873,3712075380.100000,69.560331,-1.616215,-36.151933,-59.398156,-33.693599,61.620228,69.762697,-1.618744,0.000019,-0.000039,0.000037,0.000062,-0.000001,0.000062,0.000000,-0.000023,50.000071,-0.000033,45.000000,-6.958634,0.146637,3.602593,5.947367,3.381166,-6.152840,0.000009,0.000052,-0.000068,-0.000035,0.000012,-0.000009
3712075380.120000,0.152834,0.027190,0.001504,0.161015,0.034598,0.001572,0.176172,0.034839,0.001727,0.163364,0.032219,0.001601,81.440296,-6.676785,0.867105,97.748962,-63.035792,1.323242,123.491160,115.757800,-0.293894,63.447577,-60.822458,-0.289573,-0.000092,-0.002205,3712075380.120000,69.582069,-1.511972,-36.070667,-59.474625,-33.811596,61.584282,69.787766,-1.507737,-0.000022,0.000017,-0.000003,0.000025,-0.000021,-0.000003,-0.000004,0.000012,49.999817,-0.002297,3712075380.120000,69.560804,-1.616165,-36.151625,-59.397288,-33.693474,61.621102,69.762785,-1.618965,-0.000001,0.000029,0.000064,0.000024,-0.000009,-0.000004,-0.000018,0.000028,49.999909,-0.000092,45.000000,-5.545001,4.207714,6.410084,2.693221,-0.882102,-6.967114,0.000047,-0.000039,-0.000095,-0.000009,-0.000033,-0.000004
3712075380.140000,0.151353,0.030332,0.001483,0.162004,0.033741,0.001584,0.172968,0.028951,0.001705,0.162116,0.031004,0.001591,120.022319,-61.687471,-4.318956,93.225780,-54.044627,-1.189426,339.347652,179.076785,-2.081314,188.736704,-11.263248,-3.140152,-0.000007,0.000342,3712075380.140000,69.582458,-1.514080,-36.070431,-59.473537,-33.808514,61.582870,69.786621,-1.509208,-0.000037,-0.000000,-0.000006,0.000027,-0.000009,-0.000018,-0.000016,-0.000008,49.999809,0.000158,3712075380.140000,69.559039,-1.616751,-36.152408,-59.396278,-33.693709,61.622585,69.762502,-1.619733,0.000037,0.000090,-0.000060,0.000011,0.000007,0.000000,0.000018,0.000009,49.999817,-0.000183,45.000000,-2.011152,6.661610,6.769180,-1.589538,-4.808043,-5.120483,-0.000036,-0.000139,0.000068,0.000017,0.000002,-0.000012
3712075380.160000,0.153149,0.032117,0.001497,0.161209,0.030780,0.001582,0.169622,0.027994,0.001673,0.161326,0.030290,0.001584,122.373156,-65.080491,-4.144585,77.531678,-35.708914,-0.887088,150.546739,-32.942921,4.057579,198.363633,-0.404958,-2.919315,0.000014,0.003036,3712075380.160000,69.582436,-1.514061,-36.070988,-59.471340,-33.805492,61.583881,69.785858,-1.510768,-0.000027,-0.000005,-0.000016,0.000035,0.000006,0.000024,-0.000012,-0.000020,49.999817,0.002839,3712075380.160000,69.557751,-1.617719,-36.153909,-59.395912,-33.693000,61.623092,69.762246,-1.620839,0.000029,0.000074,-0.000059,0.000015,-0.000034,-0.000014,0.000017,0.000017,49.999803,-0.000197,45.000000,2.290051,6.570725,4.542920,-5.264473,-6.898488,-1.316490,-0.000085,-0.000086,0.000058,0.000010,0.000046,-0.000001
3712075380.180000,0.155139,0.030119,0.001522,0.159753,0.028704,0.001571,0.169433,0.033128,0.001661,0.161464,0.030665,0.001585,170.077561,-24.700009,3.636039,93.994969,-65.499175,-1.222462,126.430159,-57.294655,-2.079627,44.980361,-7.346313,0.465205,0.000071,0.003393,3712075380.180000,69.581482,-1.513491,-36.072468,-59.470005,-33.804955,61.586658,69.786118,-1.511847,0.000017,0.000030,0.000010,0.000028,0.000019,0.000019,0.000007,-0.000019,49.999939,0.003261,3712075380.180000,69.558148,-1.618880,-36.155491,-59.396202,-33.691430,61.622321,69.762241,-1.621960,-0.000039,-0.000024,-0.000067,0.000055,-0.000061,0.000017,-0.000003,-0.000022,49.999868,-0.000132,45.000000,5.714679,3.970217,0.581703,-6.928096,-6.354895,2.992256,-0.000057,0.000010,0.000088,-0.000083,0.000017,-0.000034
3712075380.200000,0.154940,0.027185,0.001525,0.159207,0.029817,0.001564,0.173529,0.035559,0.001698,0.162581,0.030869,0.001596,164.226071,17.391705,1.707062,116.472095,-54.038569,-1.729562,105.769602,-57.760902,4.783109,194.346591,-5.446315,3.233917,0.000060,0.003679,3712075380.200000,69.580818,-1.513762,-36.073826,-59.470100,-33.806942,61.586971,69.786568,-1.511792,0.000023,-0.000029,0.000012,0.000019,-0.000026,0.000014,0.000016,0.000002,50.000038,0.003606,3712075380.200000,69.559519,-1.619442,-36.155993,-59.395910,-33.690329,61.622380,69.762531,-1.622668,-0.000027,-0.000016,-0.000046,0.000019,-0.000038,-0.000059,-0.000018,-0.000001,49.999978,-0.000073,45.000000,6.955403,-0.146761,-3.602357,-5.946696,-3.383589,6.157293,0.000019,0.000073,0.000018,-0.000053,0.000007,-0.000000
3712075380.220000,0.153684,0.027885,0.001511,0.160294,0.032707,0.001569,0.175457,0.033652,0.001722,0.163175,0.031413,0.001601,82.838353,-74.164480,-0.742998,79.781198,-76.075268,0.496428,62.827888,-62.046156,-0.160548,79.731259,-77.921032,0.361489,-0.000028,0.002456,3712075380.220000,69.581696,-1.514645,-36.074402,-59.471931,-33.808228,61.586060,69.787430,-1.511425,-0.000012,0.000016,0.000011,-0.000010,-0.000016,-0.000023,-0.000009,0.000006,50.000061,0.002442,3712075380.220000,69.559931,-1.619338,-36.155841,-59.395832,-33.690807,61.623438,69.763006,-1.622641,-0.000077,0.000014,0.000019,-0.000058,-0.000031,-0.000067,-0.000027,0.000040,50.000089,-0.000014,45.000000,5.540545,-4.207418,-6.410473,-2.694059,0.881029,6.968951,0.000028,0.000063,-0.000086,0.000067,0.000010,-0.000053
3712075380.240000,0.153548,0.032092,0.001501,0.162325,0.034677,0.001586,0.173880,0.031356,0.001710,0.163265,0.032697,0.001599,106.267934,-68.734639,-4.661936,122.346881,-50.394016,4.456823,91.651764,-68.848055,1.145536,57.822909,-52.344338,0.357784,-0.000077,0.001166,3712075380.240000,69.583748,-1.514540,-36.073395,-59.473850,-33.808182,61.586021,69.788483,-1.510785,-0.000017,-0.000014,-0.000004,0.000018,0.000023,-0.000001,-0.000015,0.000002,50.000111,0.001166,3712075380.240000,69.559072,-1.618487,-36.155108,-59.395985,-33.692254,61.624421,69.763167,-1.621866,-0.000043,0.000057,-0.000034,-0.000018,0.000026,-0.000068,-0.000027,0.000016,50.000188,-0.000000,45.000000,2.010806,-6.661236,-6.769995,1.587487,4.809057,5.118289,0.000091,-0.000053,-0.000004,0.000039,-0.000026,-0.000029
3712075380.260000,0.155908,0.034999,0.001519,0.162478,0.033163,0.001590,0.171185,0.032099,0.001681,0.163196,0.033418,0.001597,112.588438,-36.982149,-1.467859,108.173373,-85.899091,4.150462,108.549216,-48.647561,1.487536,133.784666,-46.240258,-2.055332,-0.000101,-0.000365,3712075380.260000,69.584740,-1.512286,-36.071648,-59.473820,-33.808014,61.586601,69.788658,-1.509680,0.000011,-0.000036,-0.000008,0.000015,0.000024,0.000004,-0.000007,-0.000023,50.000153,-0.000365,3712075380.260000,69.558017,-1.617418,-36.154194,-59.396682,-33.693610,61.623572,69.762845,-1.620597,0.000059,0.000011,-0.000059,-0.000102,0.000011,-0.000046,0.000044,0.000008,50.000254,-0.000000,45.000000,-2.286849,-6.570961,-4.543364,5.263047,6.899421,1.314419,0.000033,-0.000005,0.000075,0.000139,-0.000046,0.000005
3712075380.280000,0.157473,0.032756,0.001540,0.160426,0.031384,0.001573,0.171103,0.034896,0.001675,0.163024,0.033017,0.001596,6.217179,3.741911,-0.048751,97.221210,-81.944104,1.326328,137.908636,-5.401353,1.574490,60.422530,-57.980857,0.263060,-0.000092,-0.003227,3712075380.280000,69.584015,-1.510046,-36.070873,-59.473049,-33.809063,61.586552,69.788223,-1.508527,0.000020,-0.000027,0.000002,-0.000017,0.000002,0.000035,0.000014,-0.000013,50.000118,-0.003227,3712075380.280000,69.558822,-1.616677,-36.153034,-59.397594,-33.694114,61.621584,69.762693,-1.619386,0.000020,-0.000025,-0.000086,-0.000032,0.000037,-0.000002,0.000024,-0.000038,50.000211,-0.000000,45.000000,-5.713276,-3.970642,-0.581377,6.928395,6.353860,-2.990220,0.000008,-0.000019,0.000102,0.000010,-0.000035,0.000002
