Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF,I Freq,I_VA_real,I_VA_imag,I_VB_real,I_VB_imag,I_ VC_real,I_VC_imag,I_IA_real,I_IA_imag,I_IB_real,I_IB_imag,I_IC_real,I_IC_imag
3712076760.100000,0.152082,0.024634,0.001501,0.157981,0.028311,0.001554,0.174595,0.030389,0.001719,0.161591,0.027786,0.001592,167.150435,-2.613613,4.263346,108.717562,-41.732487,-1.435177,53.850538,33.344330,-0.368263,209.922769,14.187156,3.542245,-0.000003,-0.000099,3712076760.100000,69.579796,-1.507498,-36.067188,-59.474686,-33.815834,61.581577,69.786369,-1.503557,-0.000042,0.000009,-0.000020,-0.000003,0.000034,0.000009,-0.000023,0.000011,50.000000,-0.000118,3712076760.100000,69.560320,-1.611508,-36.149335,-59.401748,-33.699682,61.620891,69.764503,-1.614180,0.000010,-0.000043,0.000001,-0.000036,0.000021,0.000016,0.000014,-0.000017,50.000003,-0.000019,85.500000,-6.692812,-1.884595,1.711575,6.733169,5.024736,-4.898985,-0.000040,0.000028,-0.000013,-0.000047,0.000032,0.000015
3712076760.120000,0.151876,0.025513,0.001497,0.158725,0.029146,0.001560,0.174794,0.028541,0.001724,0.161834,0.027737,0.001594,138.791841,22.540474,1.333847,200.784210,60.674105,1.711234,210.112386,46.527172,-2.018151,263.631094,69.080182,2.724225,0.000010,0.000722,3712076760.120000,69.580299,-1.507720,-36.067070,-59.475052,-33.815632,61.580521,69.786285,-1.503419,0.000059,-0.000004,0.000045,0.000032,-0.000006,-0.000018,-0.000004,0.000020,50.000011,0.000703,3712076760.120000,69.560217,-1.611468,-36.149273,-59.401401,-33.699784,61.621148,69.764449,-1.614220,0.000008,-0.000047,0.000016,-0.000031,0.000013,0.000002,0.000007,-0.000010,50.000001,-0.000018,85.500000,-0.161405,6.950787,6.095666,-3.333343,-5.995073,-3.648937,0.000033,0.000013,-0.000027,0.000012,-0.000012,-0.000065
3712076760.140000,0.153860,0.027963,0.001513,0.160441,0.028399,0.001579,0.170596,0.026501,0.001685,0.161651,0.027620,0.001593,146.490820,-7.948718,4.549470,441.516003,255.193594,-2.545170,76.999479,-59.885475,-5.499058,122.095034,-2.089408,-1.329505,-0.000017,-0.000052,3712076760.140000,69.581810,-1.506768,-36.065647,-59.475368,-33.812859,61.580750,69.786247,-1.503476,-0.000039,0.000002,-0.000028,-0.000026,-0.000012,-0.000003,-0.000004,-0.000009,49.999996,-0.000057,3712076760.140000,69.560000,-1.611577,-36.149239,-59.401483,-33.700114,61.621307,69.764496,-1.614164,0.000005,-0.000042,0.000010,0.000002,-0.000026,0.000016,0.000008,-0.000006,50.000013,-0.000005,85.500000,6.772720,-1.572575,-4.744463,-5.076109,-2.043282,6.714044,-0.000011,-0.000057,-0.000001,0.000025,-0.000057,0.000016
3712076760.160000,0.155910,0.028242,0.001533,0.161732,0.028027,0.001593,0.168218,0.029045,0.001657,0.161971,0.028436,0.001594,184.980542,-14.264613,3.322502,60.387700,-52.890369,-0.427847,187.460758,29.460022,-4.382735,92.595228,2.132679,0.951478,0.000013,-0.000257,3712076760.160000,69.581802,-1.505408,-36.065140,-59.475887,-33.812347,61.582878,69.786835,-1.503293,0.000004,0.000016,0.000017,-0.000005,0.000008,-0.000032,-0.000012,0.000002,50.000034,-0.000263,3712076760.160000,69.559767,-1.611626,-36.149685,-59.401725,-33.700490,61.620912,69.764511,-1.614095,-0.000008,-0.000017,0.000036,0.000006,-0.000025,0.000002,-0.000006,0.000011,50.000021,-0.000006,85.500000,-3.207799,-6.168636,-3.736998,5.857124,7.010681,0.309671,-0.000047,0.000014,0.000030,-0.000008,0.000014,0.000060
3712076760.180000,0.156590,0.027717,0.001541,0.159330,0.028007,0.001568,0.171150,0.032543,0.001680,0.162382,0.029437,0.001597,41.606164,-11.586625,-0.428246,145.470530,85.498600,0.893566,209.248243,96.472358,-1.447911,143.763999,-0.910137,1.613664,-0.000023,-0.000091,3712076760.180000,69.581688,-1.504896,-36.066570,-59.474987,-33.814705,61.583923,69.787476,-1.503179,0.000034,0.000007,0.000038,0.000044,0.000038,-0.000003,-0.000013,0.000010,49.999992,-0.000097,3712076760.180000,69.560007,-1.611671,-36.149674,-59.401715,-33.700229,61.620592,69.764450,-1.614130,0.000032,0.000023,0.000031,-0.000001,0.000004,0.000019,0.000011,0.000013,50.000016,-0.000006,85.500000,-5.177622,4.641008,6.602192,2.162068,-1.444117,-6.867638,0.000020,0.000019,0.000024,-0.000002,0.000055,-0.000011
3712076760.200000,0.154728,0.026282,0.001525,0.157830,0.028277,0.001553,0.174477,0.033039,0.001713,0.162379,0.029211,0.001597,370.315202,223.059702,-1.930873,169.367229,-23.363867,-2.560583,462.033999,275.829152,-2.546104,430.500106,235.001910,-2.798879,-0.000012,-0.000930,3712076760.200000,69.581131,-1.505926,-36.067200,-59.474411,-33.816364,61.583382,69.787346,-1.503230,0.000041,-0.000047,0.000019,-0.000031,0.000042,0.000013,0.000026,0.000007,50.000008,-0.000943,3712076760.200000,69.560472,-1.611583,-36.149271,-59.401547,-33.699693,61.620857,69.764477,-1.614212,0.000009,0.000017,0.000001,0.000048,-0.000011,0.000004,-0.000008,0.000001,50.000020,-0.000013,85.500000,5.782670,3.860363,0.452045,-6.933431,-6.292895,3.106494,-0.000004,-0.000026,-0.000014,-0.000004,0.000003,-0.000038
3712076760.220000,0.152354,0.026786,0.001500,0.160010,0.030147,0.001571,0.173637,0.029782,0.001710,0.162031,0.028903,0.001594,277.112577,97.970787,-2.342066,111.330434,-66.488298,-1.761653,507.270953,461.646244,-0.919201,178.531819,148.267167,-0.642150,-0.000042,0.000401,3712076760.220000,69.581360,-1.507339,-36.066673,-59.476357,-33.815304,61.581676,69.787224,-1.503248,-0.000036,-0.000038,0.000018,-0.000002,0.000050,-0.000024,-0.000033,-0.000017,49.999973,0.000395,3712076760.220000,69.560389,-1.611251,-36.149180,-59.401707,-33.699890,61.621071,69.764575,-1.614027,0.000026,0.000000,-0.000004,0.000055,0.000009,0.000004,-0.000006,-0.000014,50.000016,-0.000005,85.500000,2.301015,-6.560842,-6.828069,1.285651,4.573660,5.322995,-0.000009,0.000021,0.000047,0.000004,-0.000023,-0.000010
3712076760.240000,0.152747,0.028729,0.001500,0.161815,0.030304,0.001589,0.170027,0.026674,0.001679,0.161537,0.028560,0.001590,87.590224,15.542356,0.825143,104.107978,-32.860713,-1.294022,75.622041,0.357416,0.774043,101.775336,21.726485,0.934876,-0.000020,0.000035,3712076760.240000,69.582291,-1.507319,-36.066151,-59.476967,-33.812851,61.580780,69.786957,-1.503547,-0.000021,0.000036,0.000007,0.000033,0.000013,0.000023,0.000015,-0.000008,49.999981,0.000026,3712076760.240000,69.559968,-1.611228,-36.149676,-59.401571,-33.700421,61.621028,69.764554,-1.614024,0.000010,0.000034,-0.000045,0.000024,0.000025,0.000007,0.000002,-0.000014,50.000001,-0.000009,85.500000,-6.927575,-0.597044,2.943002,6.293051,4.017642,-5.753740,0.000037,-0.000018,-0.000016,-0.000051,-0.000023,0.000006
3712076760.260000,0.156184,0.028867,0.001535,0.159927,0.026963,0.001576,0.169408,0.029198,0.001668,0.161859,0.028340,0.001593,53.340732,-36.917064,-0.489630,157.002298,-29.948397,-2.339745,63.278657,-62.717923,0.137769,192.656165,12.221061,2.274523,0.000028,0.000091,3712076760.260000,69.582527,-1.505351,-36.065735,-59.474571,-33.813015,61.582340,69.786751,-1.503383,0.000038,0.000032,0.000036,0.000016,0.000017,0.000010,0.000003,0.000018,50.000031,0.000084,3712076760.260000,69.560055,-1.611673,-36.149685,-59.401636,-33.700379,61.620679,69.764495,-1.614118,0.000029,0.000072,-0.000053,0.000021,0.000050,0.000021,0.000010,-0.000012,50.000002,-0.000007,85.500000,1.144007,6.857912,5.363038,-4.416532,-6.572484,-2.460887,-0.000061,-0.000005,-0.000023,0.000026,-0.000022,0.000035
3712076760.280000,0.156342,0.027364,0.001539,0.158371,0.026717,0.001561,0.171618,0.032487,0.001685,0.162134,0.028866,0.001595,28.077951,-27.607836,-0.060144,35.544905,-33.198632,0.155543,76.551629,-76.491677,-0.062484,153.024397,-40.134082,2.534330,-0.000039,-0.000100,3712076760.280000,69.581924,-1.505221,-36.066200,-59.474140,-33.814690,61.583942,69.787247,-1.503329,0.000031,0.000025,-0.000031,0.000001,0.000022,-0.000003,0.000009,0.000014,49.999977,-0.000107,3712076760.280000,69.560491,-1.611869,-36.149326,-59.401905,-33.699932,61.620810,69.764622,-1.614186,0.000041,0.000037,-0.000046,0.000009,0.000093,-0.000007,0.000001,-0.000028,50.000016,-0.000007,85.500000,6.358014,-2.813793,-5.611403,-4.097042,-0.749012,6.978058,0.000013,0.000089,0.000040,0.000015,0.000037,0.000042
