Timestamp,Inst. Freq,Inst ROCOF,Ref Freq,Ref ROCOF
3726242255.100000,50.000042,0.000928,0.000000,0.000000
3726242255.120000,50.000053,-0.000362,0.000000,0.000000
3726242255.140000,50.000004,-0.000994,0.000000,0.000000
3726242255.160000,49.999939,-0.000509,0.000000,0.000000
3726242255.180000,49.999992,0.000276,0.000000,0.000000
3726242255.200000,50.000031,0.000503,0.000000,0.000000
3726242255.220000,50.000000,-0.000176,0.000000,0.000000
3726242255.240000,49.999977,-0.000045,0.000000,0.000000
3726242255.260000,50.000000,-0.000322,0.000000,0.000000
3726242255.280000,50.000000,0.000441,0.000000,0.000000
3726242255.300000,50.000000,-0.000307,0.000000,0.000000
3726242255.320000,50.000004,-0.000345,0.000000,0.000000
3726242255.340000,49.999973,-0.000060,0.000000,0.000000
3726242255.360000,49.999969,0.000206,0.000000,0.000000
3726242255.380000,49.999996,0.000844,0.000000,0.000000
3726242255.400000,50.000034,0.000242,0.000000,0.000000
3726242255.420000,50.000034,-0.000543,0.000000,0.000000
3726242255.440000,49.999973,-0.000305,0.000000,0.000000
3726242255.460000,49.999958,0.000317,0.000000,0.000000
3726242255.480000,50.000019,0.001108,0.000000,0.000000
3726242255.500000,50.000069,-0.000103,0.000000,0.000000
3726242255.520000,50.000023,-0.000810,0.000000,0.000000
3726242255.540000,49.999969,-0.001205,0.000000,0.000000
3726242255.560000,49.999958,-0.000148,0.000000,0.000000
3726242255.580000,49.999962,0.001189,0.000000,0.000000
3726242255.600000,50.000034,0.000405,0.000000,0.000000
3726242255.620000,50.000038,-0.000157,0.000000,0.000000
3726242255.640000,49.999992,-0.000768,0.000000,0.000000
3726242255.660000,49.999939,0.000840,0.000000,0.000000
3726242255.680000,50.000023,0.000628,0.000000,0.000000
3726242255.700000,50.000088,0.000350,0.000000,0.000000
3726242255.720000,50.000011,-0.001236,0.000000,0.000000
3726242255.740000,49.999969,-0.001676,0.000000,0.000000
3726242255.760000,49.999924,0.000763,0.000000,0.000000
3726242255.780000,49.999985,0.001303,0.000000,0.000000
3726242255.800000,50.000076,0.001035,0.000000,0.000000
3726242255.820000,50.000057,-0.000937,0.000000,0.000000
3726242255.840000,49.999962,-0.001150,0.000000,0.000000
3726242255.860000,49.999939,-0.000120,0.000000,0.000000
3726242255.880000,50.000008,0.000934,0.000000,0.000000
3726242255.900000,50.000050,0.000811,0.000000,0.000000
3726242255.920000,50.000038,-0.001230,0.000000,0.000000
3726242255.940000,49.999947,-0.000603,0.000000,0.000000
3726242255.960000,49.999825,-0.012747,0.000000,0.000000
3726242255.980000,50.000793,-0.148220,0.000000,0.000000
3726242256.000000,49.999050,-0.401015,0.000000,0.000000
3726242256.020000,49.985989,-0.689013,0.000000,0.000000
3726242256.040000,49.965786,-0.912179,0.000000,0.000000
3726242256.060000,49.945549,-0.990942,0.000000,0.000000
3726242256.080000,49.925606,-1.003816,0.000000,0.000000
3726242256.100000,49.905628,-1.015791,0.000000,0.000000
3726242256.120000,49.885345,-1.028245,0.000000,0.000000
3726242256.140000,49.863926,-1.024539,0.000000,0.000000
3726242256.160000,49.843399,-1.013227,0.000000,0.000000
3726242256.180000,49.824070,-0.999640,0.000000,0.000000
3726242256.200000,49.804028,-0.994523,0.000000,0.000000
3726242256.220000,49.783947,-1.001565,0.000000,0.000000
3726242256.240000,49.763901,-1.000583,0.000000,0.000000
3726242256.260000,49.743919,-0.998635,0.000000,0.000000
3726242256.280000,49.723965,-0.998546,0.000000,0.000000
3726242256.300000,49.704060,-1.000010,0.000000,0.000000
3726242256.320000,49.684025,-1.001045,0.000000,0.000000
3726242256.340000,49.663872,-1.000671,0.000000,0.000000
3726242256.360000,49.643913,-0.998995,0.000000,0.000000
3726242256.380000,49.624039,-0.998796,0.000000,0.000000
3726242256.400000,49.604053,-1.000212,0.000000,0.000000
3726242256.420000,49.583969,-1.001524,0.000000,0.000000
3726242256.440000,49.563904,-1.000702,0.000000,0.000000
3726242256.460000,49.543938,-0.998716,0.000000,0.000000
3726242256.480000,49.524002,-0.999266,0.000000,0.000000
3726242256.500000,49.504044,-0.999942,0.000000,0.000000
3726242256.520000,49.483974,-1.001016,0.000000,0.000000
3726242256.540000,49.463917,-0.999880,0.000000,0.000000
3726242256.560000,49.443966,-0.998342,0.000000,0.000000
3726242256.580000,49.424065,-0.998989,0.000000,0.000000
3726242256.600000,49.404064,-1.000163,0.000000,0.000000
3726242256.620000,49.383991,-1.001700,0.000000,0.000000
3726242256.640000,49.363945,-1.000064,0.000000,0.000000
3726242256.660000,49.343964,-0.998874,0.000000,0.000000
3726242256.680000,49.324097,-1.000071,0.000000,0.000000
3726242256.700000,49.304008,-1.000014,0.000000,0.000000
3726242256.720000,49.283936,-1.000734,0.000000,0.000000
3726242256.740000,49.264004,-0.999201,0.000000,0.000000
3726242256.760000,49.244053,-0.999122,0.000000,0.000000
3726242256.780000,49.224045,-1.000561,0.000000,0.000000
3726242256.800000,49.203995,-1.000773,0.000000,0.000000
3726242256.820000,49.183975,-0.999451,0.000000,0.000000
3726242256.840000,49.163986,-0.998663,0.000000,0.000000
3726242256.860000,49.144108,-0.999205,0.000000,0.000000
3726242256.880000,49.124088,-1.000426,0.000000,0.000000
3726242256.900000,49.104004,-1.001376,0.000000,0.000000
3726242256.920000,49.083973,-0.999522,0.000000,0.000000
3726242256.940000,49.064030,-0.999013,0.000000,0.000000
3726242256.960000,49.044182,-0.979494,0.000000,0.000000
3726242256.980000,49.023437,-0.850063,0.000000,0.000000
3726242257.000000,49.005386,-0.589242,0.000000,0.000000
3726242257.020000,48.998028,-0.294546,0.000000,0.000000
3726242257.040000,48.999184,-0.070850,0.000000,0.000000
3726242257.060000,49.000137,0.009123,0.000000,0.000000
3726242257.080000,48.999889,0.005060,0.000000,0.000000
3726242257.100000,48.999844,0.000372,0.000000,0.000000
3726242257.120000,48.999851,0.001753,0.000000,0.000000
3726242257.140000,49.000023,0.000678,0.000000,0.000000
3726242257.160000,48.999981,-0.000137,0.000000,0.000000
3726242257.180000,48.999863,0.000276,0.000000,0.000000
3726242257.200000,48.999950,0.001218,0.000000,0.000000
3726242257.220000,49.000046,0.001482,0.000000,0.000000
3726242257.240000,49.000053,-0.000465,0.000000,0.000000
3726242257.260000,48.999962,-0.000646,0.000000,0.000000
3726242257.280000,48.999928,0.000250,0.000000,0.000000
