Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3729769208.460000,0.134358,0.038821,0.001286,0.131660,0.034506,0.001270,0.137696,0.036073,0.001329,0.134571,0.036462,0.001295,0.078727,0.013542,0.000775,0.083880,0.021058,0.000812,0.075235,0.023657,0.000714,0.079138,0.019453,0.000767,-0.000064,0.000301,3729769208.460000,69.565018,-1.568171,-36.091076,-59.405846,-33.741978,61.572151,69.750519,-1.561900,4.910364,-0.014991,-2.511717,-4.319351,-2.494195,4.351829,4.974260,-0.015468,49.999958,0.000255,3729769208.460000,69.535949,-1.656989,-36.154039,-59.339474,-33.648003,61.594709,69.723015,-1.651632,4.909686,-0.018796,-2.514693,-4.316402,-2.490498,4.352579,4.973280,-0.019279,50.000022,-0.000046
3729769208.480000,0.135371,0.037913,0.001299,0.130399,0.035902,0.001253,0.138060,0.036509,0.001331,0.134618,0.036771,0.001295,0.078272,0.014204,0.000770,0.082000,0.021933,0.000790,0.075058,0.023734,0.000712,0.078313,0.019998,0.000757,-0.000042,0.000972,3729769208.480000,69.563560,-1.566986,-36.093681,-59.405205,-33.743561,61.573616,69.750969,-1.562152,4.910346,-0.014981,-2.511742,-4.319332,-2.494194,4.351859,4.974262,-0.015480,49.999985,0.000861,3729769208.480000,69.535103,-1.656739,-36.155129,-59.338616,-33.649279,61.595993,69.723250,-1.651853,4.909635,-0.018757,-2.514602,-4.316399,-2.490504,4.352601,4.973254,-0.019243,50.000026,-0.000110
3729769208.500000,0.133342,0.036734,0.001282,0.131021,0.036242,0.001259,0.139662,0.036704,0.001347,0.134688,0.036562,0.001296,0.079212,0.013815,0.000780,0.081497,0.022736,0.000783,0.074845,0.023186,0.000712,0.078373,0.019957,0.000758,-0.000028,0.000849,3729769208.500000,69.562210,-1.568886,-36.094601,-59.406219,-33.745995,61.572689,69.751106,-1.562025,4.910318,-0.014966,-2.511803,-4.319359,-2.494172,4.351800,4.974250,-0.015485,50.000038,0.000783,3729769208.500000,69.534599,-1.657426,-36.156252,-59.339228,-33.650657,61.595491,69.723531,-1.651822,4.909626,-0.018793,-2.514611,-4.316411,-2.490498,4.352565,4.973245,-0.019251,50.000066,-0.000066
3729769208.520000,0.132428,0.038118,0.001268,0.131376,0.036098,0.001263,0.140614,0.036011,0.001359,0.134812,0.036740,0.001297,0.078433,0.015006,0.000770,0.082328,0.024932,0.000785,0.075394,0.022831,0.000718,0.078600,0.020957,0.000757,-0.000040,-0.000061,3729769208.520000,69.563545,-1.570647,-36.093918,-59.407806,-33.746353,61.570358,69.751282,-1.561658,4.910358,-0.015012,-2.511780,-4.319402,-2.494167,4.351831,4.974280,-0.015493,50.000042,-0.000091,3729769208.520000,69.534993,-1.658219,-36.155867,-59.340753,-33.650530,61.593982,69.723581,-1.651507,4.909608,-0.018789,-2.514541,-4.316354,-2.490471,4.352628,4.973224,-0.019257,50.000082,-0.000030
3729769208.540000,0.133676,0.038548,0.001280,0.131514,0.036543,0.001263,0.139452,0.034587,0.001351,0.134874,0.036555,0.001298,0.079455,0.015837,0.000779,0.082826,0.023235,0.000795,0.075713,0.023379,0.000720,0.079239,0.020853,0.000764,-0.000041,-0.000863,3729769208.540000,69.564751,-1.569660,-36.092594,-59.408340,-33.743687,61.569279,69.750862,-1.561448,4.910429,-0.015021,-2.511744,-4.319386,-2.494194,4.351882,4.974312,-0.015489,50.000011,-0.000879,3729769208.540000,69.535880,-1.658043,-36.154393,-59.341019,-33.648855,61.593497,69.723289,-1.651381,4.909638,-0.018841,-2.514592,-4.316385,-2.490478,4.352660,4.973262,-0.019287,50.000052,-0.000016
3729769208.560000,0.134997,0.038075,0.001295,0.132061,0.035291,0.001272,0.138090,0.035330,0.001335,0.135053,0.036235,0.001301,0.079468,0.014885,0.000781,0.083235,0.022626,0.000801,0.075916,0.023063,0.000723,0.079435,0.020229,0.000768,-0.000038,-0.000386,3729769208.560000,69.564552,-1.567640,-36.091091,-59.406654,-33.742008,61.571594,69.750450,-1.561491,4.910447,-0.014989,-2.511740,-4.319382,-2.494221,4.351897,4.974325,-0.015473,49.999977,-0.000441,3729769208.560000,69.535988,-1.657088,-36.153889,-59.339744,-33.647910,61.594814,69.723096,-1.651621,4.909703,-0.018819,-2.514630,-4.316392,-2.490499,4.352696,4.973306,-0.019290,50.000015,-0.000056
3729769208.580000,0.134970,0.037701,0.001296,0.131279,0.033945,0.001268,0.138620,0.037290,0.001335,0.134964,0.036320,0.001300,0.079839,0.015241,0.000784,0.083937,0.020901,0.000813,0.075645,0.023333,0.000719,0.079707,0.019859,0.000772,-0.000073,0.000280,3729769208.580000,69.563560,-1.567170,-36.092072,-59.404682,-33.743835,61.573967,69.750702,-1.561815,4.910445,-0.015000,-2.511725,-4.319376,-2.494245,4.351885,4.974321,-0.015464,49.999966,0.000173,3729769208.580000,69.535256,-1.656680,-36.155091,-59.338730,-33.649066,61.595986,69.723290,-1.651863,4.909683,-0.018845,-2.514709,-4.316431,-2.490532,4.352663,4.973320,-0.019300,50.000039,-0.000107
3729769208.600000,0.133945,0.037210,0.001286,0.130676,0.035225,0.001258,0.140211,0.037807,0.001350,0.134961,0.036752,0.001298,0.079712,0.015256,0.000782,0.084180,0.020775,0.000816,0.076053,0.021789,0.000729,0.079915,0.019299,0.000775,-0.000049,0.000461,3729769208.600000,69.562706,-1.568355,-36.094440,-59.405731,-33.746326,61.573193,69.751305,-1.561870,4.910432,-0.015009,-2.511709,-4.319353,-2.494226,4.351856,4.974296,-0.015467,50.000019,0.000384,3729769208.600000,69.534757,-1.657228,-36.156418,-59.339369,-33.650455,61.595404,69.723593,-1.651824,4.909670,-0.018847,-2.514709,-4.316406,-2.490513,4.352724,4.973322,-0.019321,50.000068,-0.000077
3729769208.620000,0.133385,0.037074,0.001281,0.131513,0.037466,0.001260,0.139832,0.035909,0.001351,0.134914,0.036810,0.001298,0.078940,0.014699,0.000776,0.083965,0.022732,0.000808,0.076393,0.021142,0.000734,0.079694,0.019554,0.000773,-0.000034,0.000228,3729769208.620000,69.562904,-1.569705,-36.094818,-59.408566,-33.745808,61.570328,69.751335,-1.561630,4.910436,-0.015002,-2.511763,-4.319402,-2.494230,4.351869,4.974324,-0.015473,50.000027,0.000185,3729769208.620000,69.535057,-1.658203,-36.156121,-59.340792,-33.650501,61.593751,69.723585,-1.651538,4.909701,-0.018807,-2.514682,-4.316389,-2.490508,4.352778,4.973338,-0.019312,50.000061,-0.000043
3729769208.640000,0.133661,0.037914,0.001281,0.131951,0.036695,0.001267,0.139361,0.034635,0.001350,0.134987,0.036409,0.001300,0.077347,0.014571,0.000760,0.084028,0.024610,0.000803,0.078368,0.021396,0.000754,0.079842,0.020229,0.000772,-0.000038,-0.000241,3729769208.640000,69.564125,-1.569535,-36.092812,-59.408291,-33.743797,61.569550,69.750771,-1.561490,4.910456,-0.015007,-2.511806,-4.319438,-2.494246,4.351855,4.974348,-0.015474,50.000000,-0.000261,3729769208.640000,69.535693,-1.658049,-36.154799,-59.340730,-33.649015,61.593703,69.723297,-1.651536,4.909728,-0.018734,-2.514656,-4.316357,-2.490432,4.352803,4.973328,-0.019312,50.000038,-0.000019
