Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3728769065.980000,0.132707,0.034349,0.001282,0.130187,0.033799,0.001257,0.136440,0.031942,0.001326,0.133111,0.033356,0.001288,0.078070,0.013033,0.000770,0.081853,0.022838,0.000786,0.073869,0.021231,0.000707,0.077804,0.019081,0.000754,-0.000081,-0.000688,3728769065.980000,69.564529,-1.543087,-36.076214,-59.425850,-33.772255,61.575974,69.759804,-1.537812,4.907965,-0.014997,-2.511622,-4.319049,-2.493797,4.351194,4.973109,-0.015502,49.999950,-0.000688,3728769065.980000,69.538609,-1.631681,-36.138670,-59.360391,-33.679801,61.601034,69.734504,-1.627149,4.907312,-0.018772,-2.514442,-4.316088,-2.490189,4.352034,4.972147,-0.019250,50.000032,0.000000
3728769066.000000,0.133104,0.035183,0.001283,0.129499,0.032811,0.001253,0.137156,0.033382,0.001330,0.133262,0.033790,0.001289,0.078748,0.012110,0.000778,0.081344,0.020953,0.000786,0.073142,0.021752,0.000698,0.077582,0.018308,0.000754,-0.000036,0.000712,3728769066.000000,69.564896,-1.542919,-36.075893,-59.424423,-33.772709,61.577477,69.759972,-1.538020,4.907991,-0.014978,-2.511561,-4.318955,-2.493824,4.351248,4.973100,-0.015495,49.999985,0.000650,3728769066.000000,69.538392,-1.631629,-36.138438,-59.359714,-33.679532,61.601779,69.734368,-1.627379,4.907383,-0.018794,-2.514428,-4.316076,-2.490244,4.352041,4.972176,-0.019240,50.000021,-0.000062
3728769066.020000,0.132541,0.034454,0.001280,0.129091,0.032493,0.001249,0.138623,0.033872,0.001344,0.133431,0.033608,0.001291,0.078733,0.010428,0.000780,0.081417,0.022349,0.000783,0.073587,0.020930,0.000705,0.077716,0.017992,0.000756,-0.000030,0.001176,3728769066.020000,69.563927,-1.543392,-36.076908,-59.423756,-33.774708,61.577599,69.759995,-1.538027,4.908020,-0.015006,-2.511598,-4.319004,-2.493830,4.351268,4.973138,-0.015508,50.000008,0.001110,3728769066.020000,69.537936,-1.631844,-36.139366,-59.359357,-33.680510,61.602069,69.734514,-1.627544,4.907495,-0.018834,-2.514416,-4.316072,-2.490239,4.352115,4.972231,-0.019265,50.000038,-0.000066
3728769066.040000,0.132166,0.033472,0.001278,0.128937,0.033285,0.001245,0.139017,0.034043,0.001348,0.133388,0.033598,0.001291,0.078016,0.011123,0.000772,0.082948,0.024031,0.000794,0.073851,0.021335,0.000707,0.078087,0.018943,0.000757,-0.000037,0.000091,3728769066.040000,69.563354,-1.543786,-36.077942,-59.424770,-33.775639,61.576836,69.760201,-1.537892,4.908158,-0.015046,-2.511661,-4.319088,-2.493851,4.351327,4.973241,-0.015530,50.000034,0.000080,3728769066.040000,69.538048,-1.632165,-36.139896,-59.360032,-33.681160,61.601325,69.734728,-1.627380,4.907599,-0.018834,-2.514485,-4.316056,-2.490243,4.352161,4.972286,-0.019293,50.000072,-0.000011
3728769066.060000,0.132768,0.033951,0.001283,0.130543,0.034337,0.001259,0.137971,0.032667,0.001340,0.133764,0.033644,0.001294,0.078955,0.010893,0.000782,0.082953,0.022426,0.000799,0.075291,0.021799,0.000721,0.078896,0.018503,0.000767,-0.000018,-0.000863,3728769066.060000,69.564178,-1.543244,-36.077061,-59.426273,-33.774132,61.575813,69.760216,-1.537470,4.908259,-0.015023,-2.511620,-4.319085,-2.493901,4.351314,4.973272,-0.015494,50.000042,-0.000872,3728769066.060000,69.538531,-1.631961,-36.139455,-59.360414,-33.680571,61.600901,69.734706,-1.627220,4.907711,-0.018859,-2.514504,-4.316110,-2.490222,4.352161,4.972339,-0.019304,50.000060,-0.000009
3728769066.080000,0.133034,0.034029,0.001286,0.130813,0.033811,0.001263,0.137471,0.032774,0.001335,0.133778,0.033528,0.001295,0.077617,0.010863,0.000768,0.083393,0.021647,0.000805,0.075670,0.021874,0.000724,0.078743,0.018237,0.000766,-0.000054,-0.000583,3728769066.080000,69.564453,-1.542851,-36.075748,-59.425827,-33.773041,61.576385,69.759941,-1.537444,4.908296,-0.015002,-2.511597,-4.319088,-2.493886,4.351312,4.973278,-0.015484,49.999966,-0.000583,3728769066.080000,69.538748,-1.631745,-36.138583,-59.360129,-33.679777,61.601224,69.734511,-1.627227,4.907750,-0.018772,-2.514530,-4.316129,-2.490189,4.352165,4.972357,-0.019290,50.000020,-0.000000
3728769066.100000,0.133561,0.034160,0.001291,0.129695,0.032613,0.001255,0.137459,0.033907,0.001332,0.133586,0.033566,0.001293,0.077136,0.010360,0.000764,0.081483,0.020922,0.000787,0.076362,0.023133,0.000728,0.078129,0.018192,0.000760,-0.000065,0.000011,3728769066.100000,69.564133,-1.542348,-36.075665,-59.423962,-33.773170,61.578197,69.759834,-1.537827,4.908336,-0.014992,-2.511626,-4.319080,-2.493939,4.351355,4.973312,-0.015482,49.999962,-0.000033,3728769066.100000,69.538329,-1.631594,-36.138432,-59.359278,-33.679706,61.602237,69.734381,-1.627464,4.907815,-0.018741,-2.514500,-4.316198,-2.490196,4.352162,4.972394,-0.019257,50.000027,-0.000044
3728769066.120000,0.133088,0.034488,0.001285,0.129540,0.032070,0.001255,0.137937,0.033924,0.001337,0.133533,0.033493,0.001292,0.078272,0.010958,0.000775,0.080954,0.021942,0.000779,0.077098,0.022957,0.000736,0.078580,0.018662,0.000763,-0.000040,0.000699,3728769066.120000,69.563828,-1.543117,-36.076488,-59.423489,-33.774563,61.578342,69.760002,-1.538023,4.908392,-0.014966,-2.511660,-4.319086,-2.493979,4.351369,4.973348,-0.015473,49.999996,0.000624,3728769066.120000,69.537805,-1.631956,-36.139439,-59.359134,-33.680790,61.602538,69.734600,-1.627637,4.907841,-0.018767,-2.514473,-4.316180,-2.490205,4.352204,4.972407,-0.019265,50.000036,-0.000075
3728769066.140000,0.132314,0.035354,0.001275,0.129857,0.032579,0.001257,0.138670,0.033345,0.001346,0.133622,0.033759,0.001293,0.078842,0.013383,0.000777,0.082179,0.022184,0.000791,0.074540,0.022956,0.000709,0.078385,0.019588,0.000759,-0.000052,0.000654,3728769066.140000,69.564407,-1.544221,-36.077179,-59.424732,-33.775642,61.576797,69.760406,-1.537814,4.908510,-0.015011,-2.511653,-4.319115,-2.493918,4.351458,4.973413,-0.015514,50.000027,0.000627,3728769066.140000,69.537798,-1.632323,-36.140064,-59.360003,-33.681511,61.601655,69.734818,-1.627439,4.907840,-0.018822,-2.514512,-4.316169,-2.490260,4.352226,4.972425,-0.019285,50.000079,-0.000027
3728769066.160000,0.133257,0.034970,0.001286,0.130189,0.032603,0.001260,0.137747,0.032379,0.001339,0.133736,0.033317,0.001295,0.079049,0.013228,0.000779,0.081804,0.023292,0.000784,0.074850,0.022876,0.000713,0.078409,0.019851,0.000758,-0.000060,-0.000525,3728769066.160000,69.564606,-1.543528,-36.076519,-59.425697,-33.774437,61.575699,69.760124,-1.537397,4.908545,-0.015028,-2.511664,-4.319131,-2.493919,4.351477,4.973435,-0.015523,50.000023,-0.000525,3728769066.160000,69.538246,-1.632391,-36.139596,-59.360833,-33.681072,61.600910,69.734841,-1.627191,4.907883,-0.018851,-2.514465,-4.316155,-2.490247,4.352258,4.972435,-0.019292,50.000083,0.000000
