Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3730203165.960000,0.458438,0.040126,0.004566,0.460631,0.041743,0.004586,0.465370,0.038395,0.004637,0.461485,0.040027,0.004597,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,0.007679,-0.495018,3730203165.960000,23.043230,65.661888,45.316750,-52.736694,-69.021652,-13.015928,23.098278,65.852684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000114,0.004982,3730203165.960000,23.333430,65.529697,45.055594,-52.921889,-69.054750,-12.690867,23.391365,65.719511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.992435,0.500000
3730203165.980000,0.439479,0.044030,0.004372,0.442473,0.036985,0.004408,0.443212,0.038845,0.004414,0.441715,0.039938,0.004398,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,0.005403,-0.411235,3730203165.980000,57.236275,39.581810,5.668404,-69.299355,-63.490093,30.039410,57.392330,39.701595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.999428,0.088765,3730203165.980000,57.383502,39.313902,5.360865,-69.298040,-63.332274,30.307602,57.543407,39.433041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.994025,0.500000
3730203166.000000,0.392363,0.045934,0.003896,0.383553,0.038022,0.003816,0.392034,0.042548,0.003896,0.389267,0.041717,0.003869,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,0.002822,-0.276264,3730203166.000000,69.571182,-1.610004,-36.141922,-59.400097,-33.718380,61.619884,69.768921,-1.606241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000607,0.223736,3730203166.000000,69.532443,-1.880160,-36.354501,-59.239227,-33.463793,61.724532,69.733093,-1.875413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.997784,0.500000
3730203166.020000,0.336826,0.042679,0.003340,0.334659,0.045551,0.003315,0.340115,0.045053,0.003370,0.337025,0.043063,0.003342,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,0.004494,-0.133998,3730203166.020000,55.368500,-42.155449,-64.136444,-26.861912,8.885737,69.678970,55.532810,-42.267105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.008484,0.366002,3730203166.020000,55.203815,-42.322104,-64.195889,-26.637038,9.116426,69.617261,55.367405,-42.434181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.003989,0.500000
3730203166.040000,0.301608,0.043956,0.002983,0.310341,0.044004,0.003071,0.307928,0.046169,0.003044,0.306357,0.042839,0.003033,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,0.006317,-0.057062,3730203166.040000,20.136417,-66.613800,-67.706528,15.841963,48.053196,51.233727,20.204039,-66.799583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.018715,0.442938,3730203166.040000,19.928844,-66.644281,-67.627793,16.042781,48.186670,51.063651,19.992790,-66.831921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.012398,0.500000
3730203166.060000,0.292340,0.049077,0.002881,0.291245,0.040233,0.002884,0.297331,0.046246,0.002936,0.293247,0.042675,0.002901,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,0.007548,-0.191573,3730203166.060000,-22.662519,-65.798172,-45.621948,52.475719,68.950729,13.412955,-22.718182,-65.986794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.029686,0.308427,3730203166.060000,-22.840793,-65.700360,-45.452135,52.585915,68.957928,13.204321,-22.899717,-65.892500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.022138,0.500000
3730203166.080000,0.277419,0.047497,0.002733,0.268827,0.043792,0.002652,0.282370,0.043954,0.002789,0.275891,0.043020,0.002725,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,0.003144,-0.306342,3730203166.080000,-56.840157,-40.150261,-6.355038,69.243820,63.791954,-29.406336,-56.996212,-40.271866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.035267,0.193658,3730203166.080000,-56.922621,-39.975804,-6.168694,69.230111,63.681711,-29.571118,-57.081168,-40.099175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.032123,0.500000
3730203166.100000,0.133479,0.043328,0.001262,0.128945,0.046221,0.001203,0.131424,0.039341,0.001254,0.131193,0.042804,0.001240,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,-0.010762,-0.328372,3730203166.100000,-69.586113,0.637982,35.309048,59.902622,34.576927,-61.141273,-69.785294,0.630447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.031364,0.171628,3730203166.100000,-69.555115,0.725502,35.364768,59.832430,34.486678,-61.160514,-69.754601,0.716664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.042127,0.500000
3730203166.120000,0.155836,0.036255,-0.001515,0.162431,0.037571,-0.001580,0.162442,0.035840,-0.001584,0.160928,0.039450,-0.001560,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,-0.017218,-0.227227,3730203166.120000,-56.089802,41.183918,63.657028,27.966633,-7.678647,-69.815010,-56.255089,41.296734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.034920,0.272773,3730203166.120000,-56.131794,41.083982,63.588872,28.056633,-7.565331,-69.802069,-56.297228,41.192682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.052138,0.500000
3730203166.140000,0.417285,0.028750,-0.004162,0.423141,0.025942,-0.004223,0.413315,0.032508,-0.004120,0.418501,0.036695,-0.004168,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,NaN,NaN,0.000000,-0.015904,0.028526,3730203166.140000,-21.536133,66.163414,68.012413,-14.414781,-46.954338,-52.229069,-21.606081,66.354874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.046234,0.528526,3730203166.140000,-21.805071,66.054210,68.055024,-14.123779,-46.723584,-52.405026,-21.874441,66.239934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.062138,0.500000
