Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3729769065.480000,0.133131,0.040545,0.001268,0.127665,0.036465,0.001223,0.137956,0.039309,0.001322,0.137926,0.045686,0.001301,0.080870,0.018839,0.000786,0.087719,0.024444,0.000842,0.076276,0.024454,0.000722,0.075746,0.014791,0.000743,-0.000181,-0.021732,3729769065.480000,59.457748,-36.140320,68.829895,-9.519157,1.564472,70.193565,31.097900,-2.741175,4.244963,-2.468013,4.962043,-0.588685,0.015910,5.015841,2.203216,-0.132704,49.999859,-0.021768,3729769065.480000,59.387803,-36.200994,68.793114,-9.599846,1.656623,70.163855,31.080108,-2.780364,4.242221,-2.470884,4.960333,-0.592720,0.019529,5.014602,2.202791,-0.134321,50.000040,-0.000036
3729769065.500000,0.132384,0.037882,0.001268,0.139359,0.048518,0.001306,0.137934,0.040466,0.001318,0.138254,0.035804,0.001335,0.080244,0.017078,0.000784,0.086966,0.023477,0.000837,0.074932,0.024195,0.000709,0.074668,0.013579,0.000734,-0.000984,-0.011838,3729769065.500000,59.455803,-36.138630,68.825989,-9.514479,1.564575,70.196030,31.097433,-2.743607,4.244926,-2.467982,4.962023,-0.588673,0.015954,5.015836,2.203195,-0.132714,49.998905,-0.012022,3729769065.500000,59.387425,-36.200291,68.780132,-9.599706,1.656449,70.165513,31.082614,-2.784127,4.242265,-2.470888,4.960364,-0.592688,0.019506,5.014610,2.202798,-0.134313,49.999889,-0.000184
3729769065.520000,0.131161,0.037954,0.001255,0.138342,0.040772,0.001322,0.138767,0.039509,0.001330,0.131293,0.037811,0.001257,0.080449,0.016588,0.000787,0.087747,0.023869,0.000844,0.073994,0.023412,0.000702,0.074562,0.011984,0.000736,-0.001651,0.012155,3729769065.520000,59.454411,-36.139526,68.800377,-9.513541,1.562075,70.195770,31.101570,-2.751458,4.244895,-2.467946,4.961987,-0.588696,0.015965,5.015868,2.203205,-0.132717,49.998077,0.011789,3729769065.520000,59.386460,-36.200389,68.759708,-9.600552,1.654778,70.165909,31.086333,-2.789498,4.242248,-2.470877,4.960304,-0.592744,0.019481,5.014682,2.202843,-0.134323,49.999729,-0.000366
3729769065.540000,0.130761,0.038709,0.001249,0.127250,0.030511,0.001235,0.138931,0.038561,0.001334,0.132911,0.045589,0.001248,0.080096,0.016585,0.000784,0.086703,0.022747,0.000837,0.073135,0.023560,0.000692,0.073248,0.012528,0.000722,-0.000196,0.031167,3729769065.540000,59.454483,-36.141090,68.775993,-9.520627,1.561037,70.193527,31.106937,-2.756194,4.244919,-2.467979,4.961961,-0.588745,0.015952,5.015869,2.203233,-0.132724,49.999649,0.031012,3729769065.540000,59.386317,-36.201293,68.743207,-9.602642,1.654069,70.164325,31.089300,-2.793746,4.242280,-2.470894,4.960339,-0.592761,0.019420,5.014675,2.202861,-0.134297,49.999845,-0.000155
3729769065.560000,0.130395,0.038267,0.001246,0.124273,0.036009,0.001189,0.137136,0.037057,0.001320,0.137681,0.044522,0.001303,0.079439,0.017108,0.000776,0.087057,0.021463,0.000844,0.072520,0.024448,0.000683,0.070593,0.012847,0.000694,0.000717,0.050329,3729769065.560000,59.454990,-36.141541,68.778542,-9.524804,1.563255,70.191322,31.106785,-2.754944,4.244909,-2.468034,4.961920,-0.588743,0.015978,5.015895,2.203240,-0.132766,50.000698,0.050247,3729769065.560000,59.387175,-36.201757,68.742413,-9.603131,1.655300,70.163197,31.089328,-2.794215,4.242268,-2.470903,4.960357,-0.592802,0.019398,5.014657,2.202864,-0.134278,49.999982,-0.000082
3729769065.580000,0.131796,0.038802,0.001259,0.115780,0.025321,0.001130,0.136979,0.036944,0.001319,0.136886,0.052448,0.001264,0.080834,0.016934,0.000790,0.087677,0.021396,0.000850,0.073598,0.024516,0.000694,0.072132,0.013238,0.000709,0.000928,0.018881,3729769065.580000,59.456547,-36.140480,68.795792,-9.524778,1.564949,70.191872,31.104221,-2.750019,4.244982,-2.468025,4.961948,-0.588694,0.015922,5.015876,2.203249,-0.132744,50.001339,0.018853,3729769065.580000,59.387944,-36.201278,68.767575,-9.600055,1.656903,70.163825,31.084417,-2.787872,4.242311,-2.470961,4.960384,-0.592786,0.019397,5.014634,2.202863,-0.134288,50.000411,-0.000028
3729769065.600000,0.133143,0.038365,0.001275,0.122500,0.041835,0.001151,0.137748,0.038135,0.001323,0.147134,0.045521,0.001399,0.081797,0.017749,0.000798,0.088786,0.023724,0.000855,0.073628,0.023032,0.000699,0.074421,0.012071,0.000734,0.001975,-0.009547,3729769065.600000,59.456364,-36.138626,68.838409,-9.524331,1.564349,70.194649,31.097551,-2.736740,4.245015,-2.468017,4.962025,-0.588681,0.015891,5.015809,2.203229,-0.132701,50.002281,-0.009562,3729769065.600000,59.387465,-36.200498,68.798619,-9.599550,1.656610,70.165759,31.079545,-2.778973,4.242290,-2.470967,4.960343,-0.592785,0.019394,5.014642,2.202865,-0.134303,50.000306,-0.000015
3729769065.620000,0.132300,0.037825,0.001268,0.127220,0.041782,0.001201,0.138776,0.038878,0.001332,0.142934,0.043435,0.001361,0.080198,0.015872,0.000786,0.088842,0.025055,0.000852,0.074406,0.024537,0.000702,0.074803,0.011308,0.000739,0.000776,-0.019662,3729769065.620000,59.455025,-36.138950,68.865669,-9.521407,1.562185,70.195511,31.092590,-2.729645,4.244958,-2.468047,4.962055,-0.588676,0.015937,5.015891,2.203220,-0.132730,50.000675,-0.019854,3729769065.620000,59.386707,-36.200589,68.825424,-9.600123,1.655036,70.166089,31.075348,-2.770770,4.242343,-2.470991,4.960309,-0.592756,0.019456,5.014648,2.202872,-0.134344,49.999899,-0.000192
3729769065.640000,0.131986,0.038113,0.001263,0.126612,0.028393,0.001234,0.139049,0.038190,0.001337,0.133637,0.046066,0.001254,0.082017,0.016663,0.000803,0.090085,0.024575,0.000867,0.074541,0.025530,0.000700,0.074514,0.012194,0.000735,0.000089,-0.027843,3729769065.640000,59.454750,-36.140133,68.864014,-9.522069,1.560805,70.193680,31.092789,-2.730018,4.245016,-2.468038,4.962040,-0.588656,0.015966,5.015984,2.203258,-0.132759,49.999969,-0.027970,3729769065.640000,59.386410,-36.201421,68.832670,-9.604292,1.654004,70.164735,31.075025,-2.767737,4.242326,-2.471034,4.960309,-0.592811,0.019473,5.014691,2.202891,-0.134362,49.999880,-0.000127
3729769065.660000,0.132099,0.038317,0.001264,0.125770,0.031830,0.001217,0.137676,0.036989,0.001326,0.136274,0.044602,0.001287,0.083148,0.016855,0.000814,0.087873,0.023597,0.000846,0.076453,0.024620,0.000724,0.077490,0.014576,0.000761,0.000150,-0.006463,3729769065.660000,59.455753,-36.140648,68.867012,-9.524600,1.562851,70.191589,31.092302,-2.728874,4.245037,-2.468037,4.962009,-0.588694,0.015942,5.015971,2.203281,-0.132752,50.000076,-0.006564,3729769065.660000,59.387270,-36.201897,68.833464,-9.605316,1.655304,70.163503,31.074903,-2.767666,4.242311,-2.471076,4.960339,-0.592754,0.019567,5.014723,2.202859,-0.134409,49.999926,-0.000102
