Timestamp,Inst. Freq,Inst ROCOF,Ref Freq,Ref ROCOF
3725554816.020000,46.423073,-74.430878,0.000000,0.000000
3725554816.040000,44.510567,-56.873375,0.000000,0.000000
3725554816.060000,45.029884,-15.326119,0.000000,0.000000
3725554816.080000,45.008385,1.266701,0.000000,0.000000
3725554816.100000,44.999390,-0.076458,0.000000,0.000000
3725554816.120000,44.999802,0.002379,0.000000,0.000000
3725554816.140000,44.999882,0.003474,0.000000,0.000000
3725554816.160000,45.000095,0.002245,0.000000,0.000000
3725554816.180000,45.000099,-0.002922,0.000000,0.000000
3725554816.200000,44.999939,-0.004279,0.000000,0.000000
3725554816.220000,44.999714,-0.001202,0.000000,0.000000
3725554816.240000,44.999809,0.002602,0.000000,0.000000
3725554816.260000,45.000053,0.004379,0.000000,0.000000
3725554816.280000,45.000084,0.000519,0.000000,0.000000
3725554816.300000,45.000046,-0.001531,0.000000,0.000000
3725554816.320000,44.999931,-0.001281,0.000000,0.000000
3725554816.340000,44.999901,0.000706,0.000000,0.000000
3725554816.360000,45.000004,0.002968,0.000000,0.000000
3725554816.380000,45.000145,0.000692,0.000000,0.000000
3725554816.400000,45.000092,-0.000255,0.000000,0.000000
3725554816.420000,44.999954,-0.001418,0.000000,0.000000
3725554816.440000,45.000031,-0.001365,0.000000,0.000000
3725554816.460000,45.000008,0.000218,0.000000,0.000000
3725554816.480000,44.999966,-0.000226,0.000000,0.000000
3725554816.500000,44.999992,0.000079,0.000000,0.000000
3725554816.520000,45.000031,-0.000166,0.000000,0.000000
3725554816.540000,44.999981,-0.000013,0.000000,0.000000
3725554816.560000,44.999939,0.000856,0.000000,0.000000
3725554816.580000,45.000061,0.000008,0.000000,0.000000
3725554816.600000,45.000076,-0.000183,0.000000,0.000000
3725554816.620000,44.999920,-0.000384,0.000000,0.000000
3725554816.640000,44.999973,-0.000368,0.000000,0.000000
3725554816.660000,45.000065,0.000161,0.000000,0.000000
3725554816.680000,44.999977,0.000210,0.000000,0.000000
3725554816.700000,44.999954,-0.000481,0.000000,0.000000
3725554816.720000,45.000031,-0.000223,0.000000,0.000000
3725554816.740000,44.999973,0.000976,0.000000,0.000000
3725554816.760000,44.999969,0.000360,0.000000,0.000000
3725554816.780000,45.000065,0.000102,0.000000,0.000000
3725554816.800000,45.000027,-0.000186,0.000000,0.000000
3725554816.820000,44.999943,-0.000371,0.000000,0.000000
3725554816.840000,45.000008,-0.000395,0.000000,0.000000
3725554816.860000,45.000031,0.000228,0.000000,0.000000
3725554816.880000,44.999950,0.000340,0.000000,0.000000
3725554816.900000,44.999985,0.000124,0.000000,0.000000
3725554816.920000,45.000080,-0.000195,0.000000,0.000000
3725554816.940000,44.999992,-0.000325,0.000000,0.000000
3725554816.960000,44.999924,-0.000097,0.000000,0.000000
3725554816.980000,45.000011,0.000180,0.000000,0.000000
3725554817.000000,45.000053,0.000729,0.000000,0.000000
3725554817.020000,44.999973,0.000102,0.000000,0.000000
3725554817.040000,45.000011,-0.000524,0.000000,0.000000
3725554817.060000,45.000042,0.000293,0.000000,0.000000
3725554817.080000,45.008503,0.001978,0.000000,0.000000
3725554817.100000,45.010899,12.576758,0.000000,0.000000
3725554817.120000,44.642189,71.034012,0.000000,0.000000
3725554817.140000,46.122005,134.757004,0.000000,0.000000
3725554817.160000,52.049545,142.654724,0.000000,0.000000
3725554817.180000,55.636688,105.497169,0.000000,0.000000
3725554817.200000,54.947800,35.395622,0.000000,0.000000
3725554817.220000,54.921776,-3.345850,0.000000,0.000000
3725554817.240000,55.019039,2.148847,0.000000,0.000000
3725554817.260000,54.997814,0.041745,0.000000,0.000000
3725554817.280000,54.999687,-0.004236,0.000000,0.000000
3725554817.300000,54.999641,-0.000503,0.000000,0.000000
3725554817.320000,54.999897,0.004545,0.000000,0.000000
3725554817.340000,54.999950,0.007023,0.000000,0.000000
3725554817.360000,55.000114,0.002415,0.000000,0.000000
3725554817.380000,55.000095,0.001093,0.000000,0.000000
3725554817.400000,55.000065,-0.001078,0.000000,0.000000
3725554817.420000,55.000050,-0.001026,0.000000,0.000000
3725554817.440000,55.000011,-0.000646,0.000000,0.000000
3725554817.460000,55.000008,-0.000030,0.000000,0.000000
3725554817.480000,55.000034,-0.000010,0.000000,0.000000
3725554817.500000,55.000023,-0.000292,0.000000,0.000000
3725554817.520000,55.000000,-0.000659,0.000000,0.000000
3725554817.540000,55.000000,-0.000682,0.000000,0.000000
3725554817.560000,54.999985,-0.000318,0.000000,0.000000
3725554817.580000,54.999958,0.000215,0.000000,0.000000
3725554817.600000,54.999981,0.000083,0.000000,0.000000
3725554817.620000,55.000015,0.000663,0.000000,0.000000
3725554817.640000,54.999981,0.000773,0.000000,0.000000
3725554817.660000,55.000050,-0.000046,0.000000,0.000000
3725554817.680000,55.000031,0.000658,0.000000,0.000000
3725554817.700000,55.000000,-0.000553,0.000000,0.000000
3725554817.720000,55.000053,-0.000900,0.000000,0.000000
3725554817.740000,54.999973,-0.000688,0.000000,0.000000
3725554817.760000,54.999958,-0.000572,0.000000,0.000000
3725554817.780000,54.999973,0.000056,0.000000,0.000000
3725554817.800000,54.999989,0.000491,0.000000,0.000000
3725554817.820000,54.999977,0.000247,0.000000,0.000000
3725554817.840000,54.999992,0.000490,0.000000,0.000000
3725554817.860000,55.000015,0.000677,0.000000,0.000000
3725554817.880000,55.000011,-0.000014,0.000000,0.000000
3725554817.900000,55.000023,0.000066,0.000000,0.000000
3725554817.920000,55.000011,-0.000627,0.000000,0.000000
3725554817.940000,55.000008,-0.000933,0.000000,0.000000
3725554817.960000,54.999969,-0.000176,0.000000,0.000000
3725554817.980000,54.999939,-0.000467,0.000000,0.000000
