Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706693376.080000,0.143558,0.036141,0.001389,0.155340,0.036725,0.001509,0.161336,0.033322,0.001578,0.153407,0.035388,0.001492,0.089913,0.016682,0.000883,0.101307,0.023868,0.000984,0.086440,0.014624,0.000852,0.092519,0.018392,0.000907,-0.000014,-0.000044,3706693376.080000,69.609154,0.371119,-34.452423,-60.443241,-35.479713,60.654926,69.816437,0.384979,4.907001,0.109601,-2.400689,-4.381215,-2.603469,4.286457,4.971834,0.110864,46.299988,-0.000052,3706693376.080000,69.584454,0.274326,-34.530916,-60.369010,-35.372150,60.690625,69.792236,0.280683,4.906277,0.105249,-2.404427,-4.377804,-2.599436,4.288046,4.971018,0.106337,46.300002,-0.000008
3706693376.100000,0.149172,0.036950,0.001445,0.152662,0.031350,0.001494,0.157694,0.036159,0.001535,0.153168,0.034828,0.001491,0.092168,0.017410,0.000905,0.101081,0.022673,0.000985,0.086961,0.014557,0.000857,0.093379,0.018230,0.000916,-0.000016,0.000090,3706693376.100000,62.387619,-30.877157,-57.894829,-38.576061,-4.514219,70.126289,62.577049,-30.960413,4.435351,-2.102223,-4.110246,-2.839658,-0.405135,4.998750,4.493768,-2.130164,46.299988,0.000073,3706693376.100000,62.319910,-30.955835,-57.934228,-38.477469,-4.405002,70.107785,62.509038,-31.042888,4.432675,-2.105870,-4.112109,-2.834965,-0.400791,4.998368,4.490997,-2.133889,46.300004,-0.000016
3706693376.120000,0.147391,0.030975,0.001441,0.148543,0.033437,0.001447,0.163618,0.040539,0.001585,0.153195,0.034992,0.001491,0.090823,0.017324,0.000891,0.101036,0.022476,0.000985,0.088995,0.013665,0.000879,0.093583,0.017794,0.000919,0.000021,-0.000196,3706693376.120000,41.917435,-55.570122,-69.047165,-8.519343,27.406633,64.709175,42.051815,-55.732155,3.021881,-3.867881,-4.947160,-0.695249,1.879134,4.649765,3.061603,-3.918960,46.300018,-0.000214,3706693376.120000,41.824372,-55.613231,-69.036337,-8.416605,27.498006,64.639454,41.953980,-55.775283,3.017909,-3.869903,-4.946730,-0.690221,1.882965,4.647476,3.057458,-3.921073,46.299998,-0.000018
3706693376.140000,0.142389,0.032103,0.001387,0.152418,0.037932,0.001476,0.166435,0.035658,0.001625,0.153768,0.035223,0.001497,0.090168,0.016534,0.000886,0.100531,0.023659,0.000977,0.089272,0.016653,0.000877,0.093293,0.018884,0.000914,0.000032,-0.000652,3706693376.140000,12.547766,-68.467407,-65.539909,23.343641,53.508148,45.550919,12.598570,-68.671104,0.966768,-4.812263,-4.733722,1.596816,3.764662,3.313673,0.979379,-4.875771,46.300022,-0.000663,3706693376.140000,12.448793,-68.462767,-65.480546,23.431461,53.563017,45.447679,12.491387,-68.665695,0.962344,-4.812322,-4.731041,1.601061,3.766939,3.309819,0.974741,-4.875742,46.299990,-0.000011
3706693376.160000,0.145579,0.037995,0.001405,0.155378,0.034571,0.001515,0.159821,0.032704,0.001564,0.153566,0.035080,0.001495,0.090205,0.015914,0.000888,0.099649,0.023686,0.000968,0.086129,0.013441,0.000851,0.091950,0.017749,0.000902,-0.000046,0.000010,3706693376.160000,-19.483721,-66.828766,-48.115376,50.249531,68.251450,16.719275,-19.529938,-67.029930,-1.293633,-4.734915,-3.515199,3.549874,4.850691,1.273687,-1.310872,-4.797259,46.299950,-0.000014,3706693376.160000,-19.570165,-66.775952,-48.022612,50.304956,68.255195,16.607068,-19.623228,-66.977166,-1.297630,-4.733011,-3.510931,3.552433,4.851121,1.269390,-1.314966,-4.795224,46.299995,-0.000024
3706693376.180000,0.149718,0.035301,0.001455,0.150366,0.030034,0.001473,0.157809,0.039391,0.001528,0.152609,0.034923,0.001485,0.089503,0.015789,0.000881,0.100501,0.024539,0.000974,0.088021,0.011005,0.000873,0.092587,0.017208,0.000910,-0.000050,0.000468,3706693376.180000,-47.377071,-50.998646,-20.473360,66.487587,68.505882,-15.661350,-47.512135,-51.156681,-3.279434,-3.652286,-1.550379,4.749230,4.906776,-1.036350,-3.322701,-3.700266,46.299946,0.000463,3706693376.180000,-47.434465,-50.911700,-20.369275,66.497703,68.454909,-15.759790,-47.571453,-51.068219,-3.282132,-3.648819,-1.545371,4.749573,4.905329,-1.040520,-3.325493,-3.696605,46.299996,-0.000006
3706693376.200000,0.145605,0.030316,0.001424,0.148547,0.034567,0.001444,0.164231,0.039684,0.001593,0.152816,0.034867,0.001488,0.090342,0.015270,0.000890,0.100727,0.023484,0.000979,0.087171,0.012184,0.000863,0.092668,0.016928,0.000911,0.000048,0.000596,3706693376.200000,-65.212654,-24.338970,11.513887,68.611610,54.213467,-44.712868,-65.406067,-24.422421,-4.568944,-1.794148,0.743636,4.940198,3.921284,-3.126547,-4.629134,-1.817632,46.300049,0.000574,3706693376.200000,-65.227471,-24.238739,11.608968,68.571204,54.120678,-44.781419,-65.419515,-24.316618,-4.569842,-1.789806,0.748298,4.938308,3.918107,-3.129549,-4.630004,-1.813107,46.300001,-0.000022
3706693376.220000,0.142533,0.033693,0.001385,0.154032,0.037642,0.001493,0.163500,0.032123,0.001603,0.153347,0.034467,0.001494,0.089886,0.014058,0.000888,0.100288,0.023008,0.000976,0.086791,0.011446,0.000860,0.092266,0.016307,0.000908,0.000030,0.000557,3706693376.220000,-69.204674,7.487277,41.054611,56.168167,28.408487,-64.270256,-69.412979,7.496728,-4.888362,0.444935,2.879817,4.082318,2.103078,-4.552861,-4.952704,0.450961,46.300030,0.000545,3706693376.220000,-69.170934,7.580543,41.122964,56.085685,28.296344,-64.295055,-69.377789,7.597802,-4.887278,0.449211,2.883136,4.078567,2.098921,-4.554148,-4.951485,0.455384,46.300000,-0.000012
3706693376.240000,0.147687,0.037098,0.001429,0.154083,0.031205,0.001509,0.157847,0.032748,0.001544,0.153182,0.033676,0.001494,0.088807,0.014768,0.000876,0.098816,0.023830,0.000959,0.086608,0.012374,0.000857,0.091372,0.017207,0.000897,-0.000009,-0.000463,3706693376.240000,-58.503883,37.721588,61.877567,31.796322,-3.428470,-70.185692,-58.682480,37.824318,-4.169962,2.589655,4.404626,2.357637,-0.161602,-5.012555,-4.224758,2.623866,46.299992,-0.000471,3706693376.240000,-58.428234,37.791146,61.906149,31.693043,-3.535666,-70.157340,-58.606165,37.899190,-4.167078,2.592922,4.405835,2.352852,-0.165877,-5.011794,-4.221676,2.627204,46.300001,-0.000007
3706693376.260000,0.149734,0.032421,0.001462,0.147596,0.029901,0.001445,0.161311,0.039491,0.001564,0.152883,0.033957,0.001490,0.089156,0.014952,0.000879,0.098912,0.020542,0.000967,0.086995,0.013642,0.000859,0.091663,0.016349,0.000902,-0.000015,0.000344,3706693376.260000,-35.379711,59.946049,69.565308,0.672528,-34.535244,-61.201466,-35.493065,60.121414,-2.566163,4.184520,4.994060,0.132403,-2.392013,-4.408028,-2.599770,4.239618,46.299988,0.000326,3706693376.260000,-35.280619,59.978250,69.545412,0.571825,-34.617233,-61.123249,-35.391403,60.153820,-2.562101,4.186148,4.993160,0.127545,-2.395472,-4.405370,-2.595521,4.241268,46.300003,-0.000018
