Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706693346.080000,0.145752,0.029158,0.001428,0.149032,0.034535,0.001450,0.165049,0.039378,0.001603,0.153297,0.034375,0.001494,0.092754,0.015037,0.000915,0.107610,0.019808,0.001058,0.088995,0.013688,0.000879,0.096457,0.016190,0.000951,0.000007,-0.000860,3706693346.080000,54.421200,-43.397446,-64.759125,-25.426233,10.449070,69.492149,54.592655,-43.520870,3.888775,-2.994651,-4.618743,-1.904057,0.663656,4.971007,3.940100,-3.034273,46.200016,-0.000873,3706693346.080000,54.343334,-43.462434,-64.773543,-25.323593,10.556262,69.447968,54.508851,-43.587382,3.885449,-2.997758,-4.619839,-1.898795,0.667935,4.969742,3.936576,-3.037526,46.200009,-0.000013
3706693346.100000,0.141608,0.032941,0.001377,0.154359,0.037249,0.001498,0.164785,0.032704,0.001615,0.153591,0.034297,0.001497,0.092868,0.014333,0.000917,0.107246,0.020048,0.001053,0.088144,0.013453,0.000871,0.096086,0.015964,0.000947,-0.000004,-0.000870,3706693346.100000,28.386999,-63.557072,-69.202065,7.177319,41.214565,56.913399,28.484488,-63.742016,2.077514,-4.446918,-4.977129,0.431618,2.874002,4.109922,2.104861,-4.505656,46.200001,-0.000871,3706693346.100000,28.290134,-63.575158,-69.165474,7.278243,41.292911,56.828186,28.379309,-63.762713,2.073136,-4.448184,-4.975674,0.436774,2.877193,4.106864,2.100256,-4.506928,46.200005,-0.000002
3706693346.120000,0.146954,0.037366,0.001421,0.154603,0.031964,0.001512,0.157888,0.034052,0.001541,0.153128,0.034456,0.001492,0.091629,0.013573,0.000906,0.105377,0.020795,0.001033,0.088066,0.014194,0.000869,0.095028,0.016279,0.000936,-0.000065,-0.000100,3706693346.120000,-3.995527,-69.496269,-58.160053,38.175797,62.763287,31.601995,-3.996741,-69.702614,-0.198610,-4.904269,-4.222027,2.670828,4.441391,2.329350,-0.201340,-4.969037,46.199936,-0.000114,3706693346.120000,-4.092746,-69.464565,-58.083684,38.251486,62.790544,31.494486,-4.099303,-69.672568,-0.203026,-4.903421,-4.218389,2.674632,4.442783,2.325159,-0.205959,-4.968037,46.200001,-0.000014
3706693346.140000,0.149421,0.032726,0.001458,0.147842,0.031290,0.001445,0.159846,0.040445,0.001546,0.152365,0.034838,0.001483,0.091347,0.015514,0.000900,0.103971,0.019736,0.001021,0.086290,0.013179,0.000853,0.093873,0.016177,0.000925,-0.000030,0.000533,3706693346.140000,-35.484322,-59.884521,-34.105499,60.636250,70.269798,-0.777672,-35.584164,-60.068489,-2.430417,-4.264483,-2.522183,4.312394,5.015091,0.027514,-2.462563,-4.320638,46.199959,0.000521,3706693346.140000,-35.559940,-59.813158,-34.007222,60.666476,70.240104,-0.885959,-35.660784,-59.994750,-2.433877,-4.261633,-2.517283,4.314115,5.014452,0.023234,-2.466157,-4.317660,46.199989,-0.000012
3706693346.160000,0.143459,0.030937,0.001401,0.149021,0.037458,0.001442,0.165991,0.038470,0.001614,0.152853,0.035631,0.001486,0.090351,0.015078,0.000891,0.105328,0.020685,0.001033,0.087541,0.012492,0.000866,0.094405,0.016130,0.000930,0.000046,0.000267,3706693346.160000,-59.037777,-36.874279,-2.423236,69.531181,62.052536,-32.981159,-59.210239,-36.995651,-4.118454,-2.670485,-0.258241,4.989182,4.466720,-2.280351,-4.172767,-2.705613,46.200035,0.000244,3706693346.160000,-59.071091,-36.780175,-2.322093,69.508567,61.975369,-33.068573,-59.244046,-36.894469,-4.120210,-2.666413,-0.253037,4.988415,4.464185,-2.283935,-4.174608,-2.701295,46.199989,-0.000024
3706693346.180000,0.143355,0.036725,0.001385,0.155102,0.037407,0.001505,0.162253,0.033008,0.001588,0.153558,0.035706,0.001493,0.092176,0.013940,0.000911,0.106578,0.022021,0.001043,0.087370,0.013860,0.000863,0.095355,0.016628,0.000939,0.000014,-0.000021,3706693346.180000,-69.383781,-5.616382,29.799412,62.868080,39.950634,-57.808182,-69.589172,-5.645850,-4.885017,-0.479129,2.063591,4.549846,2.919096,-4.078169,-4.949481,-0.485286,46.200012,-0.000034,3706693346.180000,-69.366021,-5.518221,29.882813,62.799671,39.845612,-57.852468,-69.572684,-5.539953,-4.884771,-0.474612,2.067879,4.546691,2.915173,-4.080120,-4.949112,-0.480558,46.199999,-0.000013
3706693346.200000,0.148993,0.036180,0.001445,0.152862,0.031151,0.001496,0.156893,0.035829,0.001527,0.152910,0.034390,0.001490,0.093155,0.013842,0.000921,0.106785,0.020935,0.001047,0.086223,0.012358,0.000853,0.095362,0.015733,0.000940,-0.000056,0.000088,3706693346.200000,-64.204262,26.895895,55.356335,42.137489,8.910685,-69.704285,-64.398529,26.967466,-4.558822,1.819482,3.923723,3.092477,0.718268,-4.963459,-4.618822,1.843660,46.199947,0.000079,3706693346.200000,-64.142122,26.978886,55.402065,42.041516,8.801069,-69.692841,-64.336160,27.054065,-4.556513,1.823428,3.926137,3.087721,0.713944,-4.963457,-4.616359,1.847712,46.200003,-0.000010
3706693346.220000,0.146827,0.030299,0.001436,0.147861,0.032905,0.001441,0.162524,0.040297,0.001574,0.152412,0.034513,0.001484,0.091128,0.016193,0.000897,0.107028,0.020197,0.001051,0.087443,0.011608,0.000867,0.095223,0.016216,0.000938,0.000007,-0.000171,3706693346.220000,-44.658611,53.391922,68.531258,11.980394,-24.118963,-66.005470,-44.800831,53.547298,-3.212642,3.711267,4.906013,0.943289,-1.643133,-4.738317,-3.254839,3.760178,46.200008,-0.000186,3706693346.220000,-44.568367,53.439825,68.525905,11.877700,-24.213080,-65.940849,-44.705873,53.595239,-3.208793,3.713545,4.906011,0.937943,-1.647048,-4.736341,-3.250783,3.762620,46.200002,-0.000015
3706693346.240000,0.142252,0.032135,0.001386,0.151377,0.037429,0.001466,0.165419,0.034904,0.001617,0.153035,0.034822,0.001490,0.088288,0.015502,0.000869,0.106028,0.020203,0.001041,0.086246,0.013389,0.000852,0.093565,0.016559,0.000921,0.000025,0.000368,3706693346.240000,-15.122435,67.945435,66.374046,-20.854679,-51.751614,-47.536869,-15.180367,68.147011,-1.147506,4.772626,4.790712,-1.416993,-3.637083,-3.453152,-1.162564,4.835471,46.200027,0.000364,3706693346.240000,-15.023452,67.944488,66.318569,-20.944155,-51.810313,-47.436585,-15.073566,68.145823,-1.143180,4.772882,4.788268,-1.421691,-3.639537,-3.449590,-1.157919,4.835738,46.200003,-0.000004
3706693346.260000,0.145405,0.036838,0.001406,0.154516,0.033345,0.001509,0.158376,0.031313,0.001552,0.152741,0.033821,0.001489,0.090656,0.015086,0.000894,0.104585,0.019726,0.001027,0.085405,0.014487,0.000842,0.093584,0.016625,0.000921,-0.000030,-0.000056,3706693346.260000,17.794939,67.297691,49.364624,-49.022659,-67.808525,-18.431160,17.836634,67.499840,1.174117,4.766126,3.603565,-3.460238,-4.817254,-1.395284,1.189757,4.828852,46.199970,-0.000081,3706693346.260000,17.882978,67.247826,49.274187,-49.080704,-67.815818,-18.320145,17.931073,67.450390,1.178199,4.764356,3.599299,-3.463254,-4.817728,-1.391028,1.194004,4.826952,46.200000,-0.000025
