Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706694549.080000,0.154933,0.029951,0.001520,0.162837,0.037372,0.001585,0.178637,0.035460,0.001751,0.165488,0.034258,0.001619,0.099442,0.017436,0.000979,0.108315,0.020697,0.001063,0.095954,0.015498,0.000947,0.101235,0.017887,0.000996,0.000041,-0.000167,3706694549.080000,16.209774,67.689499,50.499577,-47.850616,-67.354263,-20.022627,16.245621,67.896843,1.055464,4.793829,3.688464,-3.370114,-4.781456,-1.514696,1.069600,4.857134,50.200043,-0.000183,3706694549.080000,16.307751,67.644524,50.404852,-47.912672,-67.365322,-19.897636,16.349906,67.847213,1.059972,4.791958,3.684117,-3.373335,-4.782146,-1.509934,1.074246,4.855197,50.200001,-0.000016
3706694549.100000,0.154239,0.034365,0.001503,0.167604,0.037263,0.001634,0.176009,0.031115,0.001732,0.165940,0.034238,0.001623,0.100065,0.017382,0.000985,0.108580,0.021546,0.001064,0.094628,0.014824,0.000935,0.101077,0.017940,0.000995,0.000009,-0.000369,3706694549.100000,14.505053,68.077873,51.687820,-46.563999,-66.827904,-21.706909,14.533989,68.283653,0.934662,4.818895,3.772042,-3.276374,-4.741874,-1.634311,0.947216,4.882503,50.200005,-0.000396,3706694549.100000,14.602364,68.032610,51.592451,-46.631008,-66.844603,-21.584408,14.639810,68.236605,0.939247,4.817135,3.767742,-3.279679,-4.742696,-1.629637,0.951901,4.880683,50.199995,-0.000028
3706694549.120000,0.158925,0.037194,0.001545,0.167565,0.032585,0.001643,0.170264,0.032389,0.001671,0.165567,0.034051,0.001620,0.098670,0.016654,0.000972,0.106914,0.020179,0.001050,0.094822,0.013646,0.000938,0.100121,0.016831,0.000987,-0.000005,-0.000574,3706694549.120000,12.787621,68.423119,52.840244,-45.248100,-66.263062,-23.376141,12.813567,68.627243,0.813298,4.840891,3.853118,-3.180555,-4.699276,-1.752963,0.824236,4.904747,50.199982,-0.000615,3706694549.120000,12.888514,68.377850,52.748624,-45.320109,-66.280570,-23.257831,12.920327,68.583042,0.817868,4.839292,3.849000,-3.183956,-4.700278,-1.748314,0.828936,4.903106,50.199986,-0.000040
3706694549.140000,0.161251,0.034220,0.001576,0.163303,0.029620,0.001606,0.171045,0.038518,0.001666,0.165188,0.034129,0.001616,0.098465,0.017234,0.000969,0.108513,0.021876,0.001063,0.095244,0.014555,0.000941,0.100726,0.017896,0.000991,-0.000002,0.000325,3706694549.140000,11.061995,68.721207,53.957687,-43.906528,-65.658340,-25.035028,11.085173,68.927498,0.691408,4.859875,3.931897,-3.082717,-4.653784,-1.870530,0.700712,4.923973,50.199986,0.000299,3706694549.140000,11.166430,68.680191,53.871161,-43.980085,-65.674666,-24.915997,11.192723,68.885985,0.695998,4.858365,3.927759,-3.086219,-4.654865,-1.865878,0.705466,4.922395,50.199987,-0.000026
3706694549.160000,0.159523,0.029726,0.001567,0.160031,0.032224,0.001567,0.176115,0.040450,0.001714,0.165229,0.034152,0.001616,0.097886,0.016645,0.000965,0.108293,0.021704,0.001061,0.094370,0.014343,0.000933,0.100171,0.017577,0.000986,0.000022,0.000436,3706694549.160000,9.331740,68.974663,55.043911,-42.539551,-65.008385,-26.680273,9.349505,69.184303,0.569055,4.875770,4.008131,-2.982918,-4.605339,-1.986848,0.576760,4.940046,50.200012,0.000409,3706694549.160000,9.437010,68.939462,54.959462,-42.612036,-65.027708,-26.558085,9.458088,69.145486,0.573662,4.874407,4.004095,-2.986520,-4.606529,-1.982267,0.581529,4.938607,50.199990,-0.000027
3706694549.180000,0.155659,0.029736,0.001528,0.162492,0.037185,0.001582,0.177990,0.035654,0.001744,0.165399,0.034194,0.001618,0.098621,0.014971,0.000975,0.108099,0.021001,0.001060,0.095800,0.013875,0.000948,0.100821,0.016624,0.000994,0.000012,-0.000131,3706694549.180000,7.597676,69.187057,56.098450,-41.144104,-64.313950,-28.305973,7.607858,69.397430,0.446322,4.888536,4.081775,-2.881260,-4.553927,-2.102001,0.452419,4.952968,50.200008,-0.000145,3706694549.180000,7.701074,69.154806,56.012482,-41.217446,-64.340264,-28.183749,7.717492,69.361313,0.451019,4.887367,4.077861,-2.884981,-4.555286,-2.097392,0.457268,4.951693,50.199997,-0.000014
3706694549.200000,0.154474,0.033454,0.001508,0.166409,0.036969,0.001622,0.175691,0.031423,0.001728,0.165524,0.033939,0.001620,0.097978,0.014955,0.000968,0.109232,0.021440,0.001071,0.096825,0.013336,0.000959,0.101326,0.016584,0.001000,0.000004,-0.000070,3706694549.200000,5.857928,69.358284,57.115696,-39.719151,-63.580711,-29.911278,5.861434,69.566551,0.323346,4.898253,4.152962,-2.777770,-4.499638,-2.215822,0.327782,4.962807,50.200001,-0.000094,3706694549.200000,5.960508,69.326180,57.030105,-39.797039,-63.612323,-29.791985,5.972083,69.533366,0.328040,4.897206,4.149095,-2.781619,-4.501161,-2.211212,0.332687,4.961654,50.199997,-0.000024
3706694549.220000,0.158095,0.035700,0.001540,0.166202,0.031540,0.001632,0.171082,0.031936,0.001680,0.165116,0.033050,0.001617,0.097296,0.015700,0.000960,0.108581,0.021338,0.001065,0.096089,0.013025,0.000952,0.100638,0.016697,0.000992,-0.000002,-0.000046,3706694549.220000,4.111325,69.485107,58.093689,-38.268970,-62.810287,-31.497215,4.111379,69.691368,0.200149,4.904913,4.221454,-2.672569,-4.442542,-2.328177,0.202982,4.969509,50.199993,-0.000082,3706694549.220000,4.216811,69.453899,58.012876,-38.351607,-62.843060,-31.381597,4.222703,69.661604,0.204827,4.903949,4.217706,-2.676490,-4.444177,-2.323644,0.207878,4.968476,50.199995,-0.000036
3706694549.240000,0.161498,0.033825,0.001579,0.162872,0.028732,0.001603,0.170747,0.036593,0.001667,0.165031,0.033057,0.001617,0.097638,0.014559,0.000965,0.108430,0.020752,0.001064,0.095659,0.013858,0.000946,0.100562,0.016398,0.000992,0.000005,0.000104,3706694549.240000,2.361458,69.565460,59.034729,-36.797447,-62.001759,-33.066307,2.358746,69.772667,0.076834,4.908382,4.287246,-2.565593,-4.382670,-2.439114,0.078027,4.973034,50.200001,0.000079,3706694549.240000,2.470456,69.538124,58.958729,-36.881433,-62.034110,-32.950816,2.470720,69.745707,0.081561,4.907591,4.283624,-2.569620,-4.384369,-2.434628,0.082947,4.972139,50.199995,-0.000025
3706694549.260000,0.160676,0.029747,0.001579,0.158835,0.032034,0.001555,0.175419,0.039404,0.001709,0.164984,0.033736,0.001615,0.097958,0.014653,0.000968,0.106681,0.019821,0.001048,0.095265,0.014631,0.000941,0.099958,0.016371,0.000986,-0.000005,0.000327,3706694549.260000,0.612480,69.600418,59.941189,-35.305851,-61.151367,-34.617031,0.604702,69.810356,-0.046537,4.908779,4.350345,-2.457062,-4.320056,-2.548508,-0.046959,4.973450,50.199993,0.000310,3706694549.260000,0.722146,69.578667,59.867022,-35.387708,-61.186329,-34.498877,0.717183,69.785745,-0.041777,4.908102,4.346905,-2.461132,-4.321821,-2.544069,-0.042048,4.972680,50.199998,-0.000017
