Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706694338.080000,0.159929,0.032389,0.001566,0.159483,0.029959,0.001566,0.172877,0.040240,0.001681,0.164093,0.034210,0.001605,0.097738,0.017313,0.000962,0.108896,0.019232,0.001072,0.096641,0.015607,0.000954,0.101103,0.017366,0.000996,0.000033,0.000464,3706694338.080000,-67.038391,18.726692,49.702744,48.672298,17.487329,-68.059906,-67.242157,18.773287,-4.750626,1.235136,3.506393,3.559009,1.333689,-4.834860,-4.813323,1.251559,49.500031,0.000444,3706694338.080000,-66.987288,18.825547,49.764004,48.579840,17.365912,-68.061817,-67.188961,18.874702,-4.748614,1.239490,3.509530,3.554565,1.328871,-4.835375,-4.811239,1.256134,49.499998,-0.000020
3706694338.100000,0.155719,0.029412,0.001529,0.159695,0.034429,0.001559,0.176970,0.038279,0.001727,0.164153,0.034051,0.001606,0.097043,0.016785,0.000956,0.108313,0.019241,0.001066,0.096416,0.015872,0.000951,0.100607,0.017306,0.000991,-0.000005,-0.000304,3706694338.100000,-65.727875,22.900560,52.662983,45.456821,13.181596,-69.021805,-65.930519,22.958313,-4.663749,1.530972,3.722991,3.331786,1.027467,-4.909080,-4.725259,1.551337,49.499996,-0.000318,3706694338.100000,-65.673468,22.994264,52.715642,45.359041,13.057345,-69.018053,-65.871144,23.056288,-4.661501,1.535171,3.725823,3.327176,1.022636,-4.909276,-4.722902,1.555750,49.500001,-0.000014
3706694338.120000,0.152237,0.032790,0.001486,0.164113,0.036513,0.001600,0.175926,0.033041,0.001728,0.164110,0.034110,0.001605,0.096961,0.016961,0.000955,0.107510,0.020839,0.001055,0.097411,0.015862,0.000961,0.100645,0.017945,0.000990,-0.000001,-0.000697,3706694338.120000,-64.161118,26.985550,55.412785,42.062908,8.821227,-69.710175,-64.358818,27.052885,-4.558434,1.820821,3.924895,3.091442,0.717254,-4.963911,-4.618552,1.844986,49.499992,-0.000705,3706694338.120000,-64.099917,27.072012,55.459752,41.958890,8.697904,-69.702281,-64.293385,27.146885,-4.555922,1.824862,3.927335,3.086657,0.712370,-4.963811,-4.615895,1.849227,49.499993,-0.000008
3706694338.140000,0.155303,0.037537,0.001507,0.165960,0.033404,0.001625,0.171012,0.031403,0.001681,0.164062,0.034106,0.001605,0.095555,0.015643,0.000943,0.109020,0.018843,0.001074,0.098563,0.015953,0.000973,0.101085,0.016891,0.000997,-0.000005,0.000131,3706694338.140000,-62.343037,30.961214,57.942383,38.500694,4.423909,-70.125717,-62.533138,31.040695,-4.435061,2.103486,4.111161,2.838947,0.404191,-4.999161,-4.493583,2.131310,49.499981,0.000113,3706694338.140000,-62.272941,31.043458,57.985515,38.393641,4.304685,-70.111036,-62.461949,31.130373,-4.432383,2.107336,4.113432,2.833997,0.399265,-4.998755,-4.490698,2.135426,49.499986,-0.000018
3706694338.160000,0.160077,0.036728,0.001558,0.162293,0.029933,0.001595,0.168804,0.036597,0.001648,0.163707,0.034428,0.001600,0.097607,0.016484,0.000962,0.108101,0.019106,0.001064,0.098074,0.016482,0.000967,0.101283,0.017386,0.000998,-0.000013,0.000405,3706694338.160000,-60.276997,34.811859,60.244694,34.783978,0.010015,-70.268242,-60.460747,34.906254,-4.294363,2.377816,4.281332,2.575158,0.089477,-5.014699,-4.350926,2.409281,49.499977,0.000385,3706694338.160000,-60.200584,34.892899,60.282048,34.677472,-0.105720,-70.242456,-60.384024,34.990911,-4.291366,2.381554,4.283251,2.570111,0.084615,-5.013956,-4.347765,2.413201,49.499990,-0.000020
3706694338.180000,0.159621,0.031641,0.001564,0.158075,0.031665,0.001548,0.173589,0.040792,0.001687,0.163770,0.034727,0.001600,0.096517,0.017142,0.000950,0.106776,0.020238,0.001048,0.096830,0.015400,0.000956,0.100049,0.017603,0.000985,0.000021,0.000157,3706694338.180000,-57.970154,38.526043,62.312046,30.930456,-4.399991,-70.132950,-58.149891,38.633873,-4.136640,2.642853,4.434636,2.301213,-0.225618,-5.010399,-4.191064,2.677782,49.500019,0.000129,3706694338.180000,-57.891499,38.604463,62.340126,30.824170,-4.516452,-70.096833,-58.067830,38.713430,-4.133420,2.646327,4.436148,2.296098,-0.230372,-5.009409,-4.187688,2.681436,49.499998,-0.000028
3706694338.200000,0.155157,0.029629,0.001523,0.159466,0.036090,0.001553,0.177215,0.037338,0.001732,0.163973,0.034363,0.001603,0.096254,0.015951,0.000949,0.107024,0.020826,0.001050,0.096151,0.016098,0.000948,0.099818,0.017634,0.000982,0.000012,0.000180,3706694338.200000,-55.434345,42.091206,64.133461,26.958090,-8.792116,-69.716347,-55.609180,42.208580,-3.962562,2.897363,4.570388,2.018252,-0.539838,-4.986396,-4.014680,2.935674,49.500011,0.000165,3706694338.200000,-55.353784,42.163080,64.152097,26.848768,-8.909528,-69.674999,-55.522368,42.283140,-3.959178,2.900661,4.571552,2.013034,-0.544477,-4.985079,-4.011087,2.939098,49.499999,-0.000015
3706694338.220000,0.152955,0.033414,0.001492,0.164113,0.036639,0.001599,0.174593,0.032084,0.001716,0.163895,0.034040,0.001603,0.097146,0.016713,0.000957,0.106745,0.019304,0.001050,0.096994,0.015746,0.000957,0.100309,0.017261,0.000988,-0.000009,-0.000230,3706694338.220000,-52.682526,45.491653,65.698982,22.880508,-13.152707,-69.023590,-52.848984,45.616920,-3.772876,3.140486,4.688023,1.727290,-0.851795,-4.942647,-3.822442,3.181929,49.499992,-0.000234,3706694338.220000,-52.597002,45.555002,65.711418,22.767057,-13.266871,-68.978788,-52.757836,45.686024,-3.769239,3.143570,4.688928,1.722035,-0.856390,-4.941052,-3.818637,3.185155,49.500001,-0.000004
3706694338.240000,0.156410,0.037056,0.001519,0.164673,0.032323,0.001614,0.170272,0.032747,0.001671,0.163773,0.034038,0.001602,0.095749,0.015340,0.000945,0.106374,0.019055,0.001046,0.097510,0.014733,0.000964,0.099884,0.016339,0.000985,-0.000002,0.000340,3706694338.240000,-49.724598,48.710342,67.003433,18.710333,-17.463387,-68.061424,-49.880390,48.845432,-3.568230,3.371230,4.787228,1.429525,-1.160403,-4.879389,-3.615106,3.415653,49.499992,0.000322,3706694338.240000,-49.632144,48.767761,67.011892,18.596125,-17.571316,-68.009882,-49.785145,48.908615,-3.564495,3.374083,4.787809,1.424243,-1.164934,-4.877550,-3.611149,3.418654,49.499995,-0.000018
3706694338.260000,0.159934,0.034173,0.001562,0.160766,0.029625,0.001580,0.169680,0.037878,0.001654,0.163456,0.033903,0.001599,0.097308,0.014942,0.000961,0.106508,0.020724,0.001045,0.096584,0.015975,0.000952,0.100145,0.017318,0.000986,0.000006,0.000447,3706694338.260000,-46.568569,51.733383,68.044891,14.464007,-21.704334,-66.833054,-46.714722,51.881004,-3.349568,3.588631,4.867598,1.126104,-1.464539,-4.796945,-3.393539,3.635951,49.500000,0.000430,3706694338.260000,-46.471817,51.788369,68.047499,14.352234,-21.806564,-66.771779,-46.615913,51.938014,-3.345617,3.591314,4.867763,1.120787,-1.468872,-4.794782,-3.389365,3.638666,49.499994,-0.000018
3706694338.280000,0.157798,0.029175,0.001551,0.158680,0.033385,0.001551,0.175208,0.040000,0.001705,0.163907,0.034205,0.001603,0.097417,0.014681,0.000963,0.105746,0.019756,0.001039,0.096418,0.015162,0.000952,0.099879,0.016666,0.000985,0.000049,-0.000343,3706694338.280000,-43.226112,54.553471,68.821136,10.161521,-25.855732,-65.340645,-43.365204,54.711868,-3.117662,3.791899,4.928688,0.818240,-1.762849,-4.695510,-3.158547,3.841863,49.500046,-0.000361,3706694338.280000,-43.128890,54.604498,68.813841,10.051410,-25.956748,-65.270346,-43.262663,54.762568,-3.113552,3.794342,4.928562,0.812959,-1.767051,-4.693118,-3.154237,3.844331,49.499997,-0.000018
