Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706693557.080000,0.145823,0.035649,0.001414,0.158789,0.035417,0.001548,0.163125,0.029793,0.001604,0.155882,0.033598,0.001522,0.095327,0.013235,0.000944,0.108328,0.018776,0.001067,0.096062,0.012500,0.000952,0.099915,0.014862,0.000988,-0.000004,-0.000105,3706693557.080000,-41.335365,-56.007599,-27.834648,63.759953,69.827667,-7.843325,-41.447372,-56.181316,-2.846008,-3.998782,-2.076539,4.543887,4.992517,-0.475896,-2.883752,-4.051587,46.899994,-0.000123,3706693557.080000,-41.399745,-55.929168,-27.726119,63.780365,69.794207,-7.952919,-41.518878,-56.099323,-2.849404,-3.995565,-2.071301,4.545246,4.991437,-0.480590,-2.887325,-4.048134,46.899998,-0.000019
3706693557.100000,0.152068,0.036601,0.001476,0.154781,0.029315,0.001520,0.160150,0.035348,0.001562,0.155634,0.033717,0.001519,0.095789,0.013532,0.000948,0.107497,0.018333,0.001059,0.095855,0.013362,0.000949,0.099690,0.014863,0.000986,-0.000016,0.000351,3706693557.100000,-59.507542,-36.116253,-1.532771,69.550652,61.618927,-33.778328,-59.678688,-36.231113,-4.151481,-2.618370,-0.195294,4.992064,4.437782,-2.336329,-4.206424,-2.652861,46.899975,0.000340,3706693557.100000,-59.538982,-36.015216,-1.426664,69.532517,61.544344,-33.862549,-59.713525,-36.128231,-4.153400,-2.614079,-0.189972,4.991352,4.434970,-2.340227,-4.208411,-2.648320,46.899990,-0.000011
3706693557.120000,0.151065,0.030950,0.001478,0.150374,0.032613,0.001468,0.165594,0.039764,0.001607,0.155690,0.034455,0.001518,0.096259,0.012347,0.000955,0.106335,0.018478,0.001047,0.094103,0.012895,0.000932,0.098929,0.014866,0.000978,0.000029,0.000216,3706693557.120000,-68.762207,-10.810369,24.999353,64.922371,44.177464,-54.649368,-68.967590,-10.851866,-4.834841,-0.845595,1.715266,4.692223,3.217971,-3.846691,-4.898806,-0.856583,46.900021,0.000198,3706693557.120000,-68.756834,-10.705387,25.086432,64.864455,44.072051,-54.698548,-68.960224,-10.743456,-4.835049,-0.840875,1.719860,4.689558,3.213970,-3.849192,-4.898913,-0.851665,46.899992,-0.000018
3706693557.140000,0.145760,0.031439,0.001423,0.154993,0.038812,0.001500,0.168050,0.033746,0.001646,0.156271,0.034671,0.001524,0.095154,0.011696,0.000944,0.104178,0.020937,0.001020,0.091190,0.012616,0.000903,0.096895,0.015801,0.000956,0.000030,0.000004,3706693557.140000,-67.715523,16.117027,47.783443,50.567474,20.113970,-67.328880,-67.921829,16.153400,-4.793762,1.054021,3.368918,3.689253,1.515880,-4.780609,-4.857126,1.068166,46.900021,-0.000016,3706693557.140000,-67.671244,16.208279,47.840686,50.476139,19.996372,-67.339172,-67.873608,16.251226,-4.792204,1.058423,3.371975,3.685042,1.511372,-4.781372,-4.855336,1.072639,46.899991,-0.000020
3706693557.160000,0.147937,0.036925,0.001432,0.158548,0.036029,0.001544,0.162541,0.029947,0.001597,0.156302,0.034281,0.001525,0.095289,0.013305,0.000943,0.104773,0.019783,0.001029,0.093143,0.013190,0.000922,0.097770,0.015747,0.000965,0.000007,-0.000584,3706693557.160000,-56.523796,40.627510,63.405598,28.633053,-6.965600,-69.921112,-56.698067,40.738258,-4.034376,2.795691,4.517551,2.133409,-0.413168,-4.998201,-4.087587,2.832747,46.900002,-0.000591,3706693557.160000,-56.444706,40.693401,63.426871,28.524861,-7.075161,-69.888967,-56.616479,40.810668,-4.031200,2.799124,4.518850,2.128339,-0.417721,-4.997159,-4.084209,2.836243,46.899994,-0.000008
3706693557.180000,0.152744,0.034618,0.001487,0.154293,0.030384,0.001512,0.160705,0.035960,0.001566,0.155914,0.033661,0.001522,0.096088,0.013139,0.000952,0.105320,0.018030,0.001038,0.093632,0.013437,0.000927,0.098356,0.014965,0.000972,-0.000026,-0.000396,3706693557.180000,-36.861217,59.047443,69.526314,2.406071,-33.001400,-62.039124,-36.978283,59.218525,-2.670421,4.118473,4.989206,0.257932,-2.280407,-4.466835,-2.705532,4.172868,46.899975,-0.000410,3706693557.180000,-36.760622,59.081754,69.508754,2.300212,-33.086616,-61.965084,-36.875690,59.254796,-2.666150,4.120471,4.988571,0.252709,-2.284238,-4.464121,-2.701070,4.174871,46.900001,-0.000015
3706693557.200000,0.148915,0.028843,0.001461,0.150276,0.032944,0.001466,0.167458,0.039238,0.001628,0.155565,0.033693,0.001518,0.095329,0.011889,0.000946,0.104350,0.018604,0.001027,0.093395,0.012652,0.000925,0.097668,0.014361,0.000966,-0.000034,0.000210,3706693557.200000,-11.672251,68.619919,65.231377,-24.181524,-54.089199,-44.861469,-11.717566,68.825356,-0.906207,4.824102,4.713360,-1.656254,-3.805959,-3.266079,-0.918019,4.887737,46.899971,0.000206,3706693557.200000,-11.568665,68.617105,65.174386,-24.269130,-54.140902,-44.755811,-11.609131,68.819882,-0.901537,4.824383,4.710780,-1.660784,-3.808498,-3.262143,-0.913166,4.887919,46.900005,-0.000004
3706693557.220000,0.144393,0.031281,0.001409,0.154428,0.037108,0.001499,0.167664,0.033333,0.001643,0.155507,0.033900,0.001517,0.095340,0.013708,0.000943,0.104830,0.020305,0.001028,0.093741,0.012711,0.000929,0.097966,0.015708,0.000967,-0.000002,0.000420,3706693557.220000,15.265905,67.912392,51.163361,-47.143642,-67.070724,-20.958258,15.298932,68.119019,0.993823,4.806946,3.731246,-3.322240,-4.761193,-1.575989,1.007033,4.870249,46.899998,0.000413,3706693557.220000,15.356803,67.869578,51.073694,-47.202755,-67.082706,-20.841092,15.397060,68.072649,0.998220,4.805348,3.727071,-3.325400,-4.762050,-1.571367,1.011582,4.868509,46.900000,-0.000007
3706693557.240000,0.148386,0.035728,0.001440,0.157688,0.033230,0.001541,0.160960,0.030964,0.001579,0.155662,0.033297,0.001520,0.094545,0.014181,0.000935,0.104094,0.019037,0.001023,0.092701,0.012815,0.000918,0.097164,0.015712,0.000959,0.000018,0.000479,3706693557.240000,39.913612,57.029228,29.427145,-63.039879,-70.003700,6.087409,40.022625,57.205032,2.745029,4.069382,2.189921,-4.490355,-5.003026,0.350361,2.781265,4.122900,46.900021,0.000465,3706693557.240000,39.981405,56.951348,29.320209,-63.064201,-69.972333,6.196040,40.096199,57.125098,2.748441,4.066238,2.184909,-4.491738,-5.002061,0.354908,2.784779,4.119584,46.900003,-0.000014
3706693557.260000,0.151962,0.032772,0.001484,0.153539,0.029042,0.001507,0.161529,0.037061,0.001572,0.155674,0.032976,0.001521,0.095852,0.012570,0.000950,0.105005,0.018788,0.001033,0.091082,0.012776,0.000902,0.097310,0.014849,0.000962,0.000006,0.000224,3706693557.260000,58.578949,37.599037,3.279249,-69.490730,-62.449867,32.218983,58.749153,37.719334,4.084753,2.722030,0.320531,-4.985595,-4.495096,2.224225,4.138646,2.757727,46.900002,0.000218,3706693557.260000,58.615458,37.499798,3.173570,-69.475418,-62.376028,32.305135,58.787077,37.617518,4.086823,2.717806,0.315321,-4.984987,-4.492515,2.227993,4.140681,2.753337,46.899995,-0.000006
