Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706694909.080000,0.161599,0.035558,0.001576,0.170455,0.032173,0.001674,0.175060,0.033271,0.001718,0.169037,0.033662,0.001656,0.100483,0.015655,0.000992,0.106158,0.022811,0.001037,0.097770,0.017303,0.000962,0.101438,0.018603,0.000997,-0.000060,-0.000629,3706694909.080000,-69.506157,-3.722497,31.497093,62.026123,38.355461,-58.872421,-69.711212,-3.746289,-4.895947,-0.354167,2.179794,4.495753,2.814264,-4.151740,-4.960641,-0.358547,51.399933,-0.000663,3706694909.080000,-69.487230,-3.611660,31.590695,61.953389,38.241514,-58.918642,-69.693861,-3.629604,-4.895529,-0.349253,2.183955,4.492466,2.809782,-4.153727,-4.960074,-0.353535,51.399993,-0.000034
3706694909.100000,0.164069,0.033775,0.001605,0.166060,0.031200,0.001631,0.174813,0.036850,0.001709,0.168327,0.033952,0.001648,0.101404,0.015684,0.001002,0.106806,0.021972,0.001045,0.096160,0.017051,0.000946,0.101400,0.018086,0.000998,-0.000016,-0.000228,3706694909.100000,-67.780022,-15.831986,20.157434,66.579918,48.068642,-51.252983,-67.979782,-15.889090,-4.758458,-1.205665,1.359225,4.807866,3.497408,-3.595154,-4.821326,-1.221246,51.399975,-0.000258,3706694909.100000,-67.782456,-15.717851,20.259664,66.526201,47.963329,-51.316125,-67.982800,-15.771656,-4.758917,-1.200709,1.363949,4.805387,3.493409,-3.597848,-4.821670,-1.216215,51.399991,-0.000029
3706694909.120000,0.163710,0.029135,0.001611,0.163729,0.032022,0.001605,0.177885,0.039936,0.001733,0.168439,0.033715,0.001650,0.102057,0.016665,0.001007,0.105243,0.021026,0.001031,0.096816,0.017788,0.000952,0.101341,0.018461,0.000996,0.000005,0.001075,3706694909.120000,-63.959820,-27.449768,8.195101,69.080673,56.299892,-42.048622,-64.149368,-27.541922,-4.474066,-2.019926,0.496819,4.971535,4.072707,-2.927540,-4.533208,-2.046243,51.400009,0.001043,3706694909.120000,-63.985309,-27.338745,8.303334,69.045318,56.204488,-42.129307,-64.173090,-27.426789,-4.475352,-2.015084,0.501840,4.969975,4.069195,-2.930893,-4.534407,-2.041349,51.400004,-0.000032
3706694909.140000,0.160130,0.027907,0.001577,0.164246,0.033917,0.001607,0.180576,0.038154,0.001765,0.168333,0.033342,0.001650,0.100977,0.017450,0.000994,0.102851,0.021376,0.001006,0.097238,0.017718,0.000956,0.100302,0.018652,0.000985,-0.000010,0.000098,3706694909.140000,-58.168755,-38.217976,-4.022113,69.449913,62.790405,-31.543316,-58.338535,-38.344204,-4.051568,-2.771803,-0.380840,4.981766,4.522273,-2.169538,-4.105156,-2.808040,51.399994,0.000067,3706694909.140000,-58.212690,-38.115584,-3.909190,69.432737,62.710718,-31.641998,-58.382247,-38.235162,-4.053615,-2.767289,-0.375748,4.981082,4.519396,-2.173475,-4.107155,-2.803470,51.400004,-0.000031
3706694909.160000,0.157633,0.031413,0.001544,0.166974,0.036246,0.001630,0.181211,0.033634,0.001780,0.168629,0.033760,0.001652,0.101450,0.016545,0.001001,0.104681,0.021706,0.001024,0.097275,0.015718,0.000960,0.101089,0.017915,0.000995,0.000034,-0.000344,3706694909.160000,-50.584885,-47.808846,-16.117044,67.675301,67.339508,-20.064636,-50.727043,-47.963223,-3.503875,-3.438145,-1.246976,4.838182,4.832105,-1.344515,-3.550268,-3.483203,51.400028,-0.000375,3706694909.160000,-50.642755,-47.715673,-16.000938,67.676946,67.281051,-20.177704,-50.789056,-47.863204,-3.506734,-3.434069,-1.241751,4.838407,4.830053,-1.348940,-3.553095,-3.479046,51.399994,-0.000031
3706694909.180000,0.158416,0.034665,0.001546,0.169752,0.035178,0.001660,0.177948,0.029595,0.001754,0.168685,0.033118,0.001654,0.101624,0.016894,0.001002,0.105621,0.021066,0.001035,0.099681,0.015764,0.000984,0.102302,0.017977,0.001007,-0.000007,0.000162,3706694909.180000,-41.437508,-55.926331,-27.714418,63.808224,69.809181,-7.970446,-41.549007,-56.101036,-2.848036,-3.998369,-2.074571,4.545234,4.992860,-0.477965,-2.885801,-4.050862,51.399982,0.000120,3706694909.180000,-41.509503,-55.842864,-27.598725,63.831698,69.774440,-8.090514,-41.627941,-56.013697,-2.851559,-3.994839,-2.069430,4.546421,4.991601,-0.482802,-2.889360,-4.047227,51.399990,-0.000042
3706694909.200000,0.161017,0.035613,0.001570,0.169074,0.031431,0.001661,0.174211,0.031889,0.001712,0.168095,0.032967,0.001648,0.102869,0.017312,0.001014,0.106012,0.023129,0.001034,0.099544,0.018305,0.000978,0.102757,0.019476,0.001009,-0.000025,-0.000063,3706694909.200000,-31.008478,-62.317024,-38.453369,57.970470,70.128281,4.367973,-31.089016,-62.506901,-2.104259,-4.435198,-2.838126,4.112019,4.999625,0.403267,-2.132292,-4.493505,51.399960,-0.000109,3706694909.200000,-31.095204,-62.246096,-38.344975,58.016026,70.113299,4.246524,-31.181707,-62.434997,-2.108390,-4.432295,-2.833215,4.114001,4.999102,0.398302,-2.136408,-4.490477,51.399984,-0.000046
3706694909.220000,0.163216,0.033942,0.001596,0.166539,0.030098,0.001638,0.175055,0.036619,0.001712,0.168276,0.033562,0.001649,0.100640,0.018016,0.000990,0.106033,0.023653,0.001033,0.099177,0.018971,0.000973,0.101872,0.019899,0.000999,0.000036,-0.000023,3706694909.220000,-19.621050,-66.781815,-48.004257,50.346100,68.284477,16.575415,-19.669144,-66.983856,-1.295632,-4.735074,-3.514055,3.551833,4.851895,1.272078,-1.312955,-4.797369,51.400024,-0.000055,3706694909.220000,-19.720928,-66.727762,-47.907321,50.409478,68.287740,16.452496,-19.772916,-66.928874,-1.300085,-4.732936,-3.509552,3.554622,4.852211,1.267115,-1.317485,-4.795101,51.399988,-0.000032
3706694909.240000,0.162684,0.030905,0.001597,0.164592,0.031759,0.001615,0.178683,0.038722,0.001744,0.168673,0.033812,0.001652,0.097355,0.017201,0.000958,0.105077,0.023445,0.001024,0.099132,0.017049,0.000976,0.100495,0.019165,0.000986,-0.000006,0.000712,3706694909.240000,-7.629707,-69.183052,-56.075043,41.169003,64.329704,28.273401,-7.641652,-69.392609,-0.447026,-4.888729,-4.081416,2.881986,4.554283,2.101641,-0.453086,-4.953089,51.399998,0.000686,3706694909.240000,-7.737789,-69.149409,-55.990710,41.246396,64.353997,28.150265,-7.753671,-69.356438,-0.451633,-4.887458,-4.077506,2.885488,4.555556,2.096836,-0.457883,-4.951690,51.400004,-0.000026
3706694909.260000,0.158771,0.029786,0.001559,0.164454,0.035125,0.001606,0.181597,0.037388,0.001777,0.168308,0.034113,0.001648,0.100118,0.017581,0.000986,0.105583,0.023190,0.001030,0.098238,0.016817,0.000968,0.101317,0.019338,0.000994,-0.000024,-0.000069,3706694909.260000,4.594154,-69.449951,-62.416924,30.720745,58.386215,39.097561,4.621348,-69.659233,0.415666,-4.891569,-4.522873,2.123139,4.116148,2.866267,0.420866,-4.955968,51.399986,-0.000093,3706694909.260000,4.484520,-69.436348,-62.345597,30.810144,58.433742,38.979189,4.505016,-69.642997,0.410773,-4.891116,-4.519636,2.127302,4.118227,2.861801,0.415857,-4.955426,51.400010,-0.000024
