Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706695661.080000,0.169328,0.034356,0.001658,0.177241,0.031284,0.001744,0.185841,0.032426,0.001830,0.177482,0.032686,0.001744,0.106937,0.017803,0.001054,0.115529,0.020879,0.001136,0.102990,0.017670,0.001015,0.108497,0.018861,0.001068,-0.000007,0.000174,3706695661.080000,18.006697,67.234016,49.204544,-49.170567,-67.858910,-18.217764,18.046597,67.436035,1.177052,4.765766,3.601773,-3.462998,-4.818680,-1.392709,1.192810,4.828652,53.899975,0.000126,3706695661.080000,18.111908,67.180993,49.103339,-49.240915,-67.870120,-18.087714,18.158254,67.382431,1.181866,4.763674,3.597085,-3.466364,-4.819239,-1.387575,1.197742,4.826464,53.899982,-0.000048
3706695661.100000,0.170980,0.034509,0.001674,0.176078,0.030046,0.001735,0.184347,0.034042,0.001811,0.177143,0.032866,0.001740,0.106292,0.018848,0.001046,0.114917,0.021441,0.001129,0.103472,0.015888,0.001022,0.108212,0.018666,0.001066,-0.000034,0.000135,3706695661.100000,-15.761849,67.795372,66.555908,-20.222891,-51.298466,-48.014961,-15.819736,67.993057,-1.204762,4.758946,4.807902,-1.360032,-3.595873,-3.496908,-1.220454,4.821764,53.899963,0.000107,3706695661.100000,-15.642918,67.798271,66.500747,-20.332206,-51.367872,-47.905650,-15.696220,67.998139,-1.199557,4.759306,4.805333,-1.365166,-3.598875,-3.492675,-1.215088,4.822161,53.899997,-0.000028
3706695661.120000,0.171786,0.031745,0.001688,0.173867,0.030670,0.001711,0.185561,0.036861,0.001818,0.177091,0.033105,0.001739,0.104688,0.018580,0.001030,0.115550,0.022142,0.001134,0.102352,0.016843,0.001009,0.107480,0.018895,0.001058,0.000013,0.000643,3706695661.120000,-45.817429,52.393570,68.241539,13.483628,-22.659494,-66.512177,-45.962284,52.543484,-3.303011,3.631776,4.882177,1.063185,-1.526650,-4.777923,-3.346431,3.679773,53.900013,0.000611,3706695661.120000,-45.714411,52.454184,68.243581,13.362739,-22.772002,-66.446372,-45.855640,52.605936,-3.298655,3.634502,4.882298,1.057414,-1.531215,-4.775575,-3.341905,3.682616,53.900000,-0.000032
3706695661.140000,0.170346,0.028780,0.001679,0.172949,0.031585,0.001700,0.187851,0.037686,0.001840,0.177064,0.032689,0.001740,0.105183,0.016848,0.001038,0.115045,0.021253,0.001131,0.102856,0.018299,0.001012,0.107706,0.018866,0.001060,0.000006,0.001112,3706695661.140000,-65.083488,24.659630,53.863636,44.017921,11.317544,-69.349617,-65.284409,24.723824,-4.623722,1.649501,3.807059,3.236075,0.902084,-4.934210,-4.684659,1.671451,53.900005,0.001072,3706695661.140000,-65.023286,24.761726,53.921364,43.912412,11.185708,-69.344191,-65.219973,24.829260,-4.621229,1.654022,3.809905,3.231082,0.896926,-4.934217,-4.682000,1.676101,53.899999,-0.000041
3706695661.160000,0.168792,0.028671,0.001663,0.173192,0.033367,0.001699,0.189488,0.036492,0.001859,0.177188,0.032847,0.001741,0.104831,0.017080,0.001034,0.115785,0.021544,0.001138,0.104922,0.018174,0.001033,0.108561,0.019157,0.001068,0.000021,-0.000070,3706695661.160000,-69.029831,-8.876281,26.804808,64.192184,42.629559,-55.857426,-69.237671,-8.916100,-4.855958,-0.721080,1.835695,4.647171,3.118535,-3.928759,-4.920026,-0.730421,53.900028,-0.000106,3706695661.160000,-69.024708,-8.758950,26.904867,64.125149,42.510129,-55.916176,-69.230347,-8.792663,-4.855872,-0.715935,1.840584,4.644080,3.113908,-3.931265,-4.919861,-0.725025,53.900007,-0.000036
3706695661.180000,0.167491,0.029570,0.001648,0.174729,0.035177,0.001711,0.190337,0.034151,0.001872,0.177552,0.032981,0.001744,0.103975,0.016998,0.001026,0.116145,0.021855,0.001141,0.105189,0.018087,0.001036,0.108489,0.019191,0.001068,0.000024,-0.000427,3706695661.180000,-56.727806,-40.323418,-6.567338,69.254761,63.902378,-29.214489,-56.890739,-40.457378,-3.945016,-2.921952,-0.567842,4.964259,4.600730,-1.998427,-3.997116,-2.960334,53.900040,-0.000457,3706695661.180000,-56.777407,-40.217963,-6.446551,69.241541,63.825775,-29.324059,-56.942444,-40.344774,-3.947340,-2.917409,-0.562056,4.963818,4.597826,-2.002831,-3.999507,-2.955497,53.900016,-0.000030
3706695661.200000,0.166692,0.030577,0.001638,0.176661,0.033723,0.001734,0.188969,0.032871,0.001861,0.177473,0.032393,0.001745,0.104785,0.016979,0.001034,0.116238,0.020307,0.001144,0.104968,0.017492,0.001035,0.108708,0.018423,0.001071,-0.000011,-0.001065,3706695661.200000,-31.071440,-62.279476,-38.394283,58.009678,70.130226,4.302321,-31.150450,-62.473488,-2.105264,-4.435039,-2.837672,4.112607,4.999854,0.402387,-2.133170,-4.493351,53.899994,-0.001100,3706695661.200000,-31.163907,-62.209464,-38.280737,58.056581,70.115062,4.170461,-31.249273,-62.398834,-2.109490,-4.432107,-2.832389,4.115017,4.999393,0.397143,-2.137588,-4.490236,53.900005,-0.000035
3706695661.220000,0.167194,0.032419,0.001640,0.177170,0.031959,0.001742,0.186694,0.031546,0.001840,0.177036,0.031956,0.001741,0.105017,0.016782,0.001037,0.116518,0.020209,0.001147,0.104406,0.018098,0.001028,0.108616,0.018103,0.001071,-0.000043,-0.000289,3706695661.220000,1.901316,-69.575836,-61.179539,33.107254,59.850117,36.804165,1.922547,-69.782089,0.230138,-4.904029,-4.439484,2.292805,4.221968,2.708473,0.232958,-4.968555,53.899963,-0.000335,3706695661.220000,1.786633,-69.556311,-61.102234,33.203189,59.898832,36.682419,1.800478,-69.763037,0.225017,-4.903442,-4.435953,2.297433,4.223986,2.703641,0.227596,-4.967902,53.900006,-0.000045
3706695661.240000,0.168340,0.033194,0.001650,0.176148,0.032254,0.001731,0.185220,0.031335,0.001825,0.176586,0.032255,0.001736,0.104956,0.016752,0.001036,0.117181,0.021007,0.001153,0.104913,0.017924,0.001034,0.109025,0.018541,0.001074,-0.000038,0.000710,3706695661.240000,34.428600,-60.491592,-69.561470,0.413277,35.482796,60.642715,34.542721,-60.663528,2.511388,-4.218508,-4.996192,-0.066791,2.450130,4.376970,2.544276,-4.274099,53.899960,0.000669,3706695661.240000,34.317347,-60.528228,-69.538221,0.533544,35.582273,60.558874,34.426261,-60.703819,2.506596,-4.220401,-4.995217,-0.061019,2.454213,4.373651,2.539212,-4.276037,53.899998,-0.000040
3706695661.260000,0.169553,0.032806,0.001663,0.175551,0.032798,0.001724,0.184963,0.033675,0.001818,0.176715,0.033100,0.001736,0.106452,0.017231,0.001050,0.117206,0.020301,0.001154,0.105774,0.017417,0.001043,0.109852,0.018502,0.001083,0.000035,-0.000092,3706695661.260000,58.850220,-37.163929,-61.568207,-32.377304,2.762417,70.208519,59.031685,-37.263832,4.201492,-2.539802,-4.376626,-2.410650,0.101431,5.015023,4.256645,-2.573371,53.900028,-0.000142,3706695661.260000,58.769047,-37.249538,-61.603739,-32.260512,2.889108,70.179747,58.947410,-37.353866,4.198099,-2.543775,-4.378517,-2.405109,0.106644,5.014041,4.253069,-2.577502,53.899994,-0.000050
