Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706695150.080000,0.166216,0.030947,0.001633,0.166292,0.029737,0.001636,0.180286,0.035525,0.001767,0.170956,0.032079,0.001679,0.099384,0.013911,0.000984,0.110216,0.019660,0.001084,0.099254,0.014764,0.000981,0.102939,0.016019,0.001017,0.000050,0.000976,3706695150.080000,-48.426765,49.992443,67.468208,16.941595,-19.241648,-67.579956,-48.579285,50.134853,-3.481418,3.460523,4.822174,1.307689,-1.283940,-4.848519,-3.527319,3.506326,52.200039,0.000932,3706695150.080000,-48.330114,50.055959,67.475767,16.826199,-19.354169,-67.521860,-48.479492,50.200240,-3.477527,3.463465,4.822641,1.302203,-1.288508,-4.846541,-3.523188,3.509348,52.199989,-0.000044
3706695150.100000,0.164209,0.028504,0.001617,0.166229,0.032169,0.001631,0.184430,0.036471,0.001808,0.171653,0.032393,0.001685,0.098926,0.014539,0.000978,0.110560,0.019041,0.001089,0.098583,0.014684,0.000975,0.102701,0.016094,0.001014,0.000034,0.000240,3706695150.100000,-60.231396,34.876133,60.283825,34.714344,-0.062046,-70.266602,-60.419483,34.971107,-4.293879,2.378900,4.282109,2.574277,0.088182,-5.014907,-4.350483,2.410421,52.200027,0.000200,3706695150.100000,-60.157777,34.963511,60.320946,34.604867,-0.188987,-70.240757,-60.340910,35.061532,-4.290926,2.382754,4.284094,2.569123,0.083282,-5.014254,-4.347337,2.414443,52.199994,-0.000040
3706695150.120000,0.161608,0.028323,0.001591,0.168530,0.034623,0.001649,0.185017,0.034449,0.001818,0.171749,0.032476,0.001686,0.099672,0.014874,0.000985,0.110834,0.020106,0.001090,0.098349,0.013622,0.000974,0.102919,0.016042,0.001017,-0.000012,-0.000133,3706695150.120000,-67.463318,17.113560,48.519550,49.853039,19.119968,-67.613609,-67.670731,17.151545,-4.780238,1.116572,3.416921,3.645378,1.453666,-4.800377,-4.843249,1.131432,52.199989,-0.000169,3706695150.120000,-67.416913,17.215986,48.584874,49.755732,18.990507,-67.624952,-67.619753,17.260023,-4.778425,1.121116,3.420205,3.640920,1.448792,-4.801137,-4.841320,1.136172,52.200002,-0.000037
3706695150.140000,0.160547,0.031437,0.001574,0.171089,0.035929,0.001672,0.183166,0.031481,0.001804,0.171614,0.032949,0.001684,0.100306,0.014042,0.000993,0.110987,0.019564,0.001092,0.097666,0.014404,0.000966,0.102987,0.016050,0.001017,0.000003,-0.000407,3706695150.140000,-69.574921,-1.949367,33.068523,61.205070,36.847343,-59.825928,-69.782928,-1.970497,-4.903519,-0.230657,2.292183,4.439610,2.708710,-4.221344,-4.968193,-0.233504,52.200005,-0.000436,3706695150.140000,-69.556037,-1.839266,33.158925,61.127717,36.727788,-59.873458,-69.763162,-1.852374,-4.903057,-0.225755,2.296582,4.436235,2.704242,-4.223351,-4.967630,-0.228414,52.200001,-0.000029
3706695150.160000,0.162924,0.034607,0.001592,0.172768,0.034000,0.001694,0.180103,0.029954,0.001776,0.171923,0.032839,0.001687,0.098907,0.014289,0.000979,0.112502,0.016891,0.001112,0.099301,0.014806,0.000982,0.103627,0.015562,0.001024,0.000033,-0.000210,3706695150.160000,-66.402794,-20.868092,15.104939,67.905632,51.775520,-47.497753,-66.595093,-20.943228,-4.654449,-1.560305,0.993251,4.896558,3.758172,-3.321688,-4.715801,-1.580748,52.200024,-0.000248,3706695150.160000,-66.412943,-20.755183,15.214749,67.856882,51.675619,-47.575364,-66.608462,-20.823994,-4.655309,-1.555527,0.998527,4.894624,3.754353,-3.324884,-4.716684,-1.575671,52.199991,-0.000038
3706695150.180000,0.165984,0.033365,0.001626,0.171541,0.031265,0.001686,0.178159,0.033127,0.001750,0.171906,0.032580,0.001688,0.099761,0.013374,0.000989,0.112493,0.017526,0.001111,0.100621,0.015626,0.000994,0.104310,0.015540,0.001031,-0.000020,0.000043,3706695150.180000,-58.183243,-38.201981,-4.002940,69.448006,62.775196,-31.564768,-58.349663,-38.325050,-4.051814,-2.771540,-0.381004,4.981758,4.522177,-2.169715,-4.105253,-2.807947,52.199970,-0.000001,3706695150.180000,-58.225843,-38.094632,-3.884602,69.432949,62.699084,-31.664101,-58.395233,-38.214073,-4.054009,-2.767163,-0.375402,4.981305,4.519312,-2.173869,-4.107509,-2.803276,52.199991,-0.000044
3706695150.200000,0.165799,0.030340,0.001630,0.168326,0.029622,0.001657,0.179930,0.037060,0.001760,0.171370,0.032370,0.001683,0.100399,0.015688,0.000992,0.113652,0.019226,0.001120,0.098382,0.015713,0.000971,0.104171,0.016970,0.001028,-0.000023,0.000367,3706695150.200000,-45.544754,-52.631111,-22.804317,65.717964,69.010193,-13.231330,-45.673267,-52.796051,-3.141511,-3.772344,-1.726346,4.688680,4.942671,-0.853081,-3.182996,-3.821898,52.199974,0.000333,3706695150.200000,-45.616629,-52.540874,-22.688688,65.736182,68.961236,-13.347848,-45.747227,-52.702068,-3.144756,-3.768636,-1.720763,4.689709,4.941064,-0.857746,-3.186381,-3.817976,52.199997,-0.000035
3706695150.220000,0.164848,0.029469,0.001622,0.166432,0.030918,0.001635,0.182790,0.037897,0.001788,0.171383,0.032783,0.001682,0.099195,0.016163,0.000979,0.112689,0.019982,0.001109,0.097800,0.016197,0.000964,0.103202,0.017214,0.001017,0.000024,0.000193,3706695150.220000,-29.449863,-63.063026,-39.875660,56.999931,70.001541,6.110101,-29.528231,-63.258167,-1.992643,-4.486604,-2.940538,4.039466,4.987887,0.528409,-2.018989,-4.545576,52.200035,0.000156,3706695150.220000,-29.543387,-62.996620,-39.770110,57.047417,69.985830,5.982672,-29.624871,-63.187699,-1.996710,-4.483927,-2.935470,4.041917,4.987587,0.523514,-2.023265,-4.542737,52.200011,-0.000037
3706695150.240000,0.162716,0.029020,0.001601,0.168644,0.034804,0.001650,0.184791,0.034762,0.001815,0.172080,0.032869,0.001689,0.098258,0.014606,0.000972,0.112167,0.018426,0.001106,0.098694,0.018250,0.000970,0.102974,0.016639,0.001016,0.000026,0.000010,3706695150.240000,-11.119830,-68.706100,-53.922447,43.952557,65.672958,24.986282,-11.140121,-68.916061,-0.692329,-4.860089,-3.931395,3.083416,4.654350,1.869846,-0.701593,-4.924041,52.200035,-0.000021,3706695150.240000,-11.226545,-68.668284,-53.831123,44.026137,65.695353,24.858429,-11.252794,-68.874511,-0.696948,-4.858704,-3.927257,3.087195,4.655312,1.864991,-0.706478,-4.922507,52.200009,-0.000031
3706695150.260000,0.160503,0.030827,0.001575,0.171132,0.036054,0.001673,0.184259,0.032174,0.001814,0.171984,0.033014,0.001688,0.100268,0.015784,0.000990,0.111839,0.019030,0.001102,0.099856,0.017526,0.000983,0.103991,0.017411,0.001025,-0.000049,-0.000226,3706695150.260000,8.053981,-69.133926,-63.873524,27.563999,56.357426,41.961601,8.093574,-69.339928,0.660608,-4.864577,-4.623773,1.893228,3.967185,3.069294,0.669135,-4.928607,52.199963,-0.000252,3706695150.260000,7.942643,-69.125216,-63.804327,27.660823,56.415300,41.845837,7.973913,-69.330599,0.655688,-4.864461,-4.620805,1.897961,3.969505,3.064856,0.663966,-4.928432,52.200011,-0.000026
